step,std_feature_emb
49,0.6636818051338196
99,0.7423269748687744
149,0.7624621391296387
199,0.6887738704681396
249,0.6500174403190613
299,0.6140381097793579
349,0.666617214679718
399,0.6384704113006592
449,0.6242570281028748
499,0.6690593361854553
549,0.5989124774932861
599,0.6587216854095459
649,0.6173821687698364
699,0.6230059862136841
749,0.620061993598938
799,0.6184536218643188
849,0.6146422624588013
899,0.600371241569519
949,0.5921539068222046
999,0.5896191000938416
1049,0.5764502286911011
1099,0.604652464389801
1149,0.564475417137146
1199,0.5648232698440552
1249,0.570806086063385
1299,0.5389214158058167
1349,0.5308195948600769
1399,0.545863687992096
1449,0.5480895042419434
1499,0.5217654705047607
1549,0.5114808678627014
1599,0.5138765573501587
1649,0.515913188457489
1699,0.4913713037967682
1749,0.5051061511039734
1799,0.4897916913032532
1849,0.4932842552661896
1899,0.4786381721496582
1949,0.4850119948387146
1999,0.4517960548400879
2049,0.46773597598075867
2099,0.4508318603038788
2149,0.4575384259223938
2199,0.4475706219673157
2249,0.43656760454177856
2299,0.4395841360092163
2349,0.44055724143981934
2399,0.41789180040359497
2449,0.41600361466407776
2499,0.41391879320144653
2549,0.41883784532546997
2599,0.40633928775787354
2649,0.4080955982208252
2699,0.3862271308898926
2749,0.40126657485961914
2799,0.39230525493621826
2849,0.3786734938621521
2899,0.38194915652275085
2949,0.35959702730178833
2999,0.3698117136955261
3049,0.370495080947876
3099,0.3689172863960266
3149,0.3571815490722656
3199,0.35679829120635986
3249,0.3481059670448303
3299,0.34015679359436035
3349,0.3361545205116272
3399,0.3440762162208557
3449,0.3281456232070923
3499,0.32876458764076233
3549,0.32019636034965515
3599,0.3137454390525818
3649,0.3101752996444702
3699,0.3068881034851074
3749,0.3089725375175476
3799,0.30945831537246704
3849,0.2912546396255493
3899,0.2969017028808594
3949,0.293069452047348
3999,0.2824392318725586
4049,0.2785058617591858
4099,0.28197532892227173
4149,0.2731136083602905
4199,0.2717912197113037
4249,0.265444278717041
4299,0.26517802476882935
4349,0.2597614526748657
4399,0.25827741622924805
4449,0.25228989124298096
4499,0.24972189962863922
4549,0.24701057374477386
4599,0.24212662875652313
4649,0.23867735266685486
4699,0.23829743266105652
4749,0.23760850727558136
4799,0.23832061886787415
4849,0.22904850542545319
4899,0.2265077531337738
4949,0.22617091238498688
4999,0.22454515099525452
5049,0.21899345517158508
5099,0.2141759991645813
5149,0.2136724293231964
5199,0.21282565593719482
5249,0.2071618139743805
5299,0.2088739573955536
5349,0.20361292362213135
5399,0.2040744423866272
5449,0.1986842155456543
5499,0.19690483808517456
5549,0.19644632935523987
5599,0.1943802535533905
5649,0.192631334066391
5699,0.18752557039260864
5749,0.1881486177444458
5799,0.1856972575187683
5849,0.18397459387779236
5899,0.1798933446407318
5949,0.17998678982257843
5999,0.17748378217220306
6049,0.1775493323802948
6099,0.17388565838336945
6149,0.17203477025032043
6199,0.16921553015708923
6249,0.1684887856245041
6299,0.16683968901634216
6349,0.16516581177711487
6399,0.16175445914268494
6449,0.16073501110076904
6499,0.16010995209217072
6549,0.15719586610794067
6599,0.15450575947761536
6649,0.15388718247413635
6699,0.1533801555633545
6749,0.15123935043811798
6799,0.1481672078371048
6849,0.14798323810100555
6899,0.14740711450576782
6949,0.14411063492298126
6999,0.14293253421783447
7049,0.14193418622016907
7099,0.13944131135940552
7149,0.13801907002925873
7199,0.13764944672584534
7249,0.13551780581474304
7299,0.13461393117904663
7349,0.13289472460746765
7399,0.13107240200042725
7449,0.1302918940782547
7499,0.12868624925613403
7549,0.12706393003463745
7599,0.12629522383213043
7649,0.12573614716529846
7699,0.12427718937397003
7749,0.12349393963813782
7799,0.12164416909217834
7849,0.12075860798358917
7899,0.11930489540100098
7949,0.11809185892343521
7999,0.11677640676498413
8049,0.1156109869480133
8099,0.11420930922031403
8149,0.11318714171648026
8199,0.11238516122102737
8249,0.11160314083099365
8299,0.11041279137134552
8349,0.10934341698884964
8399,0.10773427784442902
8449,0.10718013346195221
8499,0.10601694881916046
8549,0.10511189699172974
8599,0.10374866425991058
8649,0.10300096124410629
8699,0.10226301848888397
8749,0.10138952732086182
8799,0.10018178075551987
8849,0.09922696650028229
8899,0.09830788522958755
8949,0.09759606420993805
8999,0.09654351323843002
9049,0.09560708701610565
9099,0.09485150128602982
9149,0.09389336407184601
9199,0.09294925630092621
9249,0.09238815307617188
9299,0.09132084250450134
9349,0.09045059233903885
9399,0.08984284102916718
9449,0.08896210044622421
9499,0.08826188743114471
9549,0.08746174722909927
9599,0.08681763708591461
9649,0.0859287679195404
9699,0.08543537557125092
9749,0.08460450172424316
9799,0.0839134007692337
9849,0.0834142342209816
9899,0.08258005231618881
9949,0.08166637271642685
9999,0.08120270073413849
10049,0.08045299351215363
10099,0.07989412546157837
10149,0.07929083704948425
10199,0.07863064110279083
10249,0.07804228365421295
10299,0.07729128003120422
10349,0.07673408091068268
10399,0.07613229751586914
10449,0.07559145987033844
10499,0.07509491592645645
10549,0.07446995377540588
10599,0.07395841926336288
10649,0.07324540615081787
10699,0.07265941798686981
10749,0.0722605288028717
10799,0.07175139337778091
10849,0.07095184922218323
10899,0.07068704068660736
10949,0.07003377377986908
10999,0.06945477426052094
11049,0.06925295293331146
11099,0.06866208463907242
11149,0.06805992126464844
11199,0.06762922555208206
11249,0.06713534146547318
11299,0.06670615077018738
11349,0.06653337925672531
11399,0.0658954530954361
11449,0.0654507577419281
11499,0.0651463121175766
11549,0.06461971998214722
11599,0.06408160924911499
11649,0.06373485922813416
11699,0.06325268745422363
11749,0.06277324259281158
11799,0.06247277930378914
11849,0.06203335523605347
11899,0.06167545169591904
11949,0.06115797162055969
11999,0.06082342565059662
12049,0.060538358986377716
12099,0.059979911893606186
12149,0.05948839709162712
12199,0.05934695154428482
12249,0.05896298959851265
12299,0.058655042201280594
12349,0.058240920305252075
12399,0.057829052209854126
12449,0.05752270668745041
12499,0.05722828954458237
12549,0.05693212151527405
12599,0.05662911757826805
12649,0.056109391152858734
12699,0.055914752185344696
12749,0.05563069134950638
12799,0.05533960834145546
12849,0.05493782460689545
12899,0.054582588374614716
12949,0.05448701232671738
12999,0.05407639220356941
13049,0.05373916029930115
13099,0.0533776730298996
13149,0.05317604914307594
13199,0.05302831158041954
13249,0.0526583157479763
13299,0.05238824337720871
13349,0.05205627530813217
13399,0.05180777609348297
13449,0.051743872463703156
13499,0.05157073587179184
13549,0.05113266408443451
13599,0.05087553709745407
13649,0.050585705786943436
13699,0.05032355338335037
13749,0.05010216310620308
13799,0.04999476671218872
13849,0.04966942220926285
13899,0.049452997744083405
13949,0.049321018159389496
13999,0.04908081144094467
14049,0.048784397542476654
14099,0.048552148044109344
14149,0.04850054532289505
14199,0.04808947071433067
14249,0.048035793006420135
14299,0.047675978392362595
14349,0.04752856120467186
14399,0.04722621291875839
14449,0.047222405672073364
14499,0.04699305072426796
14549,0.04689513146877289
14599,0.046611249446868896
14649,0.046532005071640015
14699,0.04612243175506592
14749,0.046073395758867264
14799,0.046001482754945755
14849,0.04581411927938461
14899,0.04561493545770645
14949,0.04545855149626732
14999,0.04531842842698097
15049,0.04500967264175415
15099,0.044944439083337784
15149,0.044789839535951614
15199,0.04466128349304199
15249,0.04445590078830719
15299,0.04436312988400459
15349,0.04427369683980942
15399,0.044012464582920074
15449,0.04394642636179924
15499,0.043699175119400024
15549,0.04357045888900757
15599,0.043534427881240845
15649,0.043519482016563416
15699,0.043189119547605515
15749,0.04307977482676506
15799,0.04295779764652252
15849,0.04279428720474243
15899,0.04280650615692139
15949,0.04262763261795044
15999,0.04248649254441261
16049,0.042407434433698654
16099,0.042330339550971985
16149,0.04215804487466812
16199,0.04214223474264145
16249,0.041983406990766525
16299,0.04211984947323799
16349,0.04194968193769455
16399,0.04182703047990799
16449,0.04175549000501633
16499,0.04166348651051521
16549,0.041417233645915985
16599,0.04147656634449959
16649,0.04141797870397568
16699,0.04117409884929657
16749,0.041142381727695465
16799,0.041083235293626785
16849,0.04094223305583
16899,0.04093816131353378
16949,0.04087556153535843
16999,0.04085782915353775
17049,0.04076027125120163
17099,0.040661416947841644
17149,0.04057352989912033
17199,0.04059739038348198
17249,0.040505848824977875
17299,0.040347833186388016
17349,0.040384888648986816
17399,0.04033206030726433
17449,0.04030090570449829
17499,0.04030580818653107
17549,0.040240444242954254
17599,0.04013039916753769
17649,0.04007520526647568
17699,0.039994772523641586
17749,0.04008733481168747
17799,0.04003520309925079
17849,0.0400116890668869
17899,0.03989335149526596
17949,0.03979235514998436
17999,0.0397765189409256
18049,0.03987302631139755
18099,0.03992424160242081
18149,0.03978922218084335
18199,0.0399019755423069
18249,0.03989987075328827
18299,0.03985224664211273
18349,0.03986438363790512
18399,0.039764948189258575
18449,0.039772696793079376
18499,0.039760928601026535
18549,0.03983133286237717
18599,0.039853405207395554
18649,0.03964347764849663
18699,0.0397549569606781
18749,0.039591893553733826
18799,0.03954422473907471
18849,0.03967049717903137
18899,0.03961709141731262
18949,0.03973061591386795
18999,0.03964897617697716
19049,0.039705462753772736
19099,0.03964230790734291
19149,0.03960574418306351
19199,0.039640020579099655
19249,0.039600588381290436
19299,0.039627693593502045
19349,0.0396651066839695
19399,0.03963784873485565
19449,0.03955238312482834
19499,0.03952331840991974
