step,kNN_accuracy
1949,34.36656188964844
3899,35.92640686035156
5849,38.2061767578125
7799,41.075889587402344
9749,43.705631256103516
11699,45.095489501953125
13649,47.11528778076172
15599,47.91520690917969
17549,49.775020599365234
19499,49.80501937866211
