step,Cor_feature_ij_00
49,0.6320555806159973
99,0.8295677900314331
149,0.7638864517211914
199,0.822357714176178
249,0.6765891313552856
299,0.5201393365859985
349,0.6135023832321167
399,0.582599937915802
449,0.6115928292274475
499,0.6441578269004822
549,0.6183478236198425
599,0.6812566518783569
649,0.6649567484855652
699,0.6377332806587219
749,0.5972501635551453
799,0.6068914532661438
849,0.6292346119880676
899,0.5915167927742004
949,0.5678146481513977
999,0.5635741949081421
1049,0.5569067597389221
1099,0.5110562443733215
1149,0.543645441532135
1199,0.5605255961418152
1249,0.5818232297897339
1299,0.6807193160057068
1349,0.5900575518608093
1399,0.5623547434806824
1449,0.506129801273346
1499,0.5354831218719482
1549,0.5411034226417542
1599,0.506115198135376
1649,0.5436117053031921
1699,0.5203770399093628
1749,0.4994775354862213
1799,0.49478569626808167
1849,0.4985182285308838
1899,0.4849824905395508
1949,0.4887530207633972
1999,0.46993082761764526
2049,0.4607388973236084
2099,0.45650991797447205
2149,0.47569727897644043
2199,0.4776332676410675
2249,0.4695184528827667
2299,0.4752037823200226
2349,0.47615984082221985
2399,0.4627912938594818
2449,0.46156489849090576
2499,0.46206778287887573
2549,0.4933668375015259
2599,0.49178266525268555
2649,0.48685020208358765
2699,0.4640595316886902
2749,0.45875605940818787
2799,0.4803633987903595
2849,0.4622402787208557
2899,0.4757542610168457
2949,0.4539364278316498
2999,0.46438348293304443
3049,0.4641217887401581
3099,0.45785486698150635
3149,0.4542789161205292
3199,0.4664018750190735
3249,0.4495236277580261
3299,0.44106239080429077
3349,0.47979462146759033
3399,0.5396240949630737
3449,0.49620428681373596
3499,0.4892154335975647
3549,0.4827486574649811
3599,0.4704170525074005
3649,0.4742545485496521
3699,0.44372695684432983
3749,0.4906924366950989
3799,0.4879096448421478
3849,0.4409808814525604
3899,0.45969510078430176
3949,0.4552931785583496
3999,0.46891218423843384
4049,0.4735124707221985
4099,0.4749787151813507
4149,0.4671325087547302
4199,0.4468156695365906
4249,0.4488022029399872
4299,0.42843854427337646
4349,0.43736720085144043
4399,0.4472847282886505
4449,0.43642252683639526
4499,0.42129409313201904
4549,0.4191018044948578
4599,0.428871214389801
4649,0.43111953139305115
4699,0.41725313663482666
4749,0.4286800026893616
4799,0.4130241274833679
4849,0.4224725365638733
4899,0.4247121214866638
4949,0.42627543210983276
4999,0.41786515712738037
5049,0.43011948466300964
5099,0.44543570280075073
5149,0.4222050607204437
5199,0.4199901819229126
5249,0.4171348512172699
5299,0.4276949167251587
5349,0.43470704555511475
5399,0.4220711290836334
5449,0.41924870014190674
5499,0.4291552007198334
5549,0.42511796951293945
5599,0.4229154884815216
5649,0.4203888177871704
5699,0.4417283535003662
5749,0.42239704728126526
5799,0.4149421751499176
5849,0.4262995421886444
5899,0.41887974739074707
5949,0.42360565066337585
5999,0.4155641794204712
6049,0.4225744307041168
6099,0.4183858335018158
6149,0.42545896768569946
6199,0.4297073781490326
6249,0.42820775508880615
6299,0.41736289858818054
6349,0.4200170338153839
6399,0.423490971326828
6449,0.43205469846725464
6499,0.42101162672042847
6549,0.4206598699092865
6599,0.4280512034893036
6649,0.42176488041877747
6699,0.4138362407684326
6749,0.42144957184791565
6799,0.40980228781700134
6849,0.4162119925022125
6899,0.41531598567962646
6949,0.4178749918937683
6999,0.41281187534332275
7049,0.4051768183708191
7099,0.41861581802368164
7149,0.41429948806762695
7199,0.40733590722084045
7249,0.42025619745254517
7299,0.42335548996925354
7349,0.41069626808166504
7399,0.4274594783782959
7449,0.413440078496933
7499,0.41253408789634705
7549,0.4136127531528473
7599,0.4374689757823944
7649,0.40954890847206116
7699,0.41927266120910645
7749,0.4088265299797058
7799,0.41669875383377075
7849,0.4041118323802948
7899,0.39439958333969116
7949,0.4090239703655243
7999,0.4185287654399872
8049,0.43194395303726196
8099,0.4153313934803009
8149,0.4026695787906647
8199,0.41286686062812805
8249,0.4305844008922577
8299,0.4160119295120239
8349,0.3934778571128845
8399,0.38721388578414917
8449,0.4014843702316284
8499,0.38752835988998413
8549,0.3953312635421753
8599,0.39225324988365173
8649,0.40232399106025696
8699,0.38588616251945496
8749,0.39720916748046875
8799,0.39228689670562744
8849,0.3942095637321472
8899,0.3929840922355652
8949,0.4037680923938751
8999,0.38923507928848267
9049,0.3969566226005554
9099,0.40166762471199036
9149,0.3979893624782562
9199,0.391283243894577
9249,0.3857135474681854
9299,0.3990284502506256
9349,0.3948778212070465
9399,0.37951576709747314
9449,0.385886549949646
9499,0.4002601206302643
9549,0.38833096623420715
9599,0.38445785641670227
9649,0.3911593556404114
9699,0.38467350602149963
9749,0.39882925152778625
9799,0.3946680426597595
9849,0.4058937728404999
9899,0.38318756222724915
9949,0.38777899742126465
9999,0.3903994858264923
