step,train_loss
49,-0.716133416
99,-0.749532461
149,-0.55708015
199,-0.858788848
249,-0.85779798
299,-0.734717369
349,-0.846763372
399,-0.831933975
449,-0.642944574
499,-0.787190557
549,-0.815117657
599,-0.815652966
649,-0.72917366
699,-0.688067675
749,-0.76549989
799,-0.745875955
849,-0.741321445
899,-0.70086056
949,-0.640109301
999,-0.733359754
1049,-0.659692109
1099,-0.611743689
1149,-0.785023153
1199,-0.786536217
1249,-0.893550217
1299,-0.584493518
1349,-0.765514493
1399,-0.868821621
1449,-0.644254148
1499,-0.705016673
1549,-0.814791858
1599,-0.831900477
1649,-0.659953594
1699,-0.791947305
1749,-0.833794296
1799,-0.708564758
1849,-0.699841976
1899,-0.8598755
1949,-0.705637872
1999,-0.753610075
2049,-0.70727253
2099,-0.727193952
2149,-0.852389932
2199,-0.8804003
2249,-0.7982108
2299,-0.845541596
2349,-0.605156481
2399,-0.68869102
2449,-0.65604949
2499,-0.746726096
2549,-0.863956392
2599,-0.56688571
2649,-0.772985339
2699,-0.760608912
2749,-0.825740933
2799,-0.85554564
2849,-0.732414484
2899,-0.846843839
2949,-0.874692976
2999,-0.814563215
3049,-0.774600148
3099,-0.755313694
3149,-0.768461943
3199,-0.746631265
3249,-0.720807195
3299,-0.789670587
3349,-0.683535099
3399,-0.750481069
3449,-0.81981951
3499,-0.782877922
3549,-0.745797813
3599,-0.790877938
3649,-0.748677254
3699,-0.780730605
3749,-0.763703704
3799,-0.74427402
3849,-0.71665889
3899,-0.697578073
3949,-0.756852984
3999,-0.692626595
4049,-0.76903671
4099,-0.750456512
4149,-0.783799291
4199,-0.67624855
4249,-0.73723197
4299,-0.711684287
4349,-0.750085115
4399,-0.818603635
4449,-0.776678324
4499,-0.823493063
4549,-0.786705256
4599,-0.770125628
4649,-0.734952152
4699,-0.730403781
4749,-0.757008076
4799,-0.723406911
4849,-0.715569437
4899,-0.679594219
4949,-0.719955206
4999,-0.732965946
5049,-0.737881541
5099,-0.772074223
5149,-0.753655732
5199,-0.777480125
5249,-0.758557975
5299,-0.651777565
5349,-0.633474588
5399,-0.691769242
5449,-0.752076328
5499,-0.746355772
5549,-0.722976208
5599,-0.759207129
5649,-0.718626738
5699,-0.743203759
5749,-0.772162199
5799,-0.751715779
5849,-0.733492017
5899,-0.75310868
5949,-0.710995078
5999,-0.755758524
6049,-0.771284819
6099,-0.757387996
6149,-0.745364785
6199,-0.772206068
6249,-0.70514214
6299,-0.737151265
6349,-0.728538156
6399,-0.790915251
6449,-0.719829679
6499,-0.710048795
6549,-0.774416804
6599,-0.730336428
6649,-0.739132345
6699,-0.723872304
6749,-0.758432508
6799,-0.730666876
6849,-0.75492847
6899,-0.776970387
6949,-0.738225341
6999,-0.760417521
7049,-0.753521681
7099,-0.758740067
7149,-0.802824855
7199,-0.717919588
7249,-0.759238124
7299,-0.746847868
7349,-0.766753078
7399,-0.72344923
7449,-0.724735379
7499,-0.760901272
7549,-0.720958054
7599,-0.780762076
7649,-0.77159965
7699,-0.751222074
7749,-0.72798419
7799,-0.768626332
7849,-0.722513795
7899,-0.776594281
7949,-0.735260844
7999,-0.761476338
8049,-0.729774117
8099,-0.773878694
8149,-0.7865628
8199,-0.730629802
8249,-0.757252872
8299,-0.766863883
8349,-0.787082016
8399,-0.786421418
8449,-0.765560746
8499,-0.793461323
8549,-0.753605962
8599,-0.748162389
8649,-0.744736731
8699,-0.721446574
8749,-0.74911505
8799,-0.778443933
8849,-0.810051382
8899,-0.765348673
8949,-0.779033303
8999,-0.803467274
9049,-0.768216372
9099,-0.782522321
9149,-0.810840309
9199,-0.816360116
9249,-0.764497876
9299,-0.777618885
9349,-0.791242242
9399,-0.74848038
9449,-0.734487057
9499,-0.818340361
9549,-0.810564399
9599,-0.785630763
9649,-0.747496843
9699,-0.782876849
9749,-0.793723762
