step,Cov_batch_ik_10_emb
49,0.779100537
99,0.521828055
149,0.722033858
199,0.753479719
249,0.717256188
299,0.603809118
349,0.467653811
399,0.425368369
449,0.355488241
499,0.335354418
549,0.297071248
599,0.262802213
649,0.237153471
699,0.163438186
749,0.175269574
799,0.145075217
849,0.11329788
899,0.113556318
949,0.089791372
999,0.094136201
1049,0.058817711
1099,0.062116165
1149,0.088546768
1199,0.075719729
1249,0.006363564
1299,0.022119587
1349,0.019456016
1399,0.023971461
1449,0.017697746
1499,0.023426056
1549,0.021825179
1599,0.02190965
1649,0.013726246
1699,0.016616125
1749,0.010253539
1799,0.009545606
1849,0.006686956
1899,0.007338064
1949,0.004787719
1999,0.004959259
2049,0.00414672
2099,0.003942126
2149,0.004612187
2199,0.003364631
2249,0.003386038
2299,0.00312622
2349,0.001369147
2399,0.002971714
2449,0.001412675
2499,0.002247937
2549,0.002174241
2599,0.001720713
2649,0.001732517
2699,0.001313601
2749,0.001163305
2799,0.001200847
2849,0.000778345
2899,0.000715697
2949,0.000628024
2999,0.000612648
3049,0.000547847
3099,0.000514177
3149,0.00052554
3199,0.000465251
3249,0.000462344
3299,0.000427946
3349,0.000388722
3399,0.000371989
3449,0.000351439
3499,0.000323637
3549,0.000289127
3599,0.000265313
3649,0.000251646
3699,0.000226432
3749,0.000213402
3799,0.000201221
3849,0.000194605
3899,0.000179078
3949,0.00017421
3999,0.000165494
4049,0.000153464
4099,0.00014017
4149,0.000131897
4199,0.000118605
4249,0.000115899
4299,0.000103721
4349,9.71E-05
4399,9.38E-05
4449,8.72E-05
4499,8.13E-05
4549,7.70E-05
4599,7.11E-05
4649,6.53E-05
4699,6.27E-05
4749,5.64E-05
4799,5.37E-05
4849,5.13E-05
4899,5.14E-05
4949,4.83E-05
4999,4.55E-05
5049,4.14E-05
5099,4.03E-05
5149,3.66E-05
5199,3.60E-05
5249,3.40E-05
5299,2.55E-05
5349,1.71E-05
5399,2.74E-05
5449,3.30E-05
5499,3.75E-05
5549,3.54E-05
5599,3.23E-05
5649,3.16E-05
5699,2.96E-05
5749,2.88E-05
5799,2.72E-05
5849,2.71E-05
5899,2.45E-05
5949,2.42E-05
5999,2.27E-05
6049,2.37E-05
6099,2.30E-05
6149,2.14E-05
6199,2.00E-05
6249,2.00E-05
6299,1.79E-05
6349,1.73E-05
6399,1.77E-05
6449,1.58E-05
6499,1.45E-05
6549,1.32E-05
6599,1.35E-05
6649,1.27E-05
6699,1.56E-05
6749,1.46E-05
6799,1.29E-05
6849,1.21E-05
6899,1.22E-05
6949,1.18E-05
6999,1.12E-05
7049,1.10E-05
7099,1.12E-05
7149,1.05E-05
7199,9.95E-06
7249,9.72E-06
7299,9.77E-06
7349,9.69E-06
7399,9.91E-06
7449,9.57E-06
7499,9.37E-06
7549,9.32E-06
7599,9.29E-06
7649,8.90E-06
7699,8.90E-06
7749,9.02E-06
7799,8.86E-06
7849,8.57E-06
7899,8.72E-06
7949,8.37E-06
7999,8.26E-06
8049,8.09E-06
8099,7.96E-06
8149,7.71E-06
8199,7.69E-06
8249,7.60E-06
8299,7.79E-06
8349,7.66E-06
8399,7.87E-06
8449,7.87E-06
8499,7.65E-06
8549,7.61E-06
8599,7.42E-06
8649,7.22E-06
8699,7.39E-06
8749,7.43E-06
8799,7.23E-06
8849,7.09E-06
8899,7.14E-06
8949,7.18E-06
8999,7.23E-06
9049,7.20E-06
9099,6.95E-06
9149,7.19E-06
9199,7.25E-06
9249,7.00E-06
9299,7.15E-06
9349,7.09E-06
9399,7.15E-06
9449,7.09E-06
9499,7.23E-06
9549,7.22E-06
9599,7.15E-06
9649,7.07E-06
9699,7.04E-06
9749,7.16E-06
