step,kNN_accuracy
974,42.10578918457031
1949,45.575443267822266
2924,51.074893951416016
3899,53.5146484375
4874,54.97450256347656
5849,55.954402923583984
6824,56.76432418823242
7799,57.52424621582031
8774,57.54424285888672
9749,57.454254150390625
