step,kNN_accuracy
974,11.819999694824219
1949,13.079998970031738
2924,14.229999542236328
3899,14.589999198913574
4874,14.789999961853027
974,11.779999732971191
1949,13.050000190734863
2924,13.879999160766602
3899,14.779999732971191
4874,15.0600004196167
194,11.770000457763672
389,11.559999465942383
584,11.280000686645508
779,12.219999313354492
