step,std_batch
49,0.19444090127944946
99,0.12759514153003693
149,0.12586724758148193
199,0.12578214704990387
249,0.12650713324546814
299,0.12760083377361298
349,0.12629443407058716
399,0.12723511457443237
449,0.1281544715166092
499,0.12674139440059662
549,0.1292954385280609
599,0.12734615802764893
649,0.1276746392250061
699,0.12772953510284424
749,0.12818340957164764
799,0.12690305709838867
849,0.12889720499515533
899,0.1286112666130066
949,0.12884379923343658
999,0.12886294722557068
1049,0.12894883751869202
1099,0.12944650650024414
1149,0.12946762144565582
1199,0.12905356287956238
1249,0.13004380464553833
1299,0.13041406869888306
1349,0.13163234293460846
1399,0.13159513473510742
1449,0.12980565428733826
1499,0.13142570853233337
1549,0.13181832432746887
1599,0.13220728933811188
1649,0.13258284330368042
1699,0.1330610066652298
1749,0.13312526047229767
1799,0.13505209982395172
1849,0.13472509384155273
1899,0.13477307558059692
1949,0.13752859830856323
1999,0.13858728110790253
2049,0.13975708186626434
2099,0.1398705095052719
2149,0.14020097255706787
2199,0.13988429307937622
2249,0.1408739686012268
2299,0.14075905084609985
2349,0.14181187748908997
2399,0.1415730118751526
2449,0.142007514834404
2499,0.14370501041412354
2549,0.14357738196849823
2599,0.14466416835784912
2649,0.14367416501045227
2699,0.14373831450939178
2749,0.14603444933891296
2799,0.14514976739883423
2849,0.1466011106967926
2899,0.1497325599193573
2949,0.14885082840919495
2999,0.14969682693481445
3049,0.14987605810165405
3099,0.14922267198562622
3149,0.1512289047241211
3199,0.1503176987171173
3249,0.15157099068164825
3299,0.15192145109176636
3349,0.15036341547966003
3399,0.15200531482696533
3449,0.15246616303920746
3499,0.15302497148513794
3549,0.15617673099040985
3599,0.16079966723918915
3649,0.16133952140808105
3699,0.1636425405740738
3749,0.16477064788341522
3799,0.16752558946609497
3849,0.17114095389842987
3899,0.1710718274116516
3949,0.17260989546775818
3999,0.17324930429458618
4049,0.17610937356948853
4099,0.17823514342308044
4149,0.18142583966255188
4199,0.18119414150714874
4249,0.18377405405044556
4299,0.1832471340894699
4349,0.185207799077034
4399,0.1869720220565796
4449,0.18866583704948425
4499,0.1925581693649292
4549,0.19424033164978027
4599,0.19561657309532166
4649,0.19581197202205658
4699,0.1964796781539917
4749,0.19669994711875916
4799,0.19864484667778015
4849,0.20138320326805115
4899,0.20147016644477844
4949,0.2018452286720276
4999,0.2043207287788391
5049,0.20510464906692505
5099,0.2075209766626358
5149,0.20893722772598267
5199,0.21049842238426208
5249,0.21199777722358704
5299,0.21351772546768188
5349,0.21470050513744354
5399,0.21575769782066345
5449,0.2173122763633728
5499,0.21938267350196838
5549,0.2209191620349884
5599,0.2206171303987503
5649,0.22343499958515167
5699,0.22401632368564606
5749,0.2247685194015503
5799,0.22557584941387177
5849,0.22781479358673096
5899,0.23033154010772705
5949,0.23069480061531067
5999,0.23221546411514282
6049,0.2334623783826828
6099,0.23519231379032135
6149,0.23688876628875732
6199,0.23827402293682098
6249,0.23974375426769257
6299,0.24119263887405396
6349,0.24200697243213654
6399,0.24345119297504425
6449,0.24386794865131378
6499,0.24520504474639893
6549,0.24675102531909943
6599,0.24815310537815094
6649,0.24928265810012817
6699,0.2499718964099884
6749,0.25082117319107056
6799,0.2518497109413147
6849,0.25379082560539246
6899,0.2549893856048584
6949,0.2563145160675049
6999,0.2570910155773163
7049,0.2578139305114746
7099,0.2590882182121277
7149,0.26021772623062134
7199,0.2608562111854553
7249,0.2619222402572632
7299,0.2631548345088959
7349,0.2636913061141968
7399,0.2639463543891907
7449,0.2649828791618347
7499,0.26588934659957886
7549,0.2667803168296814
7599,0.26731249690055847
7649,0.2676995098590851
7699,0.2687717378139496
7749,0.269335001707077
7799,0.27004432678222656
7849,0.27054938673973083
7899,0.27087026834487915
7949,0.2714926600456238
7999,0.27169227600097656
8049,0.2721051871776581
8099,0.27249300479888916
8149,0.27294957637786865
8199,0.27365434169769287
8249,0.2741600573062897
8299,0.27458828687667847
8349,0.27513039112091064
8399,0.27545997500419617
8449,0.2759522497653961
8499,0.2763749361038208
8549,0.27679216861724854
8599,0.27708208560943604
8649,0.2774062752723694
8699,0.2775806188583374
8749,0.2780294716358185
8799,0.2784021496772766
8849,0.2785872220993042
8899,0.2787628769874573
8949,0.2788267731666565
8999,0.2789844870567322
9049,0.2790902554988861
9099,0.2792523503303528
9149,0.2794524133205414
9199,0.2795153260231018
9249,0.2795717418193817
9299,0.27965739369392395
9349,0.279781699180603
9399,0.27986404299736023
9449,0.2799294590950012
9499,0.2799895107746124
9549,0.2800314128398895
9599,0.2800554931163788
9649,0.28006064891815186
9699,0.2800702750682831
9749,0.28007450699806213
