step,time_log
49,0.009999752044677734
99,0.029509782791137695
149,0.026999711990356445
199,0.0375063419342041
249,0.0110015869140625
299,0.012999773025512695
349,0.009000301361083984
399,0.03250908851623535
449,0.024509191513061523
499,0.009999513626098633
549,0.008999824523925781
599,0.013000249862670898
649,0.011000394821166992
699,0.009999990463256836
749,0.010001659393310547
799,0.02499985694885254
849,0.008999824523925781
899,0.008001327514648438
949,0.02750706672668457
999,0.009999990463256836
1049,0.02400040626525879
1099,0.014000177383422852
1149,0.012000083923339844
1199,0.020999431610107422
1249,0.009000062942504883
1299,0.006999969482421875
1349,0.010000228881835938
1399,0.010000467300415039
1449,0.010000228881835938
1499,0.007999897003173828
1549,0.026000022888183594
1599,0.009000062942504883
1649,0.009999990463256836
1699,0.03900003433227539
1749,0.009999990463256836
1799,0.008999824523925781
1849,0.010000228881835938
1899,0.009000062942504883
1949,0.006999492645263672
1999,0.030000686645507812
2049,0.009000062942504883
2099,0.024000167846679688
2149,0.028002023696899414
2199,0.010000467300415039
2249,0.009999990463256836
2299,0.022002220153808594
2349,0.009999513626098633
2399,0.026999950408935547
2449,0.029000282287597656
2499,0.029999732971191406
2549,0.009000062942504883
2599,0.02700018882751465
2649,0.013000011444091797
2699,0.03900003433227539
2749,0.011000394821166992
2799,0.009000062942504883
2849,0.029999971389770508
2899,0.009999990463256836
2949,0.010000467300415039
2999,0.03400015830993652
3049,0.010999917984008789
3099,0.013000011444091797
3149,0.023999691009521484
3199,0.010000228881835938
3249,0.009000301361083984
3299,0.03000020980834961
3349,0.009000062942504883
3399,0.01100015640258789
3449,0.009000062942504883
3499,0.006999969482421875
3549,0.008999824523925781
3599,0.009999990463256836
3649,0.009000062942504883
3699,0.009000062942504883
3749,0.026999711990356445
3799,0.01100015640258789
3849,0.011000394821166992
3899,0.006999969482421875
3949,0.02500009536743164
3999,0.021000146865844727
4049,0.009999513626098633
4099,0.026000022888183594
4149,0.009000301361083984
4199,0.010000228881835938
4249,0.009000062942504883
4299,0.009000062942504883
4349,0.010000467300415039
4399,0.02700018882751465
4449,0.018999814987182617
4499,0.010000228881835938
4549,0.034999847412109375
4599,0.009999990463256836
4649,0.03000020980834961
4699,0.01900005340576172
4749,0.016000032424926758
4799,0.009000062942504883
4849,0.01100015640258789
4899,0.01100015640258789
4949,0.046000003814697266
4999,0.03600001335144043
5049,0.009999990463256836
5099,0.02700018882751465
5149,0.02499985694885254
5199,0.023000001907348633
5249,0.011999845504760742
5299,0.02500009536743164
5349,0.010000228881835938
5399,0.037999868392944336
5449,0.009999752044677734
5499,0.00800013542175293
5549,0.021000146865844727
5599,0.03000044822692871
5649,0.010000228881835938
5699,0.026999950408935547
5749,0.008999824523925781
5799,0.009000301361083984
5849,0.00800013542175293
5899,0.023000240325927734
5949,0.0279996395111084
5999,0.009999752044677734
6049,0.023000240325927734
6099,0.009999513626098633
6149,0.009000301361083984
6199,0.007999897003173828
6249,0.017999887466430664
6299,0.010999441146850586
6349,0.010999441146850586
6399,0.026000022888183594
6449,0.01100015640258789
6499,0.03400015830993652
6549,0.006999969482421875
6599,0.03000020980834961
6649,0.009999990463256836
6699,0.029999971389770508
6749,0.028999805450439453
6799,0.03500056266784668
6849,0.01100015640258789
6899,0.04199957847595215
6949,0.03399944305419922
6999,0.009999990463256836
7049,0.009999513626098633
7099,0.021999597549438477
7149,0.010000228881835938
7199,0.011999845504760742
7249,0.014999866485595703
7299,0.010000228881835938
7349,0.009000539779663086
7399,0.018999814987182617
7449,0.00899958610534668
7499,0.011000394821166992
7549,0.03400015830993652
7599,0.010999679565429688
7649,0.0409998893737793
7699,0.007999897003173828
7749,0.008999824523925781
7799,0.007999897003173828
7849,0.009999513626098633
7899,0.03800010681152344
7949,0.013000011444091797
7999,0.03900027275085449
8049,0.009000539779663086
8099,0.010000228881835938
8149,0.04199957847595215
8199,0.03000020980834961
8249,0.03699994087219238
8299,0.03099966049194336
8349,0.010999917984008789
8399,0.009999752044677734
8449,0.020000219345092773
8499,0.009000301361083984
8549,0.03400015830993652
8599,0.010999917984008789
8649,0.010000228881835938
8699,0.0280001163482666
8749,0.031000137329101562
8799,0.009999513626098633
8849,0.02599930763244629
8899,0.013000011444091797
8949,0.020999908447265625
8999,0.034999847412109375
9049,0.008999824523925781
9099,0.02700018882751465
9149,0.03399991989135742
9199,0.023000001907348633
9249,0.00899958610534668
9299,0.032000064849853516
9349,0.009999990463256836
9399,0.009999990463256836
9449,0.03500056266784668
9499,0.010999917984008789
9549,0.017000198364257812
9599,0.010999917984008789
9649,0.029000043869018555
9699,0.009999513626098633
9749,0.009000301361083984
