step,kNN_accuracy
974,20.59794044494629
1949,22.967702865600586
2924,26.63733673095703
3899,30.346965789794922
4874,33.4466552734375
5849,36.026397705078125
6824,40.875911712646484
7799,43.65563201904297
8774,44.075592041015625
9749,44.415557861328125
