step,kNN_accuracy
974,42.3957633972168
1949,46.805320739746094
2924,48.525150299072266
3899,50.35496520996094
4874,51.74482345581055
5849,53.70463180541992
6824,54.85451126098633
7799,55.94440841674805
8774,57.424259185791016
9749,57.654232025146484
