step,Cor_view_jk_00_emb
49,0.44368118047714233
99,0.47955983877182007
149,0.4776422679424286
199,0.5419130325317383
249,0.524929404258728
299,0.5076097846031189
349,0.5204957723617554
399,0.5954553484916687
449,0.48093563318252563
499,0.48274874687194824
549,0.47520938515663147
599,0.5081632137298584
649,0.4226938784122467
699,0.546821653842926
749,0.5000025033950806
799,0.5142604112625122
849,0.509565532207489
899,0.45997950434684753
949,0.47441917657852173
999,0.5068762302398682
1049,0.5587567090988159
1099,0.5106547474861145
1149,0.5618683695793152
1199,0.5088555812835693
1249,0.46331605315208435
1299,0.5081481337547302
1349,0.4527405798435211
1399,0.4996708035469055
1449,0.5543134808540344
1499,0.4925449788570404
1549,0.46302106976509094
1599,0.46787187457084656
1649,0.47939082980155945
1699,0.5199576616287231
1749,0.4445882737636566
1799,0.48373958468437195
1849,0.5250419974327087
1899,0.491232693195343
1949,0.5493726134300232
1999,0.5108699202537537
2049,0.4976358115673065
2099,0.44228285551071167
2149,0.4777846038341522
2199,0.4812847971916199
2249,0.4559757113456726
2299,0.4685407876968384
2349,0.6002436876296997
2399,0.5371435880661011
2449,0.46640995144844055
2499,0.4327898919582367
2549,0.5727646946907043
2599,0.48091650009155273
2649,0.5291591882705688
2699,0.4133909344673157
2749,0.48446542024612427
2799,0.4993310868740082
2849,0.49570611119270325
2899,0.5128256678581238
2949,0.5428388714790344
2999,0.4823891222476959
3049,0.4947746992111206
3099,0.4789578914642334
3149,0.528125524520874
3199,0.5166581273078918
3249,0.4792715013027191
3299,0.5603617429733276
3349,0.5410631895065308
3399,0.4728338420391083
3449,0.4799307882785797
3499,0.5320165753364563
3549,0.3931533992290497
3599,0.4817071259021759
3649,0.49258893728256226
3699,0.47824546694755554
3749,0.5463932156562805
3799,0.4862571060657501
3849,0.5106350183486938
3899,0.45825880765914917
3949,0.49482885003089905
3999,0.4394586980342865
4049,0.5356572866439819
4099,0.5063971877098083
4149,0.4940101206302643
4199,0.5195056796073914
4249,0.48045462369918823
4299,0.48648160696029663
4349,0.5655940771102905
4399,0.5153051614761353
4449,0.5111880302429199
4499,0.4956068992614746
4549,0.45744943618774414
4599,0.47004157304763794
4649,0.50443035364151
4699,0.48456069827079773
4749,0.5052000880241394
4799,0.450295090675354
4849,0.5610879063606262
4899,0.5100973844528198
4949,0.462076336145401
4999,0.45106807351112366
5049,0.4579373002052307
5099,0.5060086846351624
5149,0.48743736743927
5199,0.5257914662361145
5249,0.5502848029136658
5299,0.5230752825737
5349,0.5365493893623352
5399,0.41404640674591064
5449,0.4528380036354065
5499,0.531160831451416
5549,0.44709348678588867
5599,0.5254406332969666
5649,0.48638051748275757
5699,0.523371160030365
5749,0.592348575592041
5799,0.5852227210998535
5849,0.5158168077468872
5899,0.46893662214279175
5949,0.5619906783103943
5999,0.5620706081390381
6049,0.5231910347938538
6099,0.5008575320243835
6149,0.4907456934452057
6199,0.5111319422721863
6249,0.5337309241294861
6299,0.5203142166137695
6349,0.4817775785923004
6399,0.5326558351516724
6449,0.4108733534812927
6499,0.5067854523658752
6549,0.46813610196113586
6599,0.47648030519485474
6649,0.5148738622665405
6699,0.43952128291130066
6749,0.5811839699745178
6799,0.4754287898540497
6849,0.5030630826950073
6899,0.44141605496406555
6949,0.5029309988021851
6999,0.48917558789253235
7049,0.522899866104126
7099,0.48418107628822327
7149,0.46627840399742126
7199,0.5677367448806763
7249,0.43249672651290894
7299,0.43210068345069885
7349,0.5125986933708191
7399,0.570336639881134
7449,0.5518506765365601
7499,0.5591297745704651
7549,0.5605193376541138
7599,0.5523423552513123
7649,0.4748575985431671
7699,0.5338960289955139
7749,0.5157482624053955
7799,0.4907287359237671
7849,0.47373318672180176
7899,0.42922618985176086
7949,0.4853203296661377
7999,0.44698095321655273
8049,0.5602148771286011
8099,0.4698038697242737
8149,0.5087178349494934
8199,0.5039439797401428
8249,0.4878556430339813
8299,0.5174083113670349
8349,0.46489188075065613
8399,0.6154110431671143
8449,0.472217321395874
8499,0.4990633726119995
8549,0.4771260917186737
8599,0.6517953872680664
8649,0.5006253123283386
8699,0.4985770881175995
8749,0.5104330778121948
8799,0.49459484219551086
8849,0.5294976830482483
8899,0.5055264234542847
8949,0.5336572527885437
8999,0.5165075063705444
9049,0.48333775997161865
9099,0.5468831658363342
9149,0.5274475812911987
9199,0.5623207688331604
9249,0.5057669878005981
9299,0.5073291659355164
9349,0.4211369454860687
9399,0.46333250403404236
9449,0.512900173664093
9499,0.5600286722183228
9549,0.5227044224739075
9599,0.4920669496059418
9649,0.4678913950920105
9699,0.4880940020084381
9749,0.4948217570781708
