step,train_loss
49,4.907658576965332
99,4.829930305480957
149,4.800820350646973
199,4.813483238220215
249,4.766757011413574
299,4.763477325439453
349,4.760349273681641
399,4.730121612548828
449,4.722351551055908
499,4.736020088195801
549,4.729739189147949
599,4.7039008140563965
649,4.707940101623535
699,4.707802772521973
749,4.6777544021606445
799,4.691439628601074
849,4.667222023010254
899,4.68426513671875
949,4.671386241912842
999,4.667815208435059
1049,4.666316032409668
1099,4.656086444854736
1149,4.649849891662598
1199,4.676735877990723
1249,4.65324592590332
1299,4.6873321533203125
1349,4.649237155914307
1399,4.640920639038086
1449,4.661710739135742
1499,4.645567893981934
1549,4.651606559753418
1599,4.633090972900391
1649,4.633535385131836
1699,4.633304595947266
1749,4.638958930969238
1799,4.6374287605285645
1849,4.637706279754639
1899,4.644577980041504
1949,4.624750137329102
1999,4.613962173461914
2049,4.61572790145874
2099,4.622405052185059
2149,4.626668930053711
2199,4.624025821685791
2249,4.612082481384277
2299,4.621755599975586
2349,4.624214172363281
2399,4.609414577484131
2449,4.598959922790527
2499,4.608334541320801
2549,4.616849899291992
2599,4.589977741241455
2649,4.591099262237549
2699,4.609601020812988
2749,4.59537935256958
2799,4.606914520263672
2849,4.591217041015625
2899,4.633983612060547
2949,4.561100482940674
2999,4.618949890136719
3049,4.610158920288086
3099,4.612011909484863
3149,4.61530876159668
3199,4.59744930267334
3249,4.598609924316406
3299,4.595409393310547
3349,4.592820167541504
3399,4.598977088928223
3449,4.597148895263672
3499,4.579813480377197
3549,4.580422878265381
3599,4.583934783935547
3649,4.585134506225586
3699,4.614322662353516
3749,4.611788272857666
3799,4.5879034996032715
3849,4.582521915435791
3899,4.589267730712891
3949,4.588685989379883
3999,4.590378761291504
4049,4.5835371017456055
4099,4.573055267333984
4149,4.57712984085083
4199,4.575065612792969
4249,4.575220108032227
4299,4.570237636566162
4349,4.57196044921875
4399,4.599045753479004
4449,4.57065486907959
4499,4.5852251052856445
4549,4.561554908752441
4599,4.562735557556152
4649,4.564274787902832
4699,4.566128253936768
4749,4.568587303161621
4799,4.573367118835449
4849,4.59354305267334
4899,4.585178375244141
4949,4.579158782958984
4999,4.561824321746826
5049,4.576488494873047
5099,4.557555198669434
5149,4.5521955490112305
5199,4.563086986541748
5249,4.588200569152832
5299,4.564553260803223
5349,4.55124044418335
5399,4.575474739074707
5449,4.578620910644531
5499,4.562075614929199
5549,4.5469584465026855
5599,4.548892021179199
5649,4.554799556732178
5699,4.563100814819336
5749,4.569856643676758
5799,4.565158843994141
5849,4.560379981994629
5899,4.556129455566406
5949,4.551529407501221
5999,4.553650856018066
6049,4.555417060852051
6099,4.555514335632324
6149,4.545465469360352
6199,4.55342960357666
6249,4.541881561279297
6299,4.5256218910217285
6349,4.557477951049805
6399,4.527458667755127
6449,4.5344719886779785
6499,4.555334568023682
6549,4.54355001449585
6599,4.552513122558594
6649,4.537252902984619
6699,4.539969444274902
6749,4.513831615447998
6799,4.547772407531738
6849,4.552485466003418
6899,4.547268867492676
6949,4.543511867523193
6999,4.533107757568359
7049,4.5338544845581055
7099,4.525661468505859
7149,4.528541564941406
7199,4.539872646331787
7249,4.5285773277282715
7299,4.531682014465332
7349,4.537328243255615
7399,4.532620429992676
7449,4.529390335083008
7499,4.530832290649414
7549,4.531198978424072
7599,4.523860931396484
7649,4.516600608825684
7699,4.535853862762451
7749,4.523642539978027
7799,4.515307426452637
7849,4.514594078063965
7899,4.52985954284668
7949,4.529662132263184
7999,4.523213863372803
8049,4.538394927978516
8099,4.537447452545166
8149,4.52015495300293
8199,4.529944896697998
8249,4.508194923400879
8299,4.525885581970215
8349,4.531068801879883
8399,4.507844924926758
8449,4.5204057693481445
8499,4.511189937591553
8549,4.494503021240234
8599,4.515873908996582
8649,4.510110378265381
8699,4.502444267272949
8749,4.517088890075684
8799,4.507396697998047
8849,4.516356468200684
8899,4.520838737487793
8949,4.5173540115356445
8999,4.500913619995117
9049,4.503687858581543
9099,4.529186725616455
9149,4.518530368804932
9199,4.505573272705078
9249,4.493024826049805
9299,4.505805015563965
9349,4.502573013305664
9399,4.510351181030273
9449,4.510809421539307
9499,4.516965389251709
9549,4.514040946960449
9599,4.513097763061523
9649,4.505947589874268
9699,4.525994300842285
9749,4.500844478607178
