step,kNN_accuracy
974,53.204681396484375
1949,58.364166259765625
2924,61.7938232421875
3899,65.31346893310547
4874,67.1432876586914
5849,69.19308471679688
6824,71.13288879394531
7799,73.4926528930664
8774,73.73262786865234
9749,74.16258239746094
