step,kNN_accuracy
1949,30.126985549926758
3899,29.18708038330078
5849,30.56694221496582
7799,32.73672866821289
9749,33.08668899536133
11699,34.356563568115234
13649,35.69643020629883
15599,36.20637893676758
17549,36.81631851196289
19499,36.7263298034668
