step,kNN_accuracy
1949,43.13568878
3899,51.03489685
5849,56.35436249
7799,61.13388443
9749,66.29337311
11699,67.27326965
13649,71.13288879
15599,72.43275452
17549,73.37266541
19499,73.86260986
