step,std_batch_emb
49,1.317704677581787
99,1.202343463897705
149,1.2291584014892578
199,1.2349998950958252
249,1.2458922863006592
299,1.2152599096298218
349,1.2039239406585693
399,1.186509609222412
449,1.1769068241119385
499,1.1554527282714844
549,1.1457074880599976
599,1.1290419101715088
649,1.1104754209518433
699,1.083031177520752
749,1.0691020488739014
799,1.0730555057525635
849,1.029110312461853
899,1.031766414642334
949,1.0080175399780273
999,0.9882001280784607
1049,0.9767729640007019
1099,0.9675173759460449
1149,0.9521214365959167
1199,0.9324299097061157
1249,0.9222550392150879
1299,0.9174336194992065
1349,0.8945876955986023
1399,0.8871328234672546
1449,0.8787180781364441
1499,0.8730564117431641
1549,0.8647817373275757
1599,0.8495883941650391
1649,0.8370189666748047
1699,0.8265529870986938
1749,0.8110563158988953
1799,0.8044523000717163
1849,0.7935997843742371
1899,0.7789310216903687
1949,0.7785636186599731
1999,0.7551470994949341
2049,0.7507333159446716
2099,0.7400323748588562
2149,0.7299853563308716
2199,0.7145926356315613
2249,0.7059073448181152
2299,0.6971077919006348
2349,0.6930704116821289
2399,0.6819349527359009
2449,0.6712104678153992
2499,0.6638938188552856
2549,0.6597737073898315
2599,0.6538275480270386
2649,0.6385128498077393
2699,0.6292888522148132
2749,0.6196407079696655
2799,0.6089185476303101
2849,0.6100051403045654
2899,0.6039127707481384
2949,0.592515766620636
2999,0.5851454734802246
3049,0.5793185830116272
3099,0.5720982551574707
3149,0.5638450980186462
3199,0.5608773231506348
3249,0.551067590713501
3299,0.5475741624832153
3349,0.5432000160217285
3399,0.5325477719306946
3449,0.5210668444633484
3499,0.5121477842330933
3549,0.5068164467811584
3599,0.5021237730979919
3649,0.501071035861969
3699,0.49354249238967896
3749,0.4877883195877075
3799,0.48512014746665955
3849,0.480975866317749
3899,0.4701652526855469
3949,0.4646949768066406
3999,0.4568682312965393
4049,0.45405149459838867
4099,0.4498923420906067
4149,0.4441293478012085
4199,0.4416903853416443
4249,0.4324025511741638
4299,0.4316307008266449
4349,0.43106743693351746
4399,0.41987210512161255
4449,0.41968438029289246
4499,0.415730357170105
4549,0.40666645765304565
4599,0.4057960510253906
4649,0.39878901839256287
4699,0.39332112669944763
4749,0.3888572156429291
4799,0.3890766501426697
4849,0.3817042112350464
4899,0.38463854789733887
4949,0.3785579204559326
4999,0.3597397804260254
5049,0.3676552176475525
5099,0.36923491954803467
5149,0.3659307658672333
5199,0.35653233528137207
5249,0.3488210439682007
5299,0.35489213466644287
5349,0.3538859486579895
5399,0.34671181440353394
5449,0.34602946043014526
5499,0.3446906507015228
5549,0.3410165309906006
5599,0.3408636450767517
