step,Cor_feature_ij_00
49,0.6230687499046326
99,0.40318039059638977
149,0.4539024531841278
199,0.509830892086029
249,0.4895021915435791
299,0.44724640250205994
349,0.43778857588768005
399,0.43662604689598083
449,0.42870426177978516
499,0.40435531735420227
549,0.40949586033821106
599,0.4092825949192047
649,0.39780524373054504
699,0.3892645537853241
749,0.40138983726501465
799,0.4090534746646881
849,0.41827595233917236
899,0.3828546702861786
949,0.37204819917678833
999,0.39574897289276123
1049,0.3602418005466461
1099,0.3519681394100189
1149,0.3446541726589203
1199,0.33891135454177856
1249,0.337127149105072
1299,0.3321278393268585
1349,0.3407350778579712
1399,0.3316718339920044
1449,0.3211427927017212
1499,0.3245900869369507
1549,0.3099716603755951
1599,0.3166201412677765
1649,0.31162479519844055
1699,0.3107979893684387
1749,0.3177884817123413
1799,0.29823917150497437
1849,0.305169016122818
1899,0.2947925329208374
1949,0.283470094203949
1999,0.3047364056110382
2049,0.27971506118774414
2099,0.26952457427978516
2149,0.2972903549671173
2199,0.2879091203212738
2249,0.28413620591163635
2299,0.2934705913066864
2349,0.2685849666595459
2399,0.2752988338470459
2449,0.27562716603279114
2499,0.2641056776046753
2549,0.2661765217781067
2599,0.2666335999965668
2649,0.2642463743686676
2699,0.2653878331184387
2749,0.24528062343597412
2799,0.274829238653183
2849,0.2511800527572632
2899,0.25107231736183167
2949,0.26641324162483215
2999,0.25050482153892517
3049,0.25862357020378113
3099,0.27293699979782104
3149,0.26369085907936096
3199,0.31377729773521423
3249,0.26495271921157837
3299,0.2757318913936615
3349,0.24061930179595947
3399,0.24635586142539978
3449,0.26745983958244324
3499,0.2460482120513916
3549,0.23800067603588104
3599,0.2416645735502243
3649,0.24628846347332
3699,0.2569636404514313
3749,0.2348938286304474
3799,0.248326376080513
3849,0.25062987208366394
3899,0.2647009789943695
3949,0.24333888292312622
3999,0.2272864580154419
4049,0.22103042900562286
4099,0.22593331336975098
4149,0.2268616408109665
4199,0.23849844932556152
4249,0.2368253767490387
4299,0.23582421243190765
4349,0.23047465085983276
4399,0.21245358884334564
4449,0.2253822386264801
4499,0.22797417640686035
4549,0.2022441327571869
4599,0.2081371545791626
4649,0.20900782942771912
4699,0.2109481692314148
4749,0.2097034603357315
4799,0.20799560844898224
4849,0.21383337676525116
4899,0.21898946166038513
4949,0.2065471112728119
4999,0.20226360857486725
5049,0.19023561477661133
5099,0.1921403706073761
5149,0.20469160377979279
5199,0.2007540911436081
5249,0.19434037804603577
5299,0.2047131508588791
5349,0.21667206287384033
5399,0.20122233033180237
5449,0.1976909190416336
5499,0.18744374811649323
5549,0.19522202014923096
5599,0.19655820727348328
