step,Cov_batch_ik_10_emb
17,59.77458953857422
35,212.57638549804688
53,242.61257934570312
71,242.91986083984375
89,229.9691619873047
107,223.7410888671875
125,227.23849487304688
143,239.76414489746094
161,239.24276733398438
179,252.90463256835938
197,233.22689819335938
215,275.84454345703125
233,246.83026123046875
251,249.53695678710938
269,249.99786376953125
287,224.3472900390625
305,223.49819946289062
323,222.71240234375
341,216.2315673828125
359,241.05128479003906
377,231.19119262695312
395,237.01275634765625
413,230.50198364257812
431,223.9813232421875
449,220.5623321533203
467,217.69717407226562
485,186.62686157226562
503,198.32315063476562
521,189.88079833984375
539,187.9990234375
557,188.57852172851562
575,174.07643127441406
593,185.11451721191406
611,191.25253295898438
629,156.0247344970703
647,131.28204345703125
665,134.08157348632812
683,123.60455322265625
701,112.32481384277344
719,105.78877258300781
737,102.07135772705078
755,102.2571029663086
773,104.19140625
791,100.44180297851562
809,100.15141296386719
827,94.66249084472656
845,84.0509033203125
863,75.21495819091797
881,71.56744384765625
899,70.66786193847656
917,65.64556121826172
935,64.85723876953125
953,63.005889892578125
971,60.42536926269531
989,54.44245529174805
1007,52.900970458984375
1025,51.01570129394531
1043,48.82511520385742
1061,47.92753601074219
1079,45.72492980957031
1097,44.62005615234375
1115,44.38081359863281
1133,44.197601318359375
1151,41.09858322143555
1169,39.85784912109375
1187,38.91578674316406
1205,35.75978088378906
1223,34.117286682128906
1241,33.013797760009766
1259,32.36647415161133
1277,30.079097747802734
1295,28.72074317932129
1313,27.57421112060547
1331,24.629940032958984
1349,23.75705337524414
1367,24.11690902709961
1385,22.601058959960938
1403,21.642539978027344
1421,19.852405548095703
1439,19.84621810913086
1457,19.440216064453125
1475,18.365108489990234
1493,17.952768325805664
1511,17.54668426513672
1529,16.682260513305664
1547,16.903064727783203
1565,15.718355178833008
1583,14.996257781982422
1601,14.249473571777344
1619,13.264795303344727
1637,12.801185607910156
1655,12.949981689453125
1673,12.161909103393555
1691,11.939565658569336
1709,10.803208351135254
1727,10.216389656066895
1745,10.2091646194458
1763,9.442087173461914
1781,9.312997817993164
1799,8.653945922851562
1817,8.42039680480957
1835,7.8673295974731445
1853,7.280497074127197
1871,7.020195960998535
1889,6.710296630859375
1907,6.15817403793335
1925,5.871221542358398
1943,5.679491996765137
1961,5.383965492248535
1979,4.938630104064941
1997,4.890824317932129
2015,4.690079212188721
2033,4.595916748046875
2051,4.49560022354126
2069,4.161240577697754
2087,4.096916675567627
2105,4.045809745788574
2123,3.6855499744415283
2141,3.635347843170166
2159,3.539973258972168
2177,3.1442365646362305
2195,2.989708662033081
2213,2.9115967750549316
2231,2.731232166290283
2249,2.5486607551574707
2267,2.3826112747192383
2285,2.4426467418670654
2303,2.3809099197387695
2321,2.148880958557129
2339,2.016819477081299
2357,1.9545247554779053
2375,1.9129772186279297
2393,1.7350170612335205
2411,1.6695704460144043
2429,1.4819552898406982
2447,1.4065316915512085
2465,1.4102877378463745
2483,1.4018182754516602
2501,1.3981306552886963
2519,1.3579078912734985
2537,1.4525258541107178
2555,1.3594825267791748
2573,1.2318198680877686
2591,1.20932936668396
2609,1.1443171501159668
2627,1.074400782585144
2645,0.9600736498832703
2663,0.8494149446487427
2681,0.8469144701957703
2699,0.8686014413833618
2717,0.7942410707473755
2735,0.8219261765480042
2753,0.8342653512954712
2771,0.7901617288589478
2789,0.7074292898178101
2807,0.6579856276512146
2825,0.6586126089096069
2843,0.6084877252578735
2861,0.6256300210952759
2879,0.6031408309936523
2897,0.5651636719703674
2915,0.5300835371017456
2933,0.5160150527954102
2951,0.6194968223571777
2969,0.6018605828285217
2987,0.560962438583374
3005,0.506801962852478
3023,0.4647807478904724
3041,0.4564380645751953
3059,0.43332791328430176
3077,0.45028525590896606
3095,0.44037652015686035
3113,0.41376543045043945
3131,0.38646048307418823
3149,0.3783133924007416
3167,0.3760626018047333
3185,0.40208131074905396
3203,0.3359204828739166
3221,0.3463311195373535
3239,0.3304353952407837
3257,0.33812814950942993
3275,0.32976120710372925
3293,0.3265746831893921
3311,0.326551616191864
3329,0.34390348196029663
3347,0.361632764339447
3365,0.3306578993797302
3383,0.30935138463974
3401,0.3006243109703064
3419,0.28278833627700806
3437,0.2824243903160095
3455,0.2878446578979492
3473,0.2657487392425537
3491,0.26575517654418945
3509,0.2732161283493042
3527,0.2840135097503662
3545,0.2704275846481323
3563,0.24700713157653809
3581,0.23898187279701233
3599,0.25451838970184326
3617,0.2328142374753952
3635,0.21345925331115723
3653,0.1952938437461853
3671,0.21308009326457977
3689,0.20838770270347595
3707,0.20238983631134033
3725,0.20441018044948578
3743,0.18912360072135925
3761,0.18782421946525574
3779,0.18231454491615295
3797,0.16730204224586487
3815,0.15221497416496277
3833,0.14796380698680878
3851,0.14647957682609558
3869,0.15486572682857513
3887,0.14910173416137695
3905,0.14138741791248322
3923,0.1362118422985077
3941,0.13922417163848877
3959,0.13538238406181335
3977,0.13328558206558228
3995,0.12448887526988983
4013,0.11587563902139664
4031,0.11057299375534058
4049,0.10043612122535706
4067,0.09769009053707123
4085,0.10715259611606598
4103,0.10104504227638245
4121,0.10373133420944214
4139,0.09547983109951019
4157,0.09722334146499634
4175,0.09400340914726257
4193,0.09483624249696732
4211,0.09296025335788727
4229,0.08262257277965546
4247,0.08537881821393967
4265,0.08543653786182404
4283,0.08710755407810211
