step,kNN_accuracy
974,23.04769515991211
1949,35.15648651123047
2924,44.01559829711914
3899,48.495147705078125
4874,50.87491226196289
5849,51.76482391357422
6824,54.85451126098633
7799,56.16438293457031
8774,58.66413116455078
9749,59.58403778076172
