step,kNN_accuracy
1949,31.31686782836914
3899,36.906307220458984
5849,47.245277404785156
7799,51.414859771728516
9749,54.03459548950195
11699,56.54434585571289
13649,58.25417709350586
15599,59.24407958984375
17549,60.70392608642578
19499,60.41395568847656
