step,std_feature_emb
49,0.5888614654541016
99,0.43858546018600464
149,0.3669664263725281
199,0.3652501404285431
249,0.35475820302963257
299,0.3378145098686218
349,0.31393611431121826
399,0.32297056913375854
449,0.3797478675842285
499,0.3930681347846985
549,0.4022526144981384
599,0.38815706968307495
649,0.3798990249633789
699,0.42268961668014526
749,0.44058865308761597
799,0.4108920991420746
849,0.40767937898635864
899,0.38956648111343384
949,0.38540470600128174
999,0.3747349977493286
1049,0.420393705368042
1099,0.318005234003067
1149,0.31147900223731995
1199,0.2897934913635254
1249,0.3715931475162506
1299,0.3617546856403351
1349,0.4113244116306305
1399,0.29013729095458984
1449,0.38679778575897217
1499,0.338935911655426
1549,0.3002365827560425
1599,0.39411747455596924
1649,0.373146653175354
1699,0.41678154468536377
1749,0.38492679595947266
1799,0.3723107874393463
1849,0.41020467877388
1899,0.370907187461853
1949,0.39269202947616577
1999,0.38907766342163086
2049,0.39902737736701965
2099,0.3816108703613281
2149,0.3702620565891266
2199,0.3845648467540741
2249,0.38503241539001465
2299,0.36493486166000366
2349,0.38294699788093567
2399,0.3558751940727234
2449,0.3579193949699402
2499,0.3203938603401184
2549,0.35142573714256287
2599,0.35605359077453613
2649,0.3110162615776062
2699,0.3294810950756073
2749,0.3136492073535919
2799,0.32967281341552734
2849,0.3452529311180115
2899,0.31892287731170654
2949,0.31786853075027466
2999,0.27889835834503174
3049,0.3263458013534546
3099,0.24519044160842896
3149,0.2656736373901367
3199,0.24195481836795807
3249,0.24410110712051392
3299,0.235184445977211
3349,0.2745147943496704
3399,0.2510576546192169
3449,0.25901854038238525
3499,0.2779960334300995
3549,0.294424831867218
3599,0.26736515760421753
3649,0.24846257269382477
3699,0.2835419178009033
3749,0.25942978262901306
3799,0.22895756363868713
3849,0.2585805058479309
3899,0.2617109417915344
3949,0.2491687685251236
3999,0.24782198667526245
4049,0.25473934412002563
4099,0.22204890847206116
4149,0.20515546202659607
4199,0.217107892036438
4249,0.21725672483444214
4299,0.2064407467842102
4349,0.22132077813148499
4399,0.2201072722673416
4449,0.2113388180732727
4499,0.20589640736579895
4549,0.1952318251132965
4599,0.20848535001277924
4649,0.21372367441654205
4699,0.19861403107643127
4749,0.18712007999420166
4799,0.1733107566833496
4849,0.19785556197166443
4899,0.19300660490989685
4949,0.1945624053478241
4999,0.20068122446537018
5049,0.17725232243537903
5099,0.17976313829421997
5149,0.18755733966827393
5199,0.17347565293312073
5249,0.19291603565216064
5299,0.18813148140907288
5349,0.17699062824249268
5399,0.1811954230070114
5449,0.1720530241727829
5499,0.1650354266166687
5549,0.18362222611904144
5599,0.16551271080970764
5649,0.17086261510849
5699,0.16498631238937378
5749,0.1723252832889557
5799,0.16740378737449646
5849,0.16658413410186768
5899,0.1706083118915558
5949,0.17047731578350067
5999,0.16431038081645966
6049,0.14584916830062866
6099,0.1437680721282959
6149,0.15874916315078735
6199,0.1454184502363205
6249,0.1544267237186432
6299,0.15086713433265686
6349,0.15068013966083527
6399,0.15319260954856873
6449,0.1466611623764038
6499,0.1472102552652359
6549,0.1418524980545044
6599,0.14119471609592438
6649,0.14643803238868713
6699,0.14189493656158447
6749,0.12985330820083618
6799,0.13616862893104553
6849,0.1386246234178543
6899,0.13493263721466064
6949,0.13676241040229797
6999,0.13256597518920898
7049,0.1317654848098755
7099,0.12791399657726288
7149,0.12461166083812714
7199,0.12654899060726166
7249,0.1289728581905365
7299,0.12816041707992554
7349,0.12238789349794388
7399,0.12104761600494385
7449,0.12207450717687607
7499,0.11806130409240723
7549,0.11807792633771896
7599,0.11786715686321259
7649,0.11412613093852997
