step,Cor_batch_ik_01_emb
49,0.3218402564525604
99,0.2834130525588989
149,0.3398894667625427
199,0.3980254828929901
249,0.1425427794456482
299,0.0758434534072876
349,0.06363756954669952
399,0.3120342195034027
449,0.3002595603466034
499,0.2888846695423126
549,0.37514346837997437
599,0.38441240787506104
649,0.7574275732040405
699,0.7284126281738281
749,0.36014968156814575
799,0.4729531407356262
849,0.6632733345031738
899,0.39381033182144165
949,0.3135164976119995
999,0.5716202259063721
1049,0.5706920027732849
1099,0.3547363877296448
1149,0.6639305353164673
1199,0.30998939275741577
1249,0.4987722635269165
1299,0.6251071095466614
1349,0.6357793807983398
1399,0.4287416338920593
1449,0.6190803050994873
1499,0.5606861114501953
1549,0.658217191696167
1599,0.5292650461196899
1649,0.6778716444969177
1699,0.7040532827377319
1749,0.5879687666893005
1799,0.6454519629478455
1849,0.6657510995864868
1899,0.5405236482620239
1949,0.4756442904472351
1999,0.4007948040962219
2049,0.6258553266525269
2099,0.6992524862289429
2149,0.6057744026184082
2199,0.6705309152603149
2249,0.582119345664978
2299,0.5295582413673401
2349,0.5795632004737854
2399,0.6784001588821411
2449,0.6382865309715271
2499,0.6395026445388794
2549,0.680175244808197
2599,0.7019661664962769
2649,0.580956757068634
2699,0.609598696231842
2749,0.605551540851593
2799,0.6576240658760071
2849,0.6084235310554504
2899,0.6632329821586609
2949,0.600399374961853
2999,0.5842352509498596
3049,0.6447526216506958
3099,0.7684343457221985
3149,0.7152139544487
3199,0.6066398024559021
3249,0.7244094610214233
3299,0.6992192268371582
3349,0.6931501626968384
3399,0.6466189622879028
3449,0.5869991183280945
3499,0.6125879883766174
3549,0.6289337873458862
3599,0.5623931884765625
3649,0.6808223724365234
3699,0.5615418553352356
3749,0.6179589033126831
3799,0.6365283727645874
3849,0.6293299198150635
3899,0.5969136953353882
3949,0.590517520904541
3999,0.5022050738334656
4049,0.6239672303199768
4099,0.6190018057823181
4149,0.6281161904335022
4199,0.6361001133918762
4249,0.6761348247528076
4299,0.731156587600708
4349,0.5653475522994995
4399,0.6211105585098267
4449,0.6360129714012146
4499,0.652252197265625
4549,0.7259699702262878
4599,0.6243497133255005
4649,0.6248277425765991
4699,0.6018447875976562
4749,0.5695590972900391
4799,0.6307100653648376
4849,0.5714861154556274
4899,0.702670693397522
4949,0.6135579943656921
4999,0.6713703870773315
5049,0.7682827711105347
5099,0.6906803846359253
5149,0.6641256213188171
5199,0.7061670422554016
5249,0.7270749807357788
5299,0.7512876987457275
5349,0.7361841797828674
5399,0.6524986028671265
5449,0.6444888114929199
5499,0.6466387510299683
5549,0.678718090057373
5599,0.7353684902191162
5649,0.642694354057312
5699,0.6401534080505371
5749,0.6560425758361816
5799,0.7144367694854736
5849,0.6928869485855103
