step,std_feature_emb
49,0.5273739695549011
99,1.4132159948349
149,2.1745874881744385
199,2.585757255554199
249,2.7162604331970215
299,2.6299386024475098
349,2.4719624519348145
399,2.2496559619903564
449,2.0020182132720947
499,1.8006019592285156
549,1.6076279878616333
599,1.4026116132736206
649,1.2543153762817383
699,1.1082825660705566
749,0.9781153202056885
799,0.8597661256790161
849,0.7629721164703369
899,0.6768501996994019
949,0.6075786352157593
999,0.5371880531311035
1049,0.47703540325164795
1099,0.4273844361305237
1149,0.37823739647865295
1199,0.3406296372413635
1249,0.3048302233219147
1299,0.27321088314056396
1349,0.24661260843276978
1399,0.2220381498336792
1449,0.20108236372470856
1499,0.18202878534793854
1549,0.16519953310489655
1599,0.15012508630752563
1649,0.1373455822467804
1699,0.12594208121299744
1749,0.11537445336580276
1799,0.10605336725711823
1849,0.0976467877626419
1899,0.09030401706695557
1949,0.08365510404109955
1999,0.07789701223373413
2049,0.07241564989089966
2099,0.06778602302074432
2149,0.06347493827342987
2199,0.05958597734570503
2249,0.05615757405757904
2299,0.05305399373173714
2349,0.050102658569812775
2399,0.04750040918588638
2449,0.04511590301990509
2499,0.04295255243778229
2549,0.040999338030815125
2599,0.0391407310962677
2649,0.03740772604942322
2699,0.03587503731250763
2749,0.03440625220537186
2799,0.03305380791425705
2849,0.03179910033941269
2899,0.030607052147388458
2949,0.02951764315366745
2999,0.028484320268034935
3049,0.02750302106142044
3099,0.02659456431865692
3149,0.025730103254318237
3199,0.024918733164668083
3249,0.024145856499671936
3299,0.02342206984758377
3349,0.022728007286787033
3399,0.022070880979299545
3449,0.021444670855998993
3499,0.020851029083132744
3549,0.020281121134757996
3599,0.01974121667444706
3649,0.020538954064249992
3699,0.022467147558927536
3749,0.02342415042221546
3799,0.023772012442350388
3849,0.02375740557909012
3899,0.02353004738688469
3949,0.023185186088085175
3999,0.022779978811740875
4049,0.02234112098813057
4099,0.02188941277563572
4149,0.021439218893647194
4199,0.020997244864702225
4249,0.020563874393701553
4299,0.020140640437602997
4349,0.019731510430574417
4399,0.019337184727191925
4449,0.01895492523908615
4499,0.018583310768008232
4549,0.01822694018483162
4599,0.017883386462926865
4649,0.0175502747297287
4699,0.01722690276801586
4749,0.016916556283831596
4799,0.016617676243185997
4849,0.017425131052732468
4899,0.018980365246534348
4949,0.019808083772659302
4999,0.020176243036985397
5049,0.02026873454451561
5099,0.020198196172714233
5149,0.020036937668919563
5199,0.01982342265546322
5249,0.019579924643039703
5299,0.0193222276866436
5349,0.01906277984380722
5399,0.018804043531417847
5449,0.018547244369983673
5499,0.018295465037226677
5549,0.0180524792522192
5599,0.01781616359949112
5649,0.017585111781954765
5699,0.017361260950565338
5749,0.017146442085504532
5799,0.01693812943994999
5849,0.01673474907875061
5899,0.01653851568698883
5949,0.01635032705962658
5999,0.016167787835001945
6049,0.015989476814866066
6099,0.01581805758178234
6149,0.015653613954782486
6199,0.015493989922106266
6249,0.015338053926825523
6299,0.015188626013696194
6349,0.015045215375721455
6399,0.014905942603945732
6449,0.014769917353987694
6499,0.014640001580119133
6549,0.014515268616378307
6599,0.01439407654106617
6649,0.014275845140218735
6699,0.01416328176856041
6749,0.014055195264518261
6799,0.013950120657682419
6849,0.013847786001861095
6899,0.013750671409070492
6949,0.013657446019351482
6999,0.013566773384809494
7049,0.013478710316121578
7099,0.01339541282504797
7149,0.013315446674823761
7199,0.013237664476037025
7249,0.01316242478787899
7299,0.013091467320919037
7349,0.01302337646484375
7399,0.012957165017724037
7449,0.012893427163362503
7499,0.012833508662879467
7549,0.012776047922670841
7599,0.012720178812742233
7649,0.012666765600442886
7699,0.01261670608073473
7749,0.012568753212690353
7799,0.012522146105766296
7849,0.01247798278927803
7899,0.01243671402335167
7949,0.012397251091897488
7999,0.012358926236629486
8049,0.01232299953699112
8099,0.012289553880691528
8149,0.012257629074156284
8199,0.012226704508066177
8249,0.012198057025671005
8299,0.012171505950391293
8349,0.012146245688199997
8399,0.012121889740228653
8449,0.012099634855985641
8499,0.012079124338924885
8549,0.012059682980179787
8599,0.012041063979268074
8649,0.012024332769215107
8699,0.012009046040475368
8749,0.011994635686278343
8799,0.01198098435997963
8849,0.011968972161412239
8899,0.011958112008869648
8949,0.011947955936193466
8999,0.011938486248254776
9049,0.011930369772017002
9099,0.011923162266612053
9149,0.011916509829461575
9199,0.011910459958016872
9249,0.011905469931662083
9299,0.011901156976819038
9349,0.011897258460521698
9399,0.011893857270479202
9449,0.011891214177012444
9499,0.011889039538800716
9549,0.011887149885296822
9599,0.011885618790984154
9649,0.011884546838700771
9699,0.011883756145834923
9749,0.01188313402235508
