step,time_log
49,0.03254222869873047
99,0.027541399002075195
149,0.03253889083862305
199,0.023537158966064453
249,0.017021656036376953
299,0.021028995513916016
349,0.019027233123779297
399,0.018022537231445312
449,0.020023107528686523
499,0.0300447940826416
549,0.021025419235229492
599,0.017024993896484375
649,0.028047561645507812
699,0.018021583557128906
749,0.018526077270507812
799,0.0250396728515625
849,0.017013072967529297
899,0.03760099411010742
949,0.019075632095336914
999,0.03354358673095703
1049,0.0285491943359375
1099,0.01902604103088379
1149,0.017021894454956055
1199,0.016518592834472656
1249,0.018026351928710938
1299,0.017528057098388672
1349,0.015524148941040039
1399,0.02702617645263672
1449,0.017025470733642578
1499,0.02003026008605957
1549,0.01652359962463379
1599,0.027541160583496094
1649,0.01855015754699707
1699,0.02502751350402832
1749,0.016042709350585938
1799,0.023025989532470703
1849,0.02154088020324707
1899,0.02002716064453125
1949,0.011946916580200195
1999,0.03807973861694336
2049,0.0190427303314209
2099,0.04006195068359375
2149,0.025031089782714844
2199,0.017563343048095703
2249,0.019026517868041992
2299,0.020026683807373047
2349,0.02404165267944336
2399,0.02604961395263672
2449,0.035054683685302734
2499,0.05858445167541504
2549,0.025537729263305664
2599,0.0255584716796875
2649,0.03153657913208008
2699,0.020043611526489258
2749,0.01802659034729004
2799,0.020026683807373047
2849,0.018025875091552734
2899,0.01902604103088379
2949,0.04005694389343262
2999,0.0340580940246582
3049,0.029554367065429688
3099,0.018028974533081055
3149,0.03204345703125
3199,0.018030881881713867
3249,0.018026351928710938
3299,0.02002739906311035
3349,0.017519235610961914
3399,0.025531768798828125
3449,0.049599409103393555
3499,0.022043704986572266
3549,0.0255582332611084
3599,0.04405808448791504
3649,0.017025470733642578
3699,0.0165557861328125
3749,0.01802659034729004
3799,0.01752328872680664
3849,0.01802229881286621
3899,0.022054195404052734
3949,0.016531944274902344
3999,0.018531084060668945
4049,0.020022153854370117
4099,0.033593177795410156
4149,0.0180206298828125
4199,0.01803135871887207
4249,0.029541492462158203
4299,0.017064571380615234
4349,0.02805042266845703
4399,0.035054922103881836
4449,0.018521785736083984
4499,0.031540632247924805
4549,0.03055739402770996
4599,0.017031431198120117
4649,0.035054683685302734
4699,0.01651310920715332
4749,0.025562286376953125
4799,0.02355360984802246
4849,0.017539024353027344
4899,0.025541305541992188
4949,0.047060251235961914
4999,0.02554774284362793
5049,0.018013715744018555
5099,0.0310666561126709
5149,0.020021677017211914
5199,0.022032499313354492
5249,0.023526906967163086
5299,0.020021915435791016
5349,0.017034053802490234
5399,0.018537521362304688
5449,0.028555870056152344
5499,0.09112405776977539
5549,0.025533437728881836
5599,0.02153921127319336
5649,0.02003169059753418
5699,0.017508983612060547
5749,0.023035049438476562
5799,0.018022775650024414
5849,0.01375722885131836
5899,0.01602482795715332
5949,0.02303290367126465
5999,0.019025564193725586
6049,0.017521142959594727
6099,0.01851940155029297
6149,0.01701498031616211
6199,0.026572227478027344
6249,0.023040771484375
6299,0.018024682998657227
6349,0.021034955978393555
6399,0.024037599563598633
6449,0.022027254104614258
6499,0.028056621551513672
6549,0.021042585372924805
6599,0.020026683807373047
6649,0.01952958106994629
6699,0.020025968551635742
6749,0.02703094482421875
6799,0.02304244041442871
6849,0.01802206039428711
6899,0.018042802810668945
6949,0.026042938232421875
6999,0.017512798309326172
7049,0.020534992218017578
7099,0.018031597137451172
7149,0.030544757843017578
7199,0.02203679084777832
7249,0.033052921295166016
7299,0.020052433013916016
7349,0.017540931701660156
7399,0.03405475616455078
7449,0.01802349090576172
7499,0.03605389595031738
7549,0.04105687141418457
7599,0.024039030075073242
7649,0.03557419776916504
7699,0.04005098342895508
7749,0.017027854919433594
7799,0.019023895263671875
7849,0.022022724151611328
7899,0.03804898262023926
7949,0.01751089096069336
7999,0.02953934669494629
8049,0.01902318000793457
8099,0.022542953491210938
8149,0.019024133682250977
8199,0.020023822784423828
8249,0.028566598892211914
8299,0.018023967742919922
8349,0.021543502807617188
8399,0.03805851936340332
8449,0.020025253295898438
8499,0.018537044525146484
8549,0.021031856536865234
8599,0.022529125213623047
8649,0.03305363655090332
8699,0.018542051315307617
8749,0.018529653549194336
8799,0.019025325775146484
8849,0.022043704986572266
8899,0.023025989532470703
8949,0.017042160034179688
8999,0.019032716751098633
9049,0.025539159774780273
9099,0.021024227142333984
9149,0.022549152374267578
9199,0.020039796829223633
9249,0.018029451370239258
9299,0.017541170120239258
9349,0.03153681755065918
9399,0.05108189582824707
9449,0.02253866195678711
9499,0.023025989532470703
9549,0.01852250099182129
9599,0.03755354881286621
9649,0.01952362060546875
9699,0.02002692222595215
9749,0.014514446258544922
