step,kNN_accuracy
974,88.08119201660156
1949,84.16158294677734
2924,82.11178588867188
3899,80.06199645996094
4874,73.52264404296875
5849,68.26317596435547
6824,63.31366729736328
7799,60.63393783569336
8774,58.844112396240234
9749,58.694129943847656
