step,kNN_accuracy
974,21.047895431518555
1949,32.746726989746094
2924,39.18608093261719
3899,45.405460357666016
4874,49.72502899169922
5849,52.754722595214844
6824,54.64453887939453
7799,57.26427459716797
8774,58.29417037963867
9749,58.654136657714844
