step,kNN_accuracy
1949,35.07649230957031
3899,36.846317291259766
5849,35.11648941040039
7799,33.306671142578125
9749,35.906410217285156
11699,37.34626388549805
13649,37.36626052856445
15599,38.22617721557617
17549,38.966102600097656
19499,38.84611511230469
