step,std_feature_emb
49,0.5612938404083252
99,0.5121127963066101
149,0.4167866110801697
199,0.5039583444595337
249,0.4939034581184387
299,0.3891807198524475
349,0.5316382050514221
399,0.5249394178390503
449,0.473989337682724
499,0.26289862394332886
549,0.4139840602874756
599,0.41080114245414734
649,0.43725353479385376
699,0.4824604392051697
749,0.46462997794151306
799,0.4991830885410309
849,0.46367090940475464
899,0.45501428842544556
949,0.4383757710456848
999,0.44780516624450684
1049,0.4374711811542511
1099,0.483947217464447
1149,0.4806482195854187
1199,0.44594746828079224
1249,0.4420660436153412
1299,0.43395018577575684
1349,0.42311370372772217
1399,0.38954952359199524
1449,0.39399850368499756
1499,0.38636404275894165
1549,0.3726101517677307
1599,0.3540830612182617
1649,0.3473000228404999
1699,0.34738314151763916
1749,0.3267466723918915
1799,0.3261789381504059
1849,0.30944937467575073
1899,0.30103379487991333
1949,0.2967097759246826
1999,0.2847367227077484
2049,0.2734537720680237
2099,0.26930758357048035
2149,0.25822752714157104
2199,0.25098127126693726
2249,0.24882706999778748
2299,0.23977667093276978
2349,0.22845706343650818
2399,0.22359269857406616
2449,0.22192485630512238
2499,0.21424520015716553
2549,0.20746776461601257
2599,0.2015858292579651
2649,0.19543278217315674
2699,0.1885228157043457
2749,0.1880670189857483
2799,0.18032671511173248
2849,0.1695614755153656
2899,0.1629040390253067
2949,0.15951630473136902
2999,0.15020495653152466
3049,0.15198856592178345
3099,0.14763858914375305
3149,0.14306363463401794
3199,0.14270099997520447
3249,0.13750602304935455
3299,0.13531705737113953
3349,0.1314026117324829
3399,0.1289728730916977
3449,0.12432873249053955
3499,0.12131884694099426
3549,0.11612401157617569
3599,0.11484049260616302
3649,0.11019960045814514
3699,0.10499448329210281
3749,0.10427729040384293
3799,0.09958197176456451
3849,0.09860492497682571
3899,0.09454608708620071
3949,0.09350357949733734
3999,0.09052233397960663
4049,0.08775798976421356
4099,0.08543553203344345
4149,0.0838753879070282
4199,0.08310408145189285
4249,0.08027312159538269
4299,0.07883113622665405
4349,0.07601527869701385
4399,0.07455001771450043
4449,0.0713181346654892
4499,0.06898623704910278
4549,0.06832706928253174
4599,0.06688465923070908
4649,0.0648064985871315
4699,0.06298226118087769
