step,Cor_batch_ik_01_emb
49,0.20338235795497894
99,0.25702962279319763
149,0.3966970443725586
199,0.4619753062725067
249,0.45178553462028503
299,0.5053880214691162
349,0.5081974267959595
399,0.4549444019794464
449,0.4989398121833801
499,0.5111110210418701
549,0.5007791519165039
599,0.5480231642723083
649,0.5341911315917969
699,0.5340437889099121
749,0.5734497904777527
799,0.5550276041030884
849,0.5348688364028931
899,0.5645685195922852
949,0.5597362518310547
999,0.5498059988021851
1049,0.6006852388381958
1099,0.5924553871154785
1149,0.6506959199905396
1199,0.5833161473274231
1249,0.5933027267456055
1299,0.5922535061836243
1349,0.6451224088668823
1399,0.5961009860038757
1449,0.5911016464233398
1499,0.6022948622703552
1549,0.6344476342201233
1599,0.5718691349029541
1649,0.6113975644111633
1699,0.6591547727584839
1749,0.6354180574417114
1799,0.6689000725746155
1849,0.5887447595596313
1899,0.5944321751594543
1949,0.5882838368415833
1999,0.6531254053115845
2049,0.5787374973297119
2099,0.6462997198104858
2149,0.6201563477516174
2199,0.6402966380119324
2249,0.6394107341766357
2299,0.6267930269241333
2349,0.6421560049057007
2399,0.6469487547874451
2449,0.6568762063980103
2499,0.6294172406196594
2549,0.614226222038269
2599,0.6509945392608643
2649,0.647098958492279
2699,0.6841146945953369
2749,0.6392970681190491
2799,0.628568708896637
2849,0.6597948670387268
2899,0.6627370119094849
2949,0.7032146453857422
2999,0.6611183881759644
3049,0.701918363571167
3099,0.6558488607406616
3149,0.6666131019592285
3199,0.6933854222297668
3249,0.6615984439849854
3299,0.6609183549880981
3349,0.6562625169754028
3399,0.7216073870658875
3449,0.6498417854309082
3499,0.6548590660095215
3549,0.6433950662612915
3599,0.6687111258506775
3649,0.6747506856918335
3699,0.6805762052536011
3749,0.6924803256988525
3799,0.6777290105819702
3849,0.6607598662376404
3899,0.6986847519874573
3949,0.6624207496643066
3999,0.6742873191833496
4049,0.711135745048523
4099,0.6549021005630493
4149,0.68973708152771
4199,0.671238124370575
4249,0.7013211846351624
4299,0.678144097328186
4349,0.6646690964698792
4399,0.720255970954895
4449,0.6917922496795654
4499,0.6849694848060608
4549,0.6753832697868347
4599,0.7175498604774475
4649,0.7012894749641418
4699,0.6779468059539795
4749,0.6786988973617554
4799,0.6530315279960632
4849,0.7027347087860107
4899,0.7135175466537476
4949,0.7073012590408325
4999,0.6717259883880615
5049,0.6962343454360962
5099,0.6449688673019409
5149,0.7085170745849609
5199,0.6831173300743103
5249,0.689315676689148
5299,0.709097683429718
5349,0.66533362865448
5399,0.7003699541091919
5449,0.7611282467842102
5499,0.7093380093574524
5549,0.6866222620010376
5599,0.7108862400054932
5649,0.7103567719459534
5699,0.7179113030433655
5749,0.7360340356826782
5799,0.6897181868553162
5849,0.7342501878738403
5899,0.7097265720367432
5949,0.7027261257171631
5999,0.7181007862091064
6049,0.7364845275878906
6099,0.7115651369094849
6149,0.709618091583252
6199,0.7086172103881836
6249,0.700611412525177
6299,0.6994132399559021
6349,0.7162837982177734
6399,0.702121376991272
6449,0.7040565013885498
6499,0.7491740584373474
6549,0.7247667908668518
6599,0.7158211469650269
6649,0.7456259727478027
6699,0.7251756191253662
6749,0.7179508209228516
6799,0.7503260970115662
6849,0.6978515386581421
6899,0.6702388525009155
6949,0.7027366161346436
6999,0.7238864898681641
7049,0.7146538496017456
7099,0.6774547100067139
7149,0.7384706735610962
7199,0.732246994972229
7249,0.737701416015625
7299,0.6949978470802307
7349,0.6901696920394897
7399,0.7028226256370544
7449,0.7430833578109741
7499,0.7167217135429382
7549,0.658998429775238
7599,0.7071471810340881
7649,0.718003511428833
7699,0.7378995418548584
7749,0.7432774901390076
7799,0.7236788272857666
7849,0.7155473232269287
7899,0.747827410697937
7949,0.720252275466919
7999,0.7150411009788513
8049,0.7338546514511108
8099,0.7251774072647095
8149,0.7239394187927246
8199,0.7460827827453613
8249,0.7529734373092651
8299,0.7317157983779907
8349,0.7188501954078674
8399,0.7268092632293701
8449,0.7257875204086304
8499,0.7309359312057495
8549,0.726599931716919
8599,0.7430049180984497
8649,0.7337931394577026
8699,0.7277032732963562
8749,0.7263502478599548
8799,0.7242915630340576
8849,0.7633889317512512
8899,0.7645823359489441
8949,0.7355848550796509
8999,0.7402893304824829
9049,0.7340914607048035
9099,0.744918167591095
9149,0.6988949775695801
9199,0.7545120716094971
9249,0.7385026812553406
9299,0.759164571762085
9349,0.7438009977340698
9399,0.7117160558700562
9449,0.7516707181930542
9499,0.7280009984970093
9549,0.7471071481704712
9599,0.732203483581543
9649,0.7448103427886963
9699,0.7142988443374634
9749,0.764494776725769
9799,0.7347593307495117
9849,0.7347597479820251
9899,0.7568466663360596
9949,0.7472242116928101
9999,0.739855170249939
10049,0.7280542254447937
10099,0.7265370488166809
10149,0.7704764604568481
10199,0.7563451528549194
10249,0.7533705234527588
10299,0.7537485361099243
10349,0.7697043418884277
10399,0.7390236854553223
10449,0.7522013783454895
10499,0.73947674036026
10549,0.7167491912841797
10599,0.7375084161758423
10649,0.7881170511245728
10699,0.7523899078369141
10749,0.7520450353622437
10799,0.7780367732048035
10849,0.748906135559082
10899,0.6769044995307922
10949,0.7784189581871033
10999,0.7403301000595093
11049,0.7618738412857056
11099,0.7742606401443481
11149,0.7366917133331299
11199,0.7784942388534546
11249,0.7900147438049316
11299,0.7601752281188965
11349,0.7255605459213257
11399,0.7241859436035156
11449,0.7763116955757141
11499,0.7288960218429565
11549,0.7375949025154114
11599,0.728091835975647
11649,0.7568967342376709
11699,0.7395344972610474
11749,0.7772964239120483
11799,0.7840273380279541
11849,0.770861029624939
11899,0.7528592944145203
11949,0.7581931352615356
11999,0.7474139332771301
12049,0.7558598518371582
12099,0.7695242166519165
12149,0.7921520471572876
12199,0.7086354494094849
12249,0.7750625014305115
12299,0.767119288444519
12349,0.7675660848617554
12399,0.7640199661254883
12449,0.7515074014663696
12499,0.7334928512573242
12549,0.7576292753219604
12599,0.7736713886260986
12649,0.7710664868354797
12699,0.7854488492012024
12749,0.7564426064491272
12799,0.770090639591217
12849,0.7575136423110962
12899,0.7561687231063843
12949,0.7687087655067444
12999,0.7629094123840332
13049,0.7920017838478088
13099,0.7442419528961182
13149,0.7129001617431641
13199,0.7399256229400635
13249,0.7829829454421997
13299,0.7300792336463928
13349,0.7773628830909729
13399,0.7604657411575317
13449,0.7942883968353271
13499,0.7416744232177734
13549,0.7851200103759766
13599,0.7739089727401733
13649,0.7552849650382996
13699,0.7602679133415222
13749,0.7557438611984253
13799,0.7636786699295044
13849,0.7862294912338257
13899,0.7532856464385986
13949,0.7962906956672668
13999,0.7800199389457703
14049,0.7377948760986328
14099,0.7746671438217163
14149,0.7651733756065369
14199,0.7512490749359131
14249,0.7765117287635803
14299,0.7765749096870422
14349,0.7700631618499756
14399,0.7987889647483826
14449,0.7878161072731018
14499,0.7680454254150391
14549,0.7911847829818726
14599,0.8020342588424683
14649,0.7757406234741211
14699,0.777582585811615
14749,0.7639143466949463
14799,0.7990409135818481
14849,0.7449502348899841
14899,0.8094496726989746
14949,0.7502596974372864
14999,0.744377613067627
15049,0.7806486487388611
15099,0.7770997285842896
15149,0.7848190069198608
15199,0.7938241362571716
15249,0.7923558950424194
15299,0.774407684803009
15349,0.7960387468338013
15399,0.7749602794647217
15449,0.7812271118164062
15499,0.7633275985717773
15549,0.7565267086029053
15599,0.767944872379303
15649,0.7853224277496338
15699,0.8003079295158386
15749,0.8154403567314148
15799,0.7879818677902222
15849,0.7790971994400024
15899,0.7683796882629395
15949,0.7850088477134705
15999,0.7999625205993652
16049,0.7732463479042053
16099,0.7585831880569458
16149,0.7761650085449219
16199,0.8019464612007141
16249,0.7599961757659912
16299,0.7955602407455444
16349,0.7685559988021851
16399,0.8087213039398193
16449,0.7709165811538696
16499,0.7981695532798767
16549,0.7674713134765625
16599,0.7822253704071045
16649,0.7699468731880188
16699,0.770466148853302
16749,0.781968355178833
16799,0.7801914215087891
16849,0.7901419401168823
16899,0.7575479745864868
16949,0.7809457182884216
16999,0.7728599309921265
17049,0.8005666732788086
17099,0.8047954440116882
17149,0.7760542035102844
17199,0.7893375158309937
17249,0.7845489978790283
17299,0.7917767763137817
17349,0.752957284450531
17399,0.7897828221321106
17449,0.7456895709037781
17499,0.7915781736373901
17549,0.789458155632019
17599,0.777522623538971
17649,0.7929143905639648
17699,0.8007659912109375
17749,0.7593437433242798
17799,0.7700538039207458
17849,0.8146674633026123
17899,0.7793635129928589
17949,0.7881238460540771
17999,0.7899838089942932
18049,0.7757519483566284
18099,0.7822292447090149
18149,0.7650700807571411
18199,0.794565737247467
18249,0.7703441381454468
18299,0.7949052453041077
18349,0.8082274794578552
18399,0.7727862596511841
18449,0.790372908115387
18499,0.7810593843460083
18549,0.788948118686676
18599,0.8278412818908691
18649,0.7556470632553101
18699,0.7772088646888733
18749,0.7903299331665039
18799,0.7679853439331055
18849,0.7769182920455933
18899,0.8058359622955322
18949,0.7851330637931824
18999,0.7855498790740967
19049,0.7801687717437744
19099,0.8116689920425415
19149,0.7612317204475403
19199,0.769870936870575
19249,0.7751531600952148
19299,0.7602667212486267
19349,0.7709037065505981
19399,0.7691887021064758
19449,0.7764934301376343
19499,0.7946308851242065
