step,kNN_accuracy
1949,47.4052619934082
3899,53.67463302612305
5849,58.15418243408203
7799,61.71382522583008
9749,64.39356231689453
11699,66.72332763671875
13649,68.8431167602539
15599,70.40296173095703
17549,70.80291748046875
19499,71.16288757324219
