step,std_feature_emb
49,0.05074814707040787
99,0.06672399491071701
149,0.10043498873710632
199,0.1400916874408722
249,0.1798485964536667
299,0.21339628100395203
349,0.24037842452526093
399,0.25809603929519653
449,0.27412137389183044
499,0.28373998403549194
549,0.29148679971694946
599,0.29769766330718994
649,0.2980053126811981
699,0.2985560894012451
749,0.2976793050765991
799,0.29490357637405396
849,0.29217278957366943
899,0.2861945927143097
949,0.2803667187690735
999,0.27841776609420776
1049,0.27444809675216675
1099,0.2679455876350403
1149,0.2612365484237671
1199,0.25615787506103516
1249,0.2498663365840912
1299,0.24574610590934753
1349,0.24060897529125214
1399,0.23568987846374512
1449,0.23198358714580536
1499,0.22567300498485565
1549,0.21920952200889587
1599,0.21724650263786316
1649,0.2134036421775818
1699,0.20854589343070984
1749,0.202806755900383
1799,0.1998920887708664
1849,0.19668398797512054
1899,0.19191035628318787
1949,0.1875057816505432
1999,0.1842169165611267
2049,0.17824983596801758
2099,0.17483487725257874
2149,0.17108452320098877
2199,0.16819939017295837
2249,0.16414977610111237
2299,0.16044069826602936
2349,0.15809056162834167
2399,0.15521946549415588
2449,0.1512601673603058
2499,0.14920169115066528
2549,0.14611589908599854
2599,0.1424955576658249
2649,0.14092475175857544
2699,0.1395779848098755
2749,0.13495346903800964
2799,0.13492219150066376
2849,0.13048040866851807
2899,0.1288866102695465
2949,0.12656879425048828
2999,0.12390239536762238
3049,0.12215498089790344
3099,0.12095122039318085
3149,0.11932431906461716
3199,0.11707691848278046
3249,0.11484603583812714
3299,0.11404992640018463
3349,0.11231516301631927
3399,0.11131592094898224
3449,0.1110638678073883
3499,0.10828764736652374
3549,0.10627597570419312
3599,0.10514198243618011
3649,0.1032533049583435
3699,0.10281272977590561
3749,0.10138235986232758
3799,0.10101984441280365
3849,0.10031810402870178
3899,0.09952881932258606
3949,0.09760066121816635
3999,0.0970858782529831
4049,0.09503345191478729
4099,0.09470707178115845
4149,0.09317220747470856
4199,0.09278424084186554
4249,0.09263785928487778
4299,0.09015309065580368
4349,0.09033139795064926
4399,0.08923491090536118
