step,kNN_accuracy
974,52.974700927734375
1949,59.504051208496094
2924,63.63364028930664
3899,64.68353271484375
4874,65.4434585571289
5849,66.13338470458984
6824,67.65323638916016
7799,68.8431167602539
8774,70.00299835205078
9749,70.22297668457031
