step,std_feature_emb
49,0.9873477220535278
99,0.9659280180931091
149,0.9429371356964111
199,0.9158324003219604
249,0.8907904624938965
299,0.8646246194839478
349,0.8419655561447144
399,0.817989706993103
449,0.7954618334770203
499,0.7731167078018188
549,0.7508953809738159
599,0.7302157878875732
649,0.7109317779541016
699,0.6917380690574646
749,0.6728334426879883
799,0.6550034880638123
849,0.6377646327018738
899,0.6205883622169495
949,0.6046554446220398
999,0.589532196521759
1049,0.5744752287864685
1099,0.5601108074188232
1149,0.5468021631240845
1199,0.5335808396339417
1249,0.5213140845298767
1299,0.5100672245025635
1349,0.4988359808921814
1399,0.48854440450668335
1449,0.47886598110198975
1499,0.46859461069107056
1549,0.4597629904747009
1599,0.45166873931884766
1649,0.4436546862125397
1699,0.4357689917087555
1749,0.4287485182285309
1799,0.4223172664642334
1849,0.41619905829429626
1899,0.41016948223114014
1949,0.4048534333705902
1999,0.3991553783416748
2049,0.39400824904441833
2099,0.389193058013916
2149,0.3844195008277893
2199,0.3803847134113312
2249,0.3768383264541626
2299,0.3739861249923706
2349,0.37091612815856934
2399,0.36773359775543213
2449,0.36489027738571167
2499,0.36270901560783386
2549,0.3599362373352051
2599,0.3577076196670532
2649,0.3549051284790039
2699,0.3523578345775604
2749,0.3506416082382202
2799,0.3485240936279297
2849,0.3465753495693207
2899,0.3448154926300049
2949,0.3440477252006531
2999,0.34223276376724243
3049,0.34073156118392944
3099,0.3399585783481598
3149,0.3386280834674835
3199,0.33746445178985596
3249,0.3362419903278351
3299,0.3345241844654083
3349,0.3335714042186737
3399,0.3324667811393738
3449,0.33119997382164
3499,0.33003419637680054
3549,0.3287564516067505
3599,0.32800281047821045
3649,0.3267486095428467
3699,0.32505151629447937
3749,0.32453829050064087
3799,0.323111891746521
3849,0.3220733106136322
3899,0.3212023973464966
3949,0.32034406065940857
3999,0.3194870352745056
4049,0.31829795241355896
4099,0.3173343241214752
4149,0.31627655029296875
4199,0.3154129981994629
4249,0.3147032856941223
4299,0.3134845495223999
4349,0.312808096408844
4399,0.31130915880203247
4449,0.3103466033935547
4499,0.3095436096191406
4549,0.3088096082210541
4599,0.3074231743812561
4649,0.3061458468437195
4699,0.3054963946342468
4749,0.30457794666290283
4799,0.30328911542892456
4849,0.3020842671394348
4899,0.30112558603286743
4949,0.3003084659576416
4999,0.2994909882545471
5049,0.2985973060131073
5099,0.29755476117134094
5149,0.2965494394302368
5199,0.2955802083015442
5249,0.29466769099235535
5299,0.29361337423324585
5349,0.29273390769958496
5399,0.291592538356781
5449,0.2903869152069092
5499,0.2895984649658203
5549,0.28831538558006287
5599,0.2874327301979065
5649,0.2865716814994812
5699,0.28536316752433777
5749,0.28397175669670105
5799,0.2829658091068268
5849,0.28219231963157654
5899,0.2813173234462738
5949,0.28033706545829773
5999,0.279247522354126
6049,0.27808964252471924
6099,0.27722036838531494
6149,0.27619341015815735
6199,0.275134801864624
6249,0.2742745876312256
6299,0.2733493447303772
6349,0.27216029167175293
6399,0.27133145928382874
6449,0.27040785551071167
6499,0.2693575918674469
6549,0.2683640420436859
6599,0.2674607038497925
6649,0.2666900157928467
6699,0.26572665572166443
6749,0.264708548784256
6799,0.26393818855285645
6849,0.26299893856048584
6899,0.2621043026447296
6949,0.2613532245159149
6999,0.26050832867622375
7049,0.25970208644866943
7099,0.25884196162223816
7149,0.2580447196960449
7199,0.2572019100189209
7249,0.2564631700515747
7299,0.25567740201950073
7349,0.2550901472568512
7399,0.25444695353507996
7449,0.2537919282913208
7499,0.25300461053848267
7549,0.25229108333587646
7599,0.2517848610877991
7649,0.2510085701942444
7699,0.2503509819507599
7749,0.24988290667533875
7799,0.249253511428833
7849,0.24870526790618896
7899,0.24823960661888123
7949,0.24767476320266724
7999,0.24727459251880646
8049,0.24668999016284943
8099,0.24635007977485657
8149,0.24583140015602112
8199,0.24538807570934296
8249,0.24493128061294556
8299,0.24457110464572906
8349,0.2442340850830078
8399,0.24395684897899628
8449,0.24351981282234192
8499,0.24341604113578796
8549,0.24297896027565002
8599,0.24268871545791626
8649,0.2424960732460022
8699,0.2423759251832962
8749,0.24201104044914246
8799,0.24165388941764832
8849,0.24166648089885712
8899,0.24147047102451324
8949,0.24133475124835968
8999,0.2413116842508316
9049,0.24111852049827576
9099,0.24099767208099365
9149,0.24085888266563416
9199,0.24089649319648743
9249,0.2405654489994049
9299,0.24069727957248688
9349,0.24071794748306274
9399,0.24065035581588745
9449,0.2404719442129135
9499,0.2404334545135498
9549,0.24052542448043823
9599,0.2405092418193817
9649,0.24039965867996216
9699,0.2405056655406952
9749,0.2405034303665161
