step,Cor_feature_ij_00_emb
17,0.38247746229171753
35,0.3452688753604889
53,0.3287973403930664
71,0.3226328194141388
89,0.3120832145214081
107,0.3017348349094391
125,0.29563164710998535
143,0.28919264674186707
161,0.2912983000278473
179,0.30014708638191223
197,0.2872854769229889
215,0.28067123889923096
233,0.28226202726364136
251,0.28317171335220337
269,0.27753573656082153
287,0.27087005972862244
305,0.27882152795791626
323,0.3001898527145386
341,0.28194689750671387
359,0.27872854471206665
377,0.2755848467350006
395,0.27623721957206726
413,0.28471118211746216
431,0.2798014283180237
449,0.2808068096637726
467,0.2862962782382965
485,0.2816574275493622
503,0.28410589694976807
521,0.2807755470275879
539,0.2814687490463257
557,0.27897948026657104
575,0.2867690622806549
593,0.2880958616733551
611,0.2841513156890869
629,0.2812868058681488
647,0.2695862352848053
665,0.27584221959114075
683,0.2768627107143402
701,0.2712727189064026
719,0.2745284140110016
737,0.28540706634521484
755,0.27734607458114624
773,0.2786342203617096
791,0.2736600339412689
809,0.26903772354125977
827,0.2743314504623413
845,0.27126654982566833
863,0.28209957480430603
881,0.26947101950645447
899,0.26410338282585144
917,0.27697521448135376
935,0.2687741816043854
953,0.27194324135780334
971,0.2644827663898468
989,0.26171988248825073
1007,0.26179760694503784
1025,0.2589265704154968
1043,0.26706233620643616
1061,0.26392319798469543
1079,0.267892062664032
1097,0.2570421099662781
1115,0.2707809507846832
1133,0.2612983286380768
1151,0.2509520649909973
1169,0.2655288279056549
1187,0.2508055865764618
1205,0.2556351125240326
1223,0.26510992646217346
1241,0.2493036687374115
1259,0.25056320428848267
1277,0.25472956895828247
1295,0.25467953085899353
1313,0.25461795926094055
1331,0.2485029548406601
1349,0.24444372951984406
1367,0.24984899163246155
1385,0.24645735323429108
1403,0.25006622076034546
1421,0.2452976554632187
1439,0.24176321923732758
1457,0.24490514397621155
1475,0.2441614419221878
1493,0.24791890382766724
1511,0.24117356538772583
1529,0.24373172223567963
1547,0.24176503717899323
1565,0.24167609214782715
1583,0.24189859628677368
1601,0.24216844141483307
1619,0.24131502211093903
1637,0.23432883620262146
1655,0.2417507767677307
1673,0.243885800242424
1691,0.24304252862930298
1709,0.2390110343694687
1727,0.24219948053359985
1745,0.23846860229969025
1763,0.2343633621931076
1781,0.22781838476657867
1799,0.2394312471151352
1817,0.23697735369205475
1835,0.2258964329957962
1853,0.23067836463451385
1871,0.24028174579143524
1889,0.23107928037643433
1907,0.23186825215816498
1925,0.2332218587398529
1943,0.2332109659910202
1961,0.237403005361557
1979,0.23428542912006378
1997,0.23465211689472198
2015,0.23838745057582855
2033,0.23096530139446259
2051,0.22850653529167175
2069,0.23034246265888214
2087,0.23696193099021912
2105,0.23080728948116302
2123,0.22070971131324768
2141,0.22962512075901031
2159,0.23011675477027893
2177,0.22709332406520844
2195,0.23067912459373474
2213,0.23215286433696747
2231,0.22461843490600586
2249,0.22534163296222687
2267,0.2226259857416153
2285,0.231753408908844
2303,0.2247268408536911
2321,0.22365501523017883
2339,0.22608062624931335
2357,0.22016187012195587
2375,0.22112040221691132
2393,0.22108116745948792
2411,0.2170441597700119
2429,0.22343166172504425
2447,0.21518419682979584
2465,0.21726621687412262
2483,0.21209461987018585
2501,0.21957145631313324
2519,0.21656101942062378
2537,0.22417254745960236
2555,0.2148030400276184
2573,0.21106091141700745
2591,0.21853305399417877
2609,0.219466894865036
2627,0.20947232842445374
2645,0.21083897352218628
2663,0.21592101454734802
2681,0.21617963910102844
2699,0.21382896602153778
2717,0.21360380947589874
2735,0.2081889510154724
2753,0.20527222752571106
2771,0.20095007121562958
2789,0.2107609510421753
2807,0.2139340043067932
2825,0.2101622223854065
2843,0.21378353238105774
2861,0.21598702669143677
2879,0.2106133997440338
2897,0.2050262987613678
2915,0.20342674851417542
2933,0.21265007555484772
2951,0.20635052025318146
2969,0.2046496719121933
2987,0.20351780951023102
3005,0.19913378357887268
3023,0.20264805853366852
3041,0.19774256646633148
3059,0.20350636541843414
3077,0.20367713272571564
3095,0.20615525543689728
3113,0.20546375215053558
3131,0.2039247304201126
3149,0.20221015810966492
3167,0.2014259546995163
3185,0.19771629571914673
3203,0.2011820673942566
3221,0.20377695560455322
3239,0.19984838366508484
3257,0.20183895528316498
3275,0.19697342813014984
3293,0.2019328474998474
3311,0.19802294671535492
3329,0.20203913748264313
3347,0.19815553724765778
3365,0.20027202367782593
3383,0.19905446469783783
3401,0.19661389291286469
3419,0.2022690773010254
3437,0.1914532482624054
3455,0.1979237049818039
3473,0.19136208295822144
3491,0.19410541653633118
3509,0.1956101357936859
3527,0.19759802520275116
3545,0.19851699471473694
3563,0.19893606007099152
