step,Cov_batch_ik_00_emb
49,62.36267852783203
99,8.880040168762207
149,0.5775450468063354
199,8.23793888092041
249,121.95880889892578
299,62.71271514892578
349,23.284608840942383
399,114.28775024414062
449,74.84031677246094
499,57.05480194091797
549,45.72957992553711
599,40.122066497802734
649,47.42802810668945
699,19.458650588989258
749,22.728063583374023
799,11.224669456481934
849,3.7969746589660645
899,35.13460159301758
949,1.2643744945526123
999,25.340496063232422
1049,0.027008501812815666
1099,3.9421133995056152
1149,11.774285316467285
1199,11.656545639038086
1249,3.052136182785034
1299,11.675562858581543
1349,9.524513244628906
1399,0.32833564281463623
1449,5.172369956970215
1499,5.138187885284424
1549,7.052388668060303
1599,1.9220869541168213
1649,4.287935733795166
1699,0.7387086153030396
1749,1.613460659980774
1799,1.9349011182785034
1849,2.195621967315674
1899,0.1012093722820282
1949,0.40799158811569214
1999,1.1485780477523804
2049,1.120814323425293
2099,1.71449613571167
2149,0.9953919053077698
2199,0.8804848790168762
2249,0.503543496131897
2299,0.40535280108451843
2349,0.11706452071666718
2399,0.7301546335220337
2449,0.5450878143310547
2499,0.15934449434280396
2549,0.11995221674442291
2599,0.41417819261550903
2649,0.017786897718906403
2699,0.19124838709831238
2749,0.21213401854038239
2799,0.19765980541706085
2849,0.10902918875217438
2899,0.0835506021976471
2949,0.09005561470985413
2999,0.007852675393223763
3049,0.09173502027988434
3099,0.06099782511591911
3149,0.01611766405403614
3199,0.04179460555315018
3249,0.036797866225242615
3299,0.055365223437547684
3349,0.04822755977511406
3399,0.05160283297300339
3449,0.017425598576664925
3499,0.02448168955743313
3549,0.028899529948830605
3599,0.02738918364048004
3649,0.018756628036499023
3699,0.019831547513604164
3749,0.005880535114556551
3799,0.010701419785618782
3849,0.017451180145144463
3899,0.01086416281759739
3949,0.008247214369475842
3999,0.010692431591451168
4049,0.008273119106888771
4099,0.0075994450598955154
4149,0.008368012495338917
4199,0.006924903951585293
4249,0.007055958732962608
4299,0.005332829896360636
4349,0.00460478151217103
4399,0.0024336606729775667
4449,0.0021702595986425877
4499,0.0014262907207012177
4549,0.0010858961613848805
4599,0.0005759375635534525
4649,0.0006647378904744983
4699,0.00037051309482194483
4749,0.00040676898788660765
4799,0.00013292896619532257
4849,0.00030076983966864645
4899,0.00023446181148756295
4949,0.00012413974036462605
4999,0.00013014259457122535
5049,8.749897097004578e-05
5099,0.00011956944217672572
5149,8.76938720466569e-05
5199,4.301934677641839e-05
5249,5.065686855232343e-05
5299,4.3840242142323405e-05
5349,4.1929939470719546e-05
5399,4.814903513761237e-05
5449,3.113902857876383e-05
5499,2.4325565391336568e-05
5549,2.5340346837765537e-05
5599,1.6010884792194702e-05
5649,1.346305180049967e-05
5699,1.238528511748882e-05
5749,8.80484458321007e-06
5799,6.529172424052376e-06
5849,4.097080818610266e-06
5899,3.592035909605329e-06
5949,3.643451464085956e-06
5999,4.4547250581672415e-06
6049,3.604088078645873e-06
6099,3.425910790610942e-06
6149,2.814066874634591e-06
6199,3.677845370475552e-06
6249,2.842103413058794e-06
6299,2.383692844887264e-06
6349,3.5144853427482303e-06
6399,3.5706887047126656e-06
6449,3.280068767708144e-06
6499,2.519929239497287e-06
6549,2.681213800315163e-06
6599,2.4179448701033834e-06
6649,2.8109816412325017e-06
6699,2.679973249541945e-06
6749,2.5537594865454594e-06
6799,3.070588718401268e-06
6849,3.5427751754468773e-06
6899,3.203592541467515e-06
6949,2.8317529086052673e-06
6999,3.384411911611096e-06
7049,3.1639997359889094e-06
7099,3.0719811547896825e-06
7149,3.1143135856837034e-06
7199,2.8633896818064386e-06
7249,2.266190449518035e-06
7299,3.0713792966707842e-06
7349,2.17166689253645e-06
7399,2.6934856123261852e-06
7449,2.9025359253864735e-06
7499,2.559188715167693e-06
7549,2.6901743694907054e-06
7599,2.634685642988188e-06
7649,2.6116181288671214e-06
7699,2.49902882387687e-06
7749,3.4022461932181614e-06
7799,3.0133421660138993e-06
7849,2.68918665824458e-06
7899,3.1659799333283445e-06
7949,3.15989609589451e-06
7999,2.865676833607722e-06
8049,2.7481078177515883e-06
8099,2.2537979020853527e-06
8149,3.057804860873148e-06
8199,3.0527137369062984e-06
8249,2.8770275548595237e-06
8299,3.037682290596422e-06
8349,2.79475739262125e-06
8399,2.619037786644185e-06
8449,2.89568561129272e-06
8499,2.925422222688212e-06
8549,2.7048320134781534e-06
8599,3.1133959055296145e-06
8649,3.0407518352149054e-06
8699,3.239741090510506e-06
8749,2.970534524138202e-06
8799,2.9053501293674344e-06
8849,2.7735172807297204e-06
8899,2.848669055310893e-06
8949,3.026697186214733e-06
8999,3.1163983749138424e-06
9049,3.1622721508028917e-06
9099,2.629489927130635e-06
9149,2.5166380055452464e-06
9199,2.90575053440989e-06
9249,3.393347242308664e-06
9299,3.2912807910179254e-06
9349,2.7276000764686614e-06
9399,3.089917527177022e-06
9449,2.6105947199539514e-06
9499,3.189294147887267e-06
9549,3.158125309710158e-06
9599,2.932791403509327e-06
9649,2.510627155061229e-06
9699,2.994172064063605e-06
9749,2.6366681140643777e-06
9799,2.7160583613294875e-06
9849,2.1751195617980557e-06
9899,2.901842663050047e-06
9949,3.2048806133389007e-06
9999,3.1440440579899587e-06
10049,2.602594349809806e-06
10099,3.5861537526216125e-06
10149,2.9882310172979487e-06
10199,2.7353021323506255e-06
10249,2.5106730845436687e-06
10299,2.5101558094320353e-06
10349,2.974666131194681e-06
10399,2.3827146833355073e-06
10449,2.9530392566812225e-06
10499,3.141594788758084e-06
