step,Cor_feature_ij_01_emb
49,0.9601907730102539
99,0.9691915512084961
149,0.9565094709396362
199,0.9248018860816956
249,0.969906210899353
299,0.9703967571258545
349,0.9352573752403259
399,0.9876749515533447
449,0.9780025482177734
499,0.9623661041259766
549,0.9702528119087219
599,0.9457303881645203
649,0.9705928564071655
699,0.9552474021911621
749,0.9585216641426086
799,0.9611505270004272
849,0.9674251079559326
899,0.9778000116348267
949,0.936102032661438
999,0.980095624923706
1049,0.9381887912750244
1099,0.9368082284927368
1149,0.9496660232543945
1199,0.9628024101257324
1249,0.9630857706069946
1299,0.955974817276001
1349,0.9601807594299316
1399,0.913475513458252
1449,0.9749420285224915
1499,0.9494075179100037
1549,0.9759796857833862
1599,0.9402631521224976
1649,0.9641790390014648
1699,0.9425909519195557
1749,0.949925422668457
1799,0.948976457118988
1849,0.9510889053344727
1899,0.9260455369949341
1949,0.9238548278808594
1999,0.9543101787567139
2049,0.9525185823440552
2099,0.9606890678405762
2149,0.9153121709823608
2199,0.9259129762649536
2249,0.9487955570220947
2299,0.9438596963882446
2349,0.9058323502540588
2399,0.9512077569961548
2449,0.9367556571960449
2499,0.9220941066741943
2549,0.8924378156661987
2599,0.9325791001319885
2649,0.854479968547821
2699,0.8677703142166138
2749,0.9062227010726929
2799,0.8892570734024048
2849,0.8764872550964355
2899,0.9108692407608032
2949,0.8986045122146606
2999,0.8881955146789551
3049,0.9196633100509644
3099,0.8872109651565552
3149,0.8784916400909424
3199,0.8928802013397217
3249,0.9031700491905212
3299,0.9182944297790527
3349,0.899432897567749
3399,0.8981516361236572
3449,0.9105832576751709
3499,0.9010887742042542
3549,0.8806184530258179
3599,0.9045783281326294
3649,0.8889309763908386
3699,0.9000934362411499
3749,0.8832812309265137
3799,0.8976878523826599
3849,0.897617757320404
3899,0.9036362171173096
3949,0.904737114906311
3999,0.8911987543106079
4049,0.917829155921936
4099,0.8733628988265991
4149,0.9069910049438477
4199,0.8968341946601868
4249,0.9131593704223633
4299,0.8811686635017395
4349,0.9020788669586182
4399,0.8977758288383484
4449,0.8871714472770691
4499,0.8709522485733032
4549,0.894520103931427
4599,0.8953139781951904
4649,0.8911782503128052
4699,0.8959039449691772
4749,0.9271308183670044
4799,0.9192572236061096
4849,0.9416903257369995
4899,0.9213491082191467
4949,0.9122117161750793
4999,0.9164395928382874
5049,0.9216814041137695
5099,0.9414334297180176
5149,0.934552788734436
5199,0.924996018409729
5249,0.940822422504425
5299,0.9417711496353149
5349,0.9412399530410767
5399,0.945292592048645
5449,0.931843101978302
