step,kNN_accuracy
1949,29.627037048339844
3899,31.836816787719727
5849,34.4765510559082
7799,36.35636520385742
9749,36.86631393432617
11699,38.2061767578125
13649,39.936004638671875
15599,40.325965881347656
17549,41.045894622802734
19499,41.135887145996094
