step,time_log
49,0.019999980926513672
99,0.02200007438659668
149,0.022510290145874023
199,0.023000001907348633
249,0.018001794815063477
299,0.024506092071533203
349,0.025509357452392578
399,0.02400040626525879
449,0.025000333786010742
499,0.03600001335144043
549,0.023000001907348633
599,0.020507335662841797
649,0.023000001907348633
699,0.018002033233642578
749,0.019999980926513672
799,0.0279998779296875
849,0.023507118225097656
899,0.029000282287597656
949,0.028508424758911133
999,0.01950693130493164
1049,0.029000043869018555
1099,0.0390017032623291
1149,0.018999576568603516
1199,0.0280001163482666
1249,0.02500152587890625
1299,0.042510271072387695
1349,0.021508216857910156
1399,0.026507854461669922
1449,0.017999887466430664
1499,0.02600240707397461
1549,0.018001794815063477
1599,0.037000417709350586
1649,0.023000001907348633
1699,0.0485079288482666
1749,0.01999974250793457
1799,0.024999618530273438
1849,0.029509544372558594
1899,0.018507719039916992
1949,0.01850748062133789
1999,0.02800297737121582
2049,0.026999950408935547
2099,0.029507875442504883
2149,0.019999980926513672
2199,0.01900005340576172
2249,0.023000001907348633
2299,0.04199981689453125
2349,0.03750967979431152
2399,0.05700278282165527
2449,0.02300238609313965
2499,0.01900005340576172
2549,0.01950669288635254
2599,0.04850649833679199
2649,0.01900196075439453
2699,0.04250931739807129
2749,0.01900005340576172
2799,0.05450916290283203
2849,0.038506507873535156
2899,0.03050827980041504
2949,0.02200007438659668
2999,0.026999950408935547
3049,0.019999980926513672
3099,0.02450704574584961
3149,0.01900029182434082
3199,0.02200031280517578
3249,0.028509140014648438
3299,0.028999805450439453
3349,0.02650761604309082
3399,0.01900005340576172
3449,0.021000146865844727
3499,0.029000043869018555
3549,0.020999908447265625
3599,0.018999814987182617
3649,0.02200007438659668
3699,0.016000032424926758
3749,0.020000219345092773
3799,0.026506662368774414
3849,0.019506454467773438
3899,0.015999794006347656
3949,0.04200148582458496
3999,0.03400015830993652
4049,0.023000001907348633
4099,0.02400040626525879
4149,0.018507957458496094
4199,0.026000022888183594
4249,0.020999908447265625
4299,0.020507335662841797
4349,0.0240020751953125
4399,0.03450822830200195
4449,0.020999908447265625
4499,0.019999980926513672
4549,0.018000125885009766
4599,0.01900005340576172
4649,0.032509565353393555
4699,0.04200267791748047
4749,0.018000125885009766
4799,0.01699995994567871
4849,0.032000064849853516
4899,0.023001432418823242
4949,0.0409998893737793
4999,0.01900005340576172
5049,0.020001888275146484
5099,0.020002126693725586
5149,0.026999711990356445
5199,0.028999805450439453
5249,0.020999670028686523
5299,0.020999908447265625
5349,0.018999814987182617
5399,0.03999948501586914
5449,0.017999649047851562
5499,0.02850818634033203
5549,0.01900005340576172
5599,0.019999980926513672
5649,0.017507076263427734
5699,0.019507408142089844
5749,0.023002147674560547
5799,0.019507408142089844
5849,0.01599860191345215
5899,0.023999929428100586
5949,0.018001794815063477
5999,0.03400230407714844
6049,0.01850724220275879
6099,0.01900029182434082
6149,0.021999835968017578
6199,0.023000240325927734
6249,0.020508527755737305
6299,0.018001317977905273
6349,0.020999908447265625
6399,0.01900005340576172
6449,0.017999649047851562
6499,0.03099989891052246
6549,0.017999887466430664
6599,0.02150750160217285
6649,0.019999980926513672
6699,0.02200007438659668
6749,0.029002666473388672
6799,0.018001794815063477
6849,0.01900029182434082
6899,0.023001670837402344
6949,0.021000146865844727
6999,0.026506423950195312
7049,0.019999980926513672
7099,0.020999908447265625
7149,0.01900005340576172
7199,0.025999784469604492
7249,0.02250814437866211
7299,0.018000125885009766
7349,0.019507884979248047
7399,0.01900005340576172
7449,0.03000044822692871
7499,0.039999961853027344
7549,0.020001888275146484
7599,0.018001556396484375
7649,0.03500032424926758
7699,0.024506568908691406
7749,0.018506526947021484
7799,0.014001131057739258
7849,0.023999929428100586
7899,0.03500223159790039
7949,0.02650737762451172
7999,0.023999929428100586
8049,0.019000530242919922
8099,0.027507543563842773
8149,0.03050971031188965
8199,0.04156136512756348
8249,0.02599954605102539
8299,0.023000001907348633
8349,0.018001794815063477
8399,0.026507854461669922
8449,0.026000499725341797
8499,0.017999649047851562
8549,0.029999971389770508
8599,0.037511587142944336
8649,0.037000417709350586
8699,0.02500009536743164
8749,0.035001516342163086
8799,0.017999887466430664
8849,0.018002033233642578
8899,0.026506900787353516
8949,0.023508548736572266
8999,0.028999805450439453
9049,0.0279998779296875
9099,0.02850794792175293
9149,0.018506526947021484
9199,0.018000364303588867
9249,0.023999929428100586
9299,0.024507761001586914
9349,0.028511524200439453
9399,0.023999929428100586
9449,0.02850961685180664
9499,0.02250814437866211
9549,0.019002437591552734
9599,0.022002220153808594
9649,0.020999908447265625
9699,0.017999887466430664
9749,0.016000986099243164
