step,Cor_view_jk_00
49,0.4715802073478699
99,0.408051073551178
149,0.3217962980270386
199,0.31427329778671265
249,0.7191901206970215
299,0.5044739842414856
349,0.3376438617706299
399,0.41514790058135986
449,0.3524091839790344
499,0.5660304427146912
549,0.39957115054130554
599,0.34985673427581787
649,0.29341378808021545
699,0.3957763612270355
749,0.41959092020988464
799,0.36635637283325195
849,0.2928910553455353
899,0.4616388976573944
949,0.6162559986114502
999,0.6852391958236694
1049,0.4935268461704254
1099,0.6572815179824829
1149,0.34009039402008057
1199,0.393015056848526
1249,0.662946879863739
1299,0.4241415858268738
1349,0.8089513182640076
1399,0.566480815410614
1449,0.5787479281425476
1499,0.685435950756073
1549,0.727750301361084
1599,0.4205579161643982
1649,0.4062269330024719
1699,0.41978371143341064
1749,0.5272374749183655
1799,0.532342255115509
1849,0.38615354895591736
1899,0.7832262516021729
1949,0.5711279511451721
1999,0.5942113399505615
2049,0.2384146898984909
2099,0.41997721791267395
2149,0.2707405388355255
2199,0.438763827085495
2249,0.5182536840438843
2299,0.762548565864563
2349,0.7673536539077759
2399,0.5855017900466919
2449,0.3787258267402649
2499,0.5187665224075317
2549,0.6347224712371826
2599,0.2240660935640335
2649,0.39080652594566345
2699,0.26320114731788635
2749,0.395773708820343
2799,0.61125248670578
2849,0.5282894968986511
2899,0.6523522138595581
2949,0.5141299366950989
2999,0.5196595191955566
3049,0.5866612195968628
3099,0.5706247687339783
3149,0.34153464436531067
3199,0.5996228456497192
3249,0.5448269248008728
3299,0.40009644627571106
3349,0.6445568799972534
3399,0.4466521739959717
3449,0.528366208076477
3499,0.40178585052490234
3549,0.5678563117980957
3599,0.5056470632553101
3649,0.42966774106025696
3699,0.47152626514434814
3749,0.4570710361003876
3799,0.6022635698318481
3849,0.4327939450740814
3899,0.536003053188324
3949,0.39854738116264343
3999,0.46743160486221313
4049,0.5248088240623474
4099,0.5341601967811584
4149,0.5015620589256287
4199,0.5118706226348877
4249,0.5065774917602539
4299,0.4797147214412689
4349,0.541839063167572
4399,0.5368640422821045
4449,0.5680404901504517
4499,0.5354125499725342
4549,0.46427610516548157
4599,0.6397624611854553
4649,0.6588488817214966
4699,0.40479910373687744
4749,0.4565102159976959
4799,0.5041309595108032
4849,0.4633913040161133
4899,0.4774508476257324
4949,0.5310801863670349
4999,0.46409904956817627
5049,0.5571624040603638
5099,0.5150453448295593
5149,0.5695439577102661
5199,0.4735206961631775
5249,0.565729022026062
5299,0.6472029685974121
5349,0.5270600318908691
5399,0.5636373162269592
5449,0.4749450385570526
5499,0.40929222106933594
5549,0.575166642665863
5599,0.5152580142021179
5649,0.4848024845123291
5699,0.5085082650184631
5749,0.4857925474643707
5799,0.535991370677948
5849,0.5168442726135254
5899,0.5143052339553833
5949,0.5357374548912048
5999,0.548058271408081
6049,0.5158975720405579
6099,0.5429598689079285
6149,0.48818910121917725
6199,0.5123149752616882
6249,0.487291544675827
6299,0.49331924319267273
6349,0.4783861041069031
6399,0.44290053844451904
6449,0.47331956028938293
6499,0.5415926575660706
6549,0.5272947549819946
6599,0.4742516875267029
6649,0.5201398134231567
6699,0.5156358480453491
6749,0.428171843290329
6799,0.5181033611297607
6849,0.5096108913421631
6899,0.5101341009140015
6949,0.5190526247024536
6999,0.519044041633606
7049,0.512050449848175
7099,0.4712740480899811
7149,0.5218952298164368
7199,0.49259665608406067
7249,0.49771130084991455
7299,0.4922695457935333
7349,0.5234760046005249
7399,0.4874535799026489
7449,0.5049108266830444
7499,0.4883326590061188
7549,0.509052038192749
7599,0.46695199608802795
7649,0.49578502774238586
7699,0.5339512825012207
7749,0.4927040636539459
7799,0.5364977717399597
7849,0.5196649432182312
7899,0.49064189195632935
7949,0.52206951379776
7999,0.48762860894203186
8049,0.4728004038333893
8099,0.49803727865219116
8149,0.5090843439102173
8199,0.4916747808456421
8249,0.5205231308937073
8299,0.4700372517108917
8349,0.4907988905906677
8399,0.46235090494155884
8449,0.46826085448265076
8499,0.5162458419799805
8549,0.5005979537963867
8599,0.5042051076889038
8649,0.5125907063484192
8699,0.4846373200416565
8749,0.49485576152801514
8799,0.5085184574127197
8849,0.511256217956543
8899,0.48074209690093994
8949,0.5179872512817383
8999,0.4882798492908478
9049,0.4765169620513916
9099,0.4878108501434326
9149,0.5056734085083008
9199,0.4559938609600067
9249,0.5325123071670532
9299,0.4786967635154724
9349,0.4674109220504761
9399,0.46211233735084534
9449,0.4958992302417755
9499,0.49728652834892273
9549,0.47191017866134644
9599,0.5121618509292603
9649,0.5068215131759644
9699,0.4969204068183899
9749,0.5166147947311401
9799,0.48201069235801697
9849,0.49333372712135315
9899,0.5094122290611267
9949,0.4616914391517639
9999,0.4839663505554199
10049,0.5159688591957092
10099,0.4860489070415497
10149,0.5087982416152954
10199,0.5203002691268921
10249,0.5171080827713013
10299,0.49290305376052856
10349,0.5068408846855164
10399,0.5103090405464172
10449,0.5455455780029297
10499,0.5081833004951477
10549,0.5370672345161438
10599,0.5073038339614868
10649,0.5267611742019653
10699,0.4830099642276764
10749,0.5386858582496643
10799,0.48866793513298035
10849,0.48328009247779846
10899,0.5028257966041565
10949,0.4857001006603241
10999,0.5211789011955261
11049,0.4629404842853546
11099,0.49376431107521057
11149,0.4610646963119507
11199,0.494907945394516
11249,0.520102322101593
11299,0.5042317509651184
11349,0.5091040134429932
11399,0.5000219345092773
11449,0.5016641020774841
11499,0.5186818242073059
11549,0.5027426481246948
11599,0.4933256208896637
11649,0.49360254406929016
11699,0.5187610387802124
11749,0.4724317193031311
11799,0.5067744851112366
11849,0.5243101119995117
11899,0.48635154962539673
11949,0.5049757361412048
11999,0.5002061128616333
12049,0.5309774875640869
12099,0.49454739689826965
12149,0.5165026783943176
12199,0.5124421715736389
12249,0.4873220920562744
12299,0.5278085470199585
12349,0.5225463509559631
12399,0.49531224370002747
12449,0.501686692237854
12499,0.485853374004364
12549,0.5114339590072632
12599,0.5032730102539062
12649,0.4930921196937561
12699,0.5217849016189575
12749,0.5186855792999268
12799,0.4986705183982849
12849,0.5276563167572021
12899,0.5103351473808289
12949,0.4732370376586914
12999,0.5118635296821594
13049,0.5039699673652649
13099,0.48119056224823
13149,0.5296589136123657
13199,0.5055791139602661
13249,0.5050515532493591
13299,0.4995822608470917
13349,0.5078783631324768
13399,0.5179082751274109
13449,0.4667492210865021
13499,0.5084772109985352
13549,0.5093090534210205
13599,0.4980930685997009
13649,0.49663054943084717
13699,0.49617692828178406
13749,0.5300773978233337
13799,0.5052586197853088
13849,0.49642887711524963
13899,0.5067166090011597
13949,0.4692532420158386
13999,0.48935556411743164
14049,0.4927055835723877
14099,0.4996582269668579
14149,0.4989979565143585
14199,0.4909040331840515
14249,0.5267639756202698
14299,0.5404259562492371
14349,0.46930864453315735
14399,0.5120203495025635
14449,0.5083798170089722
14499,0.47843387722969055
14549,0.47919031977653503
14599,0.4876040518283844
14649,0.4929242730140686
14699,0.5007479786872864
14749,0.49057960510253906
14799,0.5092440247535706
14849,0.4965181052684784
14899,0.4962168037891388
14949,0.5190545320510864
14999,0.4642195701599121
15049,0.5017006397247314
15099,0.5252847075462341
15149,0.4970499277114868
15199,0.5117413401603699
15249,0.49198785424232483
15299,0.52532559633255
15349,0.5152468085289001
15399,0.48909667134284973
15449,0.5233016610145569
15499,0.5288281440734863
15549,0.5095931887626648
15599,0.566784143447876
15649,0.47851675748825073
15699,0.5335420966148376
15749,0.5169110894203186
15799,0.5029292106628418
15849,0.4901599884033203
15899,0.5414707064628601
15949,0.5029221773147583
15999,0.5144541263580322
16049,0.5054871439933777
16099,0.482456773519516
16149,0.510208010673523
16199,0.5070396065711975
16249,0.4950271546840668
16299,0.554752767086029
16349,0.508886992931366
16399,0.4993419945240021
16449,0.5238626599311829
16499,0.4637746214866638
16549,0.4996570944786072
16599,0.4896901845932007
16649,0.52450031042099
16699,0.49639132618904114
16749,0.49223196506500244
16799,0.48635807633399963
16849,0.5038557648658752
16899,0.5043662786483765
16949,0.519611656665802
16999,0.5165489912033081
17049,0.5572016835212708
17099,0.4885634481906891
17149,0.48039743304252625
17199,0.47692596912384033
17249,0.4939815104007721
17299,0.48496562242507935
17349,0.47105082869529724
17399,0.5241376161575317
17449,0.5617746114730835
17499,0.47667670249938965
17549,0.493961900472641
17599,0.5282497406005859
17649,0.4906516969203949
17699,0.5187480449676514
17749,0.5035266280174255
17799,0.5253240466117859
17849,0.4711068868637085
17899,0.5069125294685364
17949,0.5818880796432495
17999,0.48988956212997437
18049,0.5115315914154053
18099,0.46774452924728394
18149,0.47605612874031067
18199,0.5003262758255005
18249,0.5185439586639404
18299,0.5005798935890198
18349,0.512458086013794
18399,0.47452178597450256
18449,0.5456113815307617
18499,0.5109696984291077
18549,0.5187830924987793
18599,0.49313226342201233
18649,0.5080228447914124
18699,0.4876231551170349
18749,0.493286669254303
18799,0.4904243052005768
18849,0.4943529963493347
18899,0.5411859154701233
18949,0.5109248161315918
18999,0.5019423961639404
19049,0.5376928448677063
19099,0.5026633143424988
19149,0.5233199596405029
19199,0.5561627149581909
19249,0.45961612462997437
19299,0.4979989528656006
19349,0.48418381810188293
19399,0.4597635567188263
19449,0.5133814811706543
19499,0.49786677956581116
