step,Cor_view_jk_01_emb
49,0.5360708236694336
99,0.47090449929237366
149,0.3199504613876343
199,0.4961504638195038
249,0.761734664440155
299,0.4367816150188446
349,0.3475039303302765
399,0.5193073749542236
449,0.3144904375076294
499,0.5783446431159973
549,0.44405949115753174
599,0.4235158860683441
649,0.5096793174743652
699,0.4348060190677643
749,0.6013556718826294
799,0.4765419661998749
849,0.39414694905281067
899,0.5304924249649048
949,0.5455519556999207
999,0.6470774412155151
1049,0.4620327651500702
1099,0.47114020586013794
1149,0.37106746435165405
1199,0.3998859226703644
1249,0.4970127046108246
1299,0.4350797235965729
1349,0.684114933013916
1399,0.44115662574768066
1449,0.5954695343971252
1499,0.5537113547325134
1549,0.5562989115715027
1599,0.3184506297111511
1649,0.4773530662059784
1699,0.6317345499992371
1749,0.5870071649551392
1799,0.5363105535507202
1849,0.41661766171455383
1899,0.7097596526145935
1949,0.6015546917915344
1999,0.47103655338287354
2049,0.313728928565979
2099,0.3452048897743225
2149,0.40019872784614563
2199,0.4747098684310913
2249,0.5808826684951782
2299,0.6723500490188599
2349,0.6217082142829895
2399,0.46034565567970276
2449,0.3397276997566223
2499,0.5881643891334534
2549,0.41696980595588684
2599,0.24092109501361847
2649,0.3431103229522705
2699,0.40462547540664673
2749,0.5725869536399841
2799,0.7503119707107544
2849,0.5176939964294434
2899,0.6137292385101318
2949,0.546466052532196
2999,0.3707602322101593
3049,0.6313858032226562
3099,0.46764254570007324
3149,0.46007466316223145
3199,0.5323729515075684
3249,0.44377920031547546
3299,0.508128821849823
3349,0.5094208717346191
3399,0.4406293034553528
3449,0.4446275234222412
3499,0.38129764795303345
3549,0.5041220784187317
3599,0.6189039945602417
3649,0.5033091306686401
3699,0.4591617286205292
3749,0.4334595203399658
3799,0.45181071758270264
3849,0.3748743236064911
3899,0.5584394335746765
3949,0.4356100559234619
3999,0.4823712110519409
4049,0.4756261110305786
4099,0.6499459147453308
4149,0.34183448553085327
4199,0.4138448238372803
4249,0.6903417110443115
4299,0.5622715353965759
4349,0.5746934413909912
4399,0.5208425521850586
4449,0.606380820274353
4499,0.6267551779747009
4549,0.39053595066070557
4599,0.6066495776176453
4649,0.5096622705459595
4699,0.5095948576927185
4749,0.4837716817855835
4799,0.6332855820655823
4849,0.43659713864326477
4899,0.34283435344696045
4949,0.5733848810195923
4999,0.5118770003318787
5049,0.48629680275917053
5099,0.5462254881858826
5149,0.5506005883216858
5199,0.3661789000034332
5249,0.5354026556015015
5299,0.6601928472518921
5349,0.4153381884098053
5399,0.5431171655654907
5449,0.4602728486061096
5499,0.4035164415836334
5549,0.5667794942855835
5599,0.4795595407485962
5649,0.5634133219718933
5699,0.4603170156478882
5749,0.5446602702140808
5799,0.4471059739589691
5849,0.4855829179286957
5899,0.6384572982788086
5949,0.5364975333213806
5999,0.5946980714797974
6049,0.42051687836647034
6099,0.47859224677085876
6149,0.6077921390533447
6199,0.7325317859649658
6249,0.49310556054115295
6299,0.5274640321731567
6349,0.476298987865448
6399,0.43407905101776123
6449,0.4285391867160797
6499,0.6756188869476318
6549,0.4841526746749878
6599,0.4475459158420563
6649,0.5396729707717896
6699,0.4849148690700531
6749,0.5015945434570312
6799,0.5667003393173218
6849,0.49153101444244385
6899,0.5988196134567261
6949,0.5667494535446167
6999,0.6364353895187378
7049,0.5310255289077759
7099,0.4491616189479828
7149,0.5197595953941345
7199,0.5053570866584778
7249,0.4722633957862854
7299,0.5723783373832703
7349,0.5150622129440308
7399,0.41454339027404785
7449,0.5505763292312622
7499,0.3974039852619171
7549,0.5029441714286804
7599,0.41233333945274353
7649,0.5042561292648315
7699,0.520112931728363
7749,0.46449440717697144
7799,0.521345853805542
7849,0.5365994572639465
7899,0.4539356231689453
7949,0.47602126002311707
7999,0.4501800537109375
8049,0.47908875346183777
8099,0.5463302135467529
8149,0.5149701833724976
8199,0.5593942403793335
8249,0.5215944647789001
8299,0.4410952627658844
8349,0.4688906669616699
8399,0.5061942338943481
8449,0.4752996563911438
8499,0.5023355484008789
8549,0.5566893815994263
8599,0.4955625534057617
8649,0.5387307405471802
8699,0.43384960293769836
8749,0.5192165374755859
8799,0.5890886187553406
8849,0.49611467123031616
8899,0.5562092661857605
8949,0.5150133967399597
8999,0.4832998216152191
9049,0.4495964050292969
9099,0.5626776814460754
9149,0.5750197172164917
9199,0.4689953923225403
9249,0.5653509497642517
9299,0.5194897651672363
9349,0.4354317784309387
9399,0.5260033011436462
9449,0.47123709321022034
9499,0.45643675327301025
9549,0.4155709743499756
9599,0.5441927313804626
9649,0.523187518119812
9699,0.41622763872146606
9749,0.5403587818145752
9799,0.44015100598335266
9849,0.5076220035552979
9899,0.49616339802742004
9949,0.44045329093933105
9999,0.4812408685684204
10049,0.5077522993087769
10099,0.5438710451126099
10149,0.5945796966552734
10199,0.5417431592941284
10249,0.5791997313499451
10299,0.5481555461883545
10349,0.5094135999679565
10399,0.4998970031738281
10449,0.5159809589385986
