step,std_batch
49,0.08362146466970444
99,0.15760761499404907
149,0.15947671234607697
199,0.16096314787864685
249,0.16201435029506683
299,0.16285821795463562
349,0.16370047628879547
399,0.16411495208740234
449,0.16465134918689728
499,0.16481919586658478
549,0.16514655947685242
599,0.16556315124034882
649,0.16566213965415955
699,0.16581793129444122
749,0.16606536507606506
799,0.1665467917919159
849,0.16678127646446228
899,0.16697029769420624
949,0.1673804223537445
999,0.1676884889602661
1049,0.16789594292640686
1099,0.1681382954120636
1149,0.16824692487716675
1199,0.16859635710716248
1249,0.1687367558479309
1299,0.1686975359916687
1349,0.16887176036834717
1399,0.1689688265323639
1449,0.16925662755966187
1499,0.16933512687683105
1549,0.1696310192346573
1599,0.16969001293182373
1649,0.16990329325199127
1699,0.1701786369085312
1749,0.17054134607315063
1799,0.17067283391952515
1849,0.17105960845947266
1899,0.17164701223373413
1949,0.1718076765537262
1999,0.17229484021663666
2049,0.1727641224861145
2099,0.1734892725944519
2149,0.17440053820610046
2199,0.17513564229011536
2249,0.17621058225631714
2299,0.1769832968711853
2349,0.17788520455360413
2399,0.1786305010318756
2449,0.179536372423172
2499,0.18081043660640717
2549,0.18198373913764954
2599,0.18319343030452728
2649,0.1846124827861786
2699,0.18634174764156342
2749,0.18800678849220276
2799,0.19000259041786194
2849,0.19195020198822021
2899,0.19416671991348267
2949,0.19648697972297668
2999,0.1986282467842102
3049,0.2009718269109726
3099,0.20387959480285645
3149,0.20670625567436218
3199,0.20940782129764557
3249,0.2129124104976654
3299,0.21500766277313232
3349,0.21806861460208893
3399,0.2219071388244629
3449,0.22348007559776306
3499,0.22456325590610504
3549,0.22663471102714539
3599,0.23074515163898468
3649,0.2346879243850708
3699,0.23809845745563507
3749,0.24071744084358215
3799,0.2420647144317627
3849,0.24376381933689117
3899,0.24566562473773956
3949,0.24941016733646393
3999,0.253667414188385
4049,0.2569933533668518
4099,0.2599164843559265
4149,0.262033611536026
4199,0.2651318311691284
4249,0.26719731092453003
4299,0.26952430605888367
4349,0.27159667015075684
4399,0.27430298924446106
4449,0.27824267745018005
4499,0.2811715006828308
4549,0.2843365967273712
4599,0.2870688736438751
4649,0.289808988571167
4699,0.29281526803970337
4749,0.29482215642929077
4799,0.2973058223724365
4849,0.2988015115261078
4899,0.30183035135269165
4949,0.30446285009384155
4999,0.30708515644073486
5049,0.3090232014656067
5099,0.3120276629924774
5149,0.31378287076950073
5199,0.31600308418273926
5249,0.31768086552619934
5299,0.3205071687698364
5349,0.32217150926589966
5399,0.32406508922576904
5449,0.3259473443031311
5499,0.3277578353881836
5549,0.3296247720718384
5599,0.33137765526771545
5649,0.3333589732646942
5699,0.3342852294445038
5749,0.3354591131210327
5799,0.3367726802825928
5849,0.3380244970321655
5899,0.3400424122810364
5949,0.3416629731655121
5999,0.3431069850921631
6049,0.34477508068084717
6099,0.3461606502532959
6149,0.3471466302871704
6199,0.3486170172691345
6249,0.34972232580184937
6299,0.3516283631324768
6349,0.35331204533576965
6399,0.3545014560222626
6449,0.3554443418979645
6499,0.3566560447216034
6549,0.3577624559402466
6599,0.3590324819087982
6649,0.3601415157318115
6699,0.3614240884780884
6749,0.36218684911727905
6799,0.36368608474731445
6849,0.3640996813774109
6899,0.36504560708999634
6949,0.3653470277786255
6999,0.36672088503837585
7049,0.3675006628036499
7099,0.3688948154449463
7149,0.3693317770957947
7199,0.3701004981994629
7249,0.3712788224220276
7299,0.37194085121154785
7349,0.37304019927978516
7399,0.3731602430343628
7449,0.3744543790817261
7499,0.3753840923309326
7549,0.376423180103302
7599,0.376831591129303
7649,0.37737855315208435
7699,0.37836921215057373
7749,0.37912097573280334
7799,0.37944987416267395
7849,0.37975215911865234
7899,0.38086527585983276
7949,0.3816177248954773
7999,0.3823069930076599
8049,0.38327139616012573
8099,0.383401483297348
8149,0.38402318954467773
8199,0.38478904962539673
8249,0.38512635231018066
8299,0.3861110806465149
8349,0.3872684836387634
8399,0.3880200982093811
8449,0.38798952102661133
8499,0.38841086626052856
8549,0.3885173201560974
8599,0.38916015625
8649,0.38986870646476746
8699,0.3907243013381958
8749,0.39123886823654175
8799,0.39226460456848145
8849,0.392490953207016
8899,0.39270421862602234
8949,0.3932684659957886
8999,0.3939667344093323
9049,0.39478224515914917
9099,0.39548343420028687
9149,0.3957706093788147
9199,0.39618000388145447
9249,0.3964526057243347
9299,0.3969460129737854
9349,0.3975796401500702
9399,0.3980875313282013
9449,0.3987361788749695
9499,0.39941006898880005
9549,0.3994002938270569
9599,0.39999985694885254
9649,0.40027159452438354
9699,0.4009079337120056
9749,0.40096837282180786
9799,0.40165454149246216
9849,0.40217095613479614
9899,0.4026837944984436
9949,0.4031293988227844
9999,0.4030933082103729
10049,0.4031371474266052
10099,0.4033842086791992
10149,0.40425562858581543
10199,0.40447166562080383
10249,0.40502625703811646
10299,0.4053923785686493
10349,0.40627628564834595
10399,0.406551718711853
10449,0.40699368715286255
10499,0.406912624835968
10549,0.4071684777736664
10599,0.40770429372787476
10649,0.4082145690917969
10699,0.4084165096282959
10749,0.40895161032676697
10799,0.40877312421798706
10849,0.40970680117607117
10899,0.4099484086036682
10949,0.41020405292510986
10999,0.41074854135513306
11049,0.41110652685165405
11099,0.41132110357284546
11149,0.41153329610824585
11199,0.4115716814994812
11249,0.41181105375289917
11299,0.41245222091674805
11349,0.41317492723464966
11399,0.41342318058013916
11449,0.4138551354408264
11499,0.41387462615966797
11549,0.4142436981201172
11599,0.4145244359970093
11649,0.4146767258644104
11699,0.4146551489830017
11749,0.4148576855659485
11799,0.41531887650489807
11849,0.4156918227672577
11899,0.41612231731414795
11949,0.4165716767311096
11999,0.4169173240661621
12049,0.41689103841781616
12099,0.4166722297668457
12149,0.41714394092559814
12199,0.4176238477230072
12249,0.4181425869464874
12299,0.41836899518966675
12349,0.41862308979034424
12399,0.41836148500442505
12449,0.4185533821582794
12499,0.4189538359642029
12549,0.4195062816143036
12599,0.4196723699569702
12649,0.41985389590263367
12699,0.4201239049434662
12749,0.4204432964324951
12799,0.42057159543037415
12849,0.42062246799468994
12899,0.4209064543247223
12949,0.42123615741729736
12999,0.421530544757843
13049,0.421789288520813
13099,0.4220699369907379
13149,0.4224318861961365
13199,0.4225127100944519
13249,0.4225543737411499
13299,0.42318880558013916
13349,0.42349493503570557
13399,0.4236421287059784
13449,0.423748642206192
13499,0.4240359663963318
13549,0.42439478635787964
13599,0.4248466193675995
13649,0.42493683099746704
13699,0.42489174008369446
13749,0.42488616704940796
13799,0.42530667781829834
13849,0.42542585730552673
13899,0.4256015419960022
13949,0.4257192313671112
13999,0.42593562602996826
14049,0.4259769320487976
14099,0.42619478702545166
14149,0.4264882206916809
14199,0.4266968071460724
14249,0.4269177317619324
14299,0.42715731263160706
14349,0.4272359013557434
14399,0.4276212453842163
14449,0.42777329683303833
14499,0.4279358983039856
14549,0.4279053807258606
14599,0.4278515875339508
14649,0.42806559801101685
14699,0.42841124534606934
14749,0.42862799763679504
14799,0.42887309193611145
14849,0.4289248585700989
14899,0.4292740821838379
14949,0.4294675588607788
14999,0.4298016428947449
15049,0.4298778176307678
15099,0.4299716055393219
15149,0.43003928661346436
15199,0.4302409887313843
15249,0.43038731813430786
15299,0.4306751489639282
15349,0.43074750900268555
15399,0.4309539496898651
15449,0.43115365505218506
15499,0.4311710000038147
15549,0.4312179386615753
15599,0.4313437342643738
15649,0.43145298957824707
15699,0.43162649869918823
15749,0.43167710304260254
15799,0.4318367838859558
15849,0.43182411789894104
15899,0.43222951889038086
15949,0.4322892427444458
15999,0.4324699640274048
16049,0.4323371946811676
16099,0.43254658579826355
16149,0.4326147437095642
16199,0.432759553194046
16249,0.43308889865875244
16299,0.4331493079662323
16349,0.4332160949707031
16399,0.43327248096466064
16449,0.43347060680389404
16499,0.43344682455062866
16549,0.4335784912109375
16599,0.4336872696876526
16649,0.4336906671524048
16699,0.43390971422195435
16749,0.43422025442123413
16799,0.4342590868473053
16849,0.4342289865016937
16899,0.43448275327682495
16949,0.43473339080810547
16999,0.4344903826713562
17049,0.43473702669143677
17099,0.43468573689460754
17149,0.43474990129470825
17199,0.4347913861274719
17249,0.4350050687789917
17299,0.4350505769252777
17349,0.43512535095214844
17399,0.4351411461830139
17449,0.43525320291519165
17499,0.43521586060523987
17549,0.4355337619781494
17599,0.43550971150398254
17649,0.4356181025505066
17699,0.4355960190296173
17749,0.43558621406555176
17799,0.43573206663131714
17849,0.43591418862342834
17899,0.4360415041446686
17949,0.4358783960342407
17999,0.43606704473495483
18049,0.43596285581588745
18099,0.43595224618911743
18149,0.4359588921070099
18199,0.436071515083313
18249,0.4362657368183136
18299,0.43624401092529297
18349,0.43633130192756653
18399,0.4362547993659973
18449,0.43636372685432434
18499,0.4362339377403259
18549,0.43632423877716064
18599,0.4363912343978882
18649,0.4364430606365204
18699,0.43641775846481323
18749,0.4363645315170288
18799,0.4364786148071289
18849,0.43658995628356934
18899,0.4364122748374939
18949,0.4365193843841553
18999,0.4365660548210144
19049,0.43649470806121826
19099,0.436564564704895
19149,0.4366418719291687
19199,0.43657028675079346
19249,0.43647336959838867
19299,0.4364241063594818
19349,0.4365827441215515
19399,0.43650612235069275
19449,0.436454176902771
19499,0.4366731345653534
