step,Cor_feature_ij_01
49,0.755739688873291
99,0.6230942606925964
149,0.6144460439682007
199,0.5904991030693054
249,0.5644329786300659
299,0.6548564434051514
349,0.6029976606369019
399,0.6125760078430176
449,0.6379876732826233
499,0.6210426688194275
549,0.6042807102203369
599,0.5894737243652344
649,0.6735891103744507
699,0.6095713376998901
749,0.6281403303146362
799,0.6171258091926575
849,0.6384958028793335
899,0.6904852390289307
949,0.5849792957305908
999,0.5660494565963745
1049,0.6313656568527222
1099,0.622450590133667
1149,0.6090514659881592
1199,0.6363975405693054
1249,0.6478837132453918
1299,0.613212525844574
1349,0.6558401584625244
1399,0.636329174041748
1449,0.6345430612564087
1499,0.6690654158592224
1549,0.648189902305603
1599,0.6444569826126099
1649,0.5978587865829468
1699,0.6404913067817688
1749,0.6619876027107239
1799,0.614382266998291
1849,0.5892367362976074
1899,0.5926510095596313
1949,0.6229189038276672
1999,0.6644237041473389
2049,0.6534995436668396
2099,0.5912342071533203
2149,0.6302739977836609
2199,0.6738587617874146
2249,0.6154388189315796
2299,0.6465275287628174
2349,0.612431526184082
2399,0.6041573882102966
2449,0.6294428110122681
2499,0.6211504340171814
2549,0.6237637996673584
2599,0.634522557258606
2649,0.599236249923706
2699,0.5701758861541748
2749,0.5800603628158569
2799,0.568224310874939
2849,0.6008273363113403
2899,0.6197887659072876
2949,0.5659105777740479
2999,0.6340041160583496
3049,0.5899456739425659
3099,0.5635889768600464
3149,0.5452194213867188
3199,0.5154852867126465
3249,0.5781453847885132
3299,0.5283583998680115
3349,0.540625810623169
3399,0.5492682456970215
3449,0.585360050201416
3499,0.6032187342643738
3549,0.5062035322189331
3599,0.5218766927719116
3649,0.5144617557525635
3699,0.5227744579315186
3749,0.48806461691856384
3799,0.47811198234558105
3849,0.4769439697265625
3899,0.4726208746433258
3949,0.5086373090744019
3999,0.5178102254867554
4049,0.48509445786476135
4099,0.4871423840522766
4149,0.44717079401016235
4199,0.4551190733909607
4249,0.4622710943222046
4299,0.42332661151885986
4349,0.4211006164550781
4399,0.42749956250190735
4449,0.4328317940235138
4499,0.4663282632827759
4549,0.42104437947273254
4599,0.4747222065925598
4649,0.46971583366394043
4699,0.42895495891571045
4749,0.4842679500579834
4799,0.4472159147262573
4849,0.45237767696380615
4899,0.44827380776405334
4949,0.442630410194397
4999,0.4289982318878174
5049,0.443850040435791
5099,0.42832517623901367
5149,0.43016713857650757
5199,0.44102442264556885
5249,0.4714144766330719
5299,0.4261242747306824
5349,0.43821626901626587
5399,0.4108642339706421
5449,0.43425798416137695
5499,0.39634957909584045
5549,0.4408460259437561
5599,0.4429630637168884
5649,0.4010448753833771
5699,0.42642027139663696
5749,0.4345332086086273
5799,0.4673055410385132
5849,0.4029882550239563
5899,0.4189247786998749
5949,0.4063217043876648
5999,0.4161383807659149
6049,0.45749324560165405
6099,0.40356558561325073
6149,0.4197590947151184
6199,0.40472322702407837
6249,0.410502165555954
6299,0.3882231116294861
6349,0.4147307574748993
6399,0.4092639982700348
6449,0.4476117491722107
6499,0.4511836767196655
6549,0.44837328791618347
6599,0.4286653399467468
6649,0.4177243709564209
6699,0.4555574655532837
6749,0.43517282605171204
6799,0.4734882712364197
6849,0.4495071768760681
6899,0.4329926371574402
6949,0.42806142568588257
6999,0.4072132110595703
7049,0.4147891402244568
7099,0.42744213342666626
7149,0.4086923599243164
7199,0.4885863661766052
7249,0.4317227900028229
7299,0.39856255054473877
7349,0.49426108598709106
7399,0.41654083132743835
7449,0.44008350372314453
7499,0.46805307269096375
7549,0.4357714056968689
7599,0.41091617941856384
7649,0.4572315216064453
7699,0.457588791847229
7749,0.45819956064224243
7799,0.46657538414001465
7849,0.45240217447280884
7899,0.4258500337600708
7949,0.441717267036438
7999,0.46373993158340454
8049,0.46508750319480896
8099,0.44843944907188416
8149,0.4349392056465149
8199,0.44896697998046875
8249,0.46516677737236023
8299,0.45480412244796753
8349,0.4321189820766449
8399,0.4294019043445587
8449,0.4731316566467285
8499,0.44395139813423157
8549,0.43234455585479736
8599,0.4713636636734009
8649,0.43582719564437866
8699,0.437979519367218
8749,0.43628501892089844
8799,0.5028783679008484
8849,0.49223795533180237
8899,0.4320846199989319
8949,0.45746293663978577
8999,0.4528695046901703
9049,0.46303319931030273
9099,0.4961059093475342
9149,0.5147219896316528
9199,0.4708947539329529
9249,0.4379390478134155
9299,0.45969295501708984
9349,0.47330713272094727
9399,0.49165183305740356
9449,0.49880075454711914
9499,0.44874322414398193
9549,0.4916240870952606
9599,0.5006288886070251
9649,0.45330753922462463
9699,0.4687940776348114
9749,0.48676854372024536
9799,0.49423834681510925
9849,0.4716036319732666
9899,0.4773079752922058
9949,0.46998101472854614
9999,0.4738270044326782
10049,0.4040927290916443
10099,0.4900660514831543
10149,0.4808729290962219
10199,0.4437655210494995
10249,0.484394907951355
10299,0.5031129717826843
10349,0.4981095790863037
10399,0.4462115466594696
10449,0.5048067569732666
10499,0.4712256193161011
10549,0.476720929145813
10599,0.4811553657054901
10649,0.44136518239974976
10699,0.4880031943321228
10749,0.48350295424461365
10799,0.47072190046310425
10849,0.48355209827423096
10899,0.4915364384651184
10949,0.516432523727417
10999,0.4792967438697815
11049,0.45622968673706055
11099,0.47655612230300903
11149,0.4722024202346802
11199,0.5063867568969727
11249,0.5287829637527466
11299,0.4752729535102844
11349,0.48688632249832153
11399,0.5128235816955566
11449,0.545543909072876
11499,0.4255136251449585
11549,0.5103441476821899
11599,0.45765942335128784
11649,0.49029889702796936
11699,0.4508112668991089
11749,0.5114492177963257
11799,0.5056970119476318
11849,0.46907615661621094
11899,0.5039752125740051
11949,0.49263128638267517
11999,0.4946252405643463
12049,0.4737665355205536
12099,0.4933374524116516
12149,0.5085930824279785
12199,0.5283041000366211
12249,0.4897824227809906
12299,0.5020544528961182
12349,0.4959019422531128
12399,0.474022775888443
12449,0.5237031579017639
12499,0.5017691850662231
12549,0.4530792236328125
12599,0.5198519825935364
12649,0.4916003942489624
12699,0.5246949195861816
12749,0.4691956639289856
12799,0.5271191596984863
12849,0.5282303094863892
12899,0.5099042654037476
12949,0.5226063132286072
12999,0.5419446229934692
13049,0.5067040920257568
13099,0.5117913484573364
13149,0.4828943908214569
13199,0.5369431972503662
13249,0.5290247797966003
13299,0.5301473140716553
13349,0.5051816701889038
13399,0.5327088832855225
13449,0.535486102104187
13499,0.524328887462616
13549,0.5608491897583008
13599,0.5054405331611633
13649,0.5120686888694763
13699,0.5108730792999268
13749,0.5040909647941589
13799,0.5425124764442444
13849,0.47387534379959106
13899,0.5271740555763245
13949,0.4719032049179077
13999,0.5440613031387329
14049,0.5050320625305176
14099,0.5277112722396851
14149,0.49200814962387085
14199,0.46917974948883057
14249,0.5360637903213501
14299,0.5208749175071716
14349,0.5772343277931213
14399,0.5029784440994263
14449,0.5210011601448059
14499,0.5047157406806946
14549,0.5223277807235718
14599,0.5022283792495728
14649,0.509276270866394
14699,0.5421440005302429
14749,0.4491451382637024
14799,0.5081557035446167
14849,0.536657989025116
14899,0.5103073120117188
14949,0.5283900499343872
14999,0.507927417755127
15049,0.516254186630249
15099,0.5149755477905273
15149,0.47691553831100464
15199,0.506166934967041
15249,0.503211259841919
15299,0.4898339807987213
15349,0.5054487586021423
15399,0.5341892838478088
15449,0.5383785963058472
15499,0.4985653758049011
15549,0.5090261697769165
15599,0.5196537375450134
15649,0.48520755767822266
15699,0.5604538321495056
15749,0.5140421390533447
15799,0.544668436050415
15849,0.5031900405883789
15899,0.5232292413711548
15949,0.42731398344039917
15999,0.5492306351661682
16049,0.4932153522968292
16099,0.5707223415374756
16149,0.5110124349594116
16199,0.5482804179191589
16249,0.5690077543258667
16299,0.5777724385261536
16349,0.5526239275932312
16399,0.551020622253418
16449,0.5342593789100647
16499,0.5068789124488831
16549,0.4884263277053833
16599,0.5248597860336304
16649,0.5117183923721313
16699,0.5616339445114136
16749,0.48263826966285706
16799,0.5068528056144714
16849,0.5290526747703552
16899,0.5096498727798462
16949,0.527069628238678
16999,0.5111261606216431
17049,0.5579595565795898
17099,0.5475513339042664
17149,0.5465637445449829
17199,0.5115526914596558
17249,0.517066478729248
17299,0.524540901184082
17349,0.48897886276245117
17399,0.46849173307418823
17449,0.5464185476303101
17499,0.5055698156356812
17549,0.550226092338562
17599,0.502899169921875
17649,0.5130289793014526
17699,0.5207929015159607
17749,0.5191716551780701
17799,0.5529384613037109
17849,0.5329397916793823
17899,0.554378867149353
17949,0.5433502793312073
17999,0.4896482825279236
18049,0.5477287769317627
18099,0.5426908135414124
18149,0.546608567237854
18199,0.5469410419464111
18249,0.5554906129837036
18299,0.5255770683288574
18349,0.5462840795516968
18399,0.5588112473487854
