step,kNN_accuracy
1949,25.927406311035156
3899,33.51664733886719
5849,43.35566329956055
7799,49.70502853393555
9749,52.184783935546875
11699,53.71462631225586
13649,55.14448165893555
15599,57.01429748535156
17549,58.474151611328125
19499,58.45415496826172
