step,kNN_accuracy
1949,7.37999963760376
3899,9.480000495910645
5849,11.569999694824219
7799,12.199999809265137
9749,12.030000686645508
11699,12.34000015258789
13649,12.399999618530273
15599,12.770000457763672
17549,12.620000839233398
19499,12.760000228881836
21449,12.380000114440918
23399,12.620000839233398
389,4.869999885559082
779,5.349999904632568
1169,5.880000114440918
