step,kNN_accuracy
1949,31.686830520629883
3899,32.46675491333008
5849,32.94670486450195
7799,23.2476749420166
9749,15.268473625183105
11699,10.838915824890137
13649,9.929007530212402
15599,9.979001998901367
17549,11.048894882202148
19499,10.668933868408203
