step,Cor_batch_ik_10_emb
49,0.5794032216072083
99,0.5780995488166809
149,0.5781073570251465
199,0.5697752237319946
249,0.5794739723205566
299,0.5825252532958984
349,0.5748127698898315
399,0.5712040066719055
449,0.5845707654953003
499,0.5788950324058533
549,0.5848844051361084
599,0.5834566950798035
649,0.5821734666824341
699,0.5813318490982056
749,0.5825222730636597
799,0.5975619554519653
849,0.5958610773086548
899,0.5943154096603394
949,0.603528618812561
999,0.6160873174667358
1049,0.6109806299209595
1099,0.6023839116096497
1149,0.6127822399139404
1199,0.6105690002441406
1249,0.6134896278381348
1299,0.6120887398719788
1349,0.6142008900642395
1399,0.6074929237365723
1449,0.6227586269378662
1499,0.6150281429290771
1549,0.6040217876434326
1599,0.6046206951141357
1649,0.6132421493530273
1699,0.6192315816879272
1749,0.6229531168937683
1799,0.6100844740867615
1849,0.6148818731307983
1899,0.6195498704910278
1949,0.626312255859375
1999,0.6319580078125
2049,0.6390459537506104
2099,0.6280817985534668
2149,0.6217496395111084
2199,0.618670642375946
2249,0.5963814854621887
2299,0.6025509834289551
2349,0.5962928533554077
2399,0.5979504585266113
2449,0.5954514741897583
2499,0.5761441588401794
2549,0.5943446159362793
2599,0.5915138721466064
2649,0.6043515205383301
2699,0.6070181131362915
2749,0.5973397493362427
2799,0.5961856842041016
2849,0.5752806067466736
2899,0.5798100233078003
2949,0.5771906971931458
2999,0.5761691331863403
3049,0.5853583812713623
3099,0.5708041787147522
3149,0.5711202025413513
3199,0.5583153963088989
3249,0.5662026405334473
3299,0.5621817708015442
3349,0.5703209638595581
3399,0.5772277116775513
3449,0.5700904130935669
3499,0.517005980014801
3549,0.5403758883476257
3599,0.5411772727966309
3649,0.5263082981109619
3699,0.5233922004699707
3749,0.5266967415809631
3799,0.5161713361740112
3849,0.506087601184845
3899,0.5076608657836914
3949,0.4950140714645386
3999,0.4828060567378998
4049,0.4599142074584961
4099,0.47314655780792236
4149,0.45795926451683044
4199,0.4397147297859192
4249,0.4448186457157135
4299,0.4297431707382202
4349,0.4241856038570404
4399,0.4238627851009369
4449,0.3919747471809387
4499,0.40017104148864746
4549,0.37140214443206787
4599,0.3907560706138611
4649,0.35740143060684204
4699,0.34536001086235046
4749,0.3364325761795044
4799,0.3328015208244324
4849,0.32566118240356445
4899,0.3180224895477295
4949,0.307050883769989
4999,0.2975304126739502
5049,0.29928824305534363
5099,0.29759055376052856
5149,0.30010151863098145
5199,0.28882649540901184
5249,0.282221257686615
5299,0.2811901271343231
5349,0.26461929082870483
5399,0.2800484895706177
5449,0.2511689066886902
5499,0.2682993412017822
5549,0.26886147260665894
5599,0.25144654512405396
5649,0.2589426040649414
5699,0.2609625458717346
5749,0.25432199239730835
5799,0.2584051787853241
5849,0.2493273913860321
5899,0.2554969787597656
5949,0.24825067818164825
5999,0.2441139668226242
6049,0.2490883767604828
6099,0.24413564801216125
6149,0.24820248782634735
6199,0.24818526208400726
6249,0.23559778928756714
6299,0.2386610358953476
6349,0.23738566040992737
6399,0.23592567443847656
6449,0.23829464614391327
6499,0.22938039898872375
6549,0.23001889884471893
6599,0.22515785694122314
6649,0.22635002434253693
6699,0.23160973191261292
6749,0.23013615608215332
6799,0.22448137402534485
6849,0.21930021047592163
6899,0.2178155779838562
6949,0.22685104608535767
6999,0.22170549631118774
7049,0.2213517427444458
7099,0.21947142481803894
7149,0.22067143023014069
7199,0.21577632427215576
7249,0.2193741500377655
7299,0.21286886930465698
7349,0.21817556023597717
7399,0.21642987430095673
7449,0.21388447284698486
7499,0.21606501936912537
7549,0.20945465564727783
7599,0.21069008111953735
7649,0.212103009223938
7699,0.2165071815252304
7749,0.20866233110427856
7799,0.2106354832649231
7849,0.2091273069381714
7899,0.21112856268882751
7949,0.20165401697158813
7999,0.2097000926733017
8049,0.2048402577638626
8099,0.2041015475988388
8149,0.20561136305332184
8199,0.20924197137355804
8249,0.20010393857955933
8299,0.20753303170204163
8349,0.20475028455257416
8399,0.20727938413619995
8449,0.2025235891342163
8499,0.20636165142059326
8549,0.20224180817604065
8599,0.2055598497390747
8649,0.20439662039279938
8699,0.20820525288581848
8749,0.20122291147708893
8799,0.1978999525308609
8849,0.20177379250526428
8899,0.2051805704832077
8949,0.20487332344055176
8999,0.20711982250213623
9049,0.20210984349250793
9099,0.2039417028427124
9149,0.20064663887023926
9199,0.20551779866218567
9249,0.19827614724636078
9299,0.2043093740940094
9349,0.20182254910469055
9399,0.20247778296470642
9449,0.20218804478645325
9499,0.20214498043060303
9549,0.2058883011341095
9599,0.19941434264183044
9649,0.20366834104061127
9699,0.2007126808166504
9749,0.20098286867141724
