step,std_batch_emb
49,1.4217777252197266
99,1.2947559356689453
149,1.2504615783691406
199,1.2513751983642578
249,1.2433385848999023
299,1.2182939052581787
349,1.2027208805084229
399,1.178924322128296
449,1.1752235889434814
499,1.1381354331970215
549,1.1426421403884888
599,1.1127848625183105
649,1.096961259841919
699,1.0849961042404175
749,1.077310562133789
799,1.0639703273773193
849,1.0477240085601807
899,1.0257415771484375
949,1.0183875560760498
999,1.0188266038894653
1049,0.9759113788604736
1099,0.9545629024505615
1149,0.9625443816184998
1199,0.9569977521896362
1249,0.925911009311676
1299,0.9154444932937622
1349,0.9102450609207153
1399,0.8882758617401123
1449,0.8831140995025635
1499,0.8611449003219604
1549,0.8533173203468323
1599,0.846330463886261
1649,0.8351575136184692
1699,0.8075817227363586
1749,0.807251513004303
1799,0.7783888578414917
1849,0.7837467193603516
1899,0.7687290906906128
1949,0.7574723958969116
1999,0.7471743822097778
2049,0.731171727180481
2099,0.7214951515197754
2149,0.7092697620391846
2199,0.7026203870773315
2249,0.6933861970901489
2299,0.680207371711731
2349,0.6563307046890259
2399,0.6518868803977966
2449,0.6432399749755859
2499,0.6402119398117065
2549,0.6215857267379761
2599,0.6121606826782227
2649,0.6044172048568726
2699,0.6097770929336548
2749,0.5981159806251526
2799,0.5968585014343262
2849,0.5771077871322632
2899,0.5665154457092285
2949,0.5463451743125916
2999,0.5414426922798157
3049,0.5190719962120056
3099,0.5251193046569824
3149,0.5127615332603455
3199,0.5046651363372803
3249,0.4981776177883148
3299,0.4883607029914856
3349,0.4814692735671997
3399,0.47942906618118286
3449,0.4757058024406433
3499,0.46687912940979004
3549,0.4619591534137726
3599,0.4450722932815552
3649,0.4416908025741577
3699,0.43991154432296753
3749,0.43271875381469727
3799,0.42617154121398926
3849,0.41793546080589294
3899,0.4089186489582062
3949,0.4069582223892212
3999,0.39902544021606445
4049,0.38500648736953735
4099,0.38226568698883057
4149,0.3786037564277649
4199,0.37051111459732056
4249,0.36615824699401855
4299,0.36057841777801514
4349,0.3502930998802185
4399,0.35218536853790283
4449,0.3427199125289917
4499,0.33515214920043945
4549,0.330560564994812
4599,0.3263987600803375
4649,0.32043448090553284
4699,0.31382644176483154
4749,0.3076264262199402
4799,0.3000761866569519
4849,0.29784804582595825
4899,0.2892104387283325
4949,0.2914925813674927
4999,0.27905339002609253
5049,0.2836052179336548
5099,0.2742692828178406
5149,0.27683740854263306
5199,0.271064817905426
5249,0.26271313428878784
5299,0.2625772953033447
