step,kNN_accuracy
974,25.007497787475586
1949,28.13718605041504
2924,32.996700286865234
3899,39.436058044433594
4874,44.465553283691406
5849,48.1851806640625
6824,51.074893951416016
7799,53.064693450927734
8774,53.90460968017578
9749,53.79462432861328
