step,Cov_batch_ik_00_emb
17,0.019448554143309593
35,0.0017291806871071458
53,0.019615143537521362
71,0.09010695666074753
89,0.06116672232747078
107,0.010536309331655502
125,0.04643526300787926
143,0.03184668347239494
161,0.020330604165792465
179,0.023979060351848602
197,0.03618345037102699
215,0.03972567245364189
233,0.019098863005638123
251,0.08541059494018555
269,0.08514309674501419
287,0.06115307658910751
305,0.024418925866484642
323,0.020126238465309143
341,0.029582029208540916
359,0.037086453288793564
377,0.01158337015658617
395,0.028309416025877
413,0.007044147700071335
431,0.020315244793891907
449,0.022341839969158173
467,0.03704248368740082
485,0.017914513126015663
503,0.009449712932109833
521,0.007522657513618469
539,0.009672706015408039
557,0.019476881250739098
575,0.019521553069353104
593,0.014210456050932407
611,0.011323906481266022
629,0.01814853772521019
647,0.013970321044325829
665,0.015977825969457626
683,0.006824676413089037
701,0.0077020335011184216
719,0.005338648799806833
737,0.010806371457874775
755,0.009154344908893108
773,0.004018368199467659
791,0.0037562197539955378
809,0.008074862882494926
827,0.004674301482737064
845,0.004665576387196779
863,0.003922837320715189
881,0.003007354214787483
899,0.004412597045302391
917,0.0035680897999554873
935,0.0024682562798261642
953,0.004305637441575527
971,0.002872937126085162
989,0.0034063735511153936
1007,0.0018063478637486696
1025,0.0026078070513904095
1043,0.002596488455310464
1061,0.003203183878213167
1079,0.0015256970655173063
1097,0.0014846203848719597
1115,0.001526041072793305
1133,0.0021311661694198847
1151,0.0013173867482692003
1169,0.001132468692958355
1187,0.0014040981186553836
1205,0.0015417628455907106
1223,0.0013412105618044734
1241,0.0009768197778612375
1259,0.0009222396183758974
1277,0.0011976390378549695
1295,0.000781725044362247
1313,0.0010754812974482775
1331,0.000824717921204865
1349,0.0007259988924488425
1367,0.0008168569765985012
1385,0.0007066530524753034
1403,0.0006838812842033803
1421,0.000731173437088728
1439,0.0007280909921973944
1457,0.0006061337189748883
1475,0.0004885114030912519
1493,0.00046888203360140324
1511,0.000462255731690675
1529,0.0004448515537660569
1547,0.0004197628877591342
1565,0.0003792902862187475
1583,0.000367073982488364
1601,0.0003459865984041244
1619,0.0003164259542245418
1637,0.0003687295247800648
1655,0.000300004641758278
1673,0.00031532844877801836
1691,0.00027307472191751003
1709,0.00027235844754613936
1727,0.00028158625354990363
1745,0.00022630464809481055
1763,0.00020967279851902276
1781,0.00023429037537425756
1799,0.00020542296988423914
1817,0.00021402060519903898
1835,0.00018778856610879302
1853,0.00020162551663815975
1871,0.0002040685503743589
1889,0.0001671754871495068
1907,0.00018223222286906093
1925,0.00019001633336301893
1943,0.00016100573702715337
1961,0.0001865816884674132
1979,0.00016544068057555705
1997,0.00014885862765368074
2015,0.000149571817019023
2033,0.0001447409304091707
2051,0.000129811029182747
2069,0.000129052103147842
2087,0.00011784914386225864
2105,0.00012615477317012846
2123,0.00011745770461857319
2141,0.0001051677973009646
2159,0.00010120706429006532
2177,0.00010534509783610702
2195,9.6905481768772e-05
2213,8.336686732945964e-05
2231,8.446497668046504e-05
2249,8.68286078912206e-05
2267,8.62581146066077e-05
2285,7.456153980456293e-05
2303,7.344852201640606e-05
2321,6.660650979029015e-05
2339,6.525488424813375e-05
2357,5.67183451494202e-05
2375,7.383338379440829e-05
2393,6.721295358147472e-05
2411,6.990569090703502e-05
2429,7.042466313578188e-05
2447,5.890695683774538e-05
2465,6.0187852795934305e-05
2483,5.3561430831905454e-05
2501,5.132637306815013e-05
2519,5.61274828214664e-05
2537,5.445014903671108e-05
2555,4.898775659967214e-05
2573,4.6650991862406954e-05
2591,5.4621930758003145e-05
2609,5.2762079576496035e-05
