step,Cor_batch_ik_10
1399,0.10310465097427368
49,0.10404340922832489
99,0.10429822653532028
149,0.10464759171009064
199,0.10456062853336334
249,0.10410284996032715
299,0.1026826798915863
349,0.10232818126678467
399,0.10161381959915161
449,0.10276602953672409
499,0.10125912725925446
549,0.10227417945861816
599,0.10139463096857071
649,0.10266642272472382
699,0.1018316000699997
749,0.10145901143550873
799,0.10334330797195435
849,0.10248860716819763
899,0.10292994976043701
949,0.10355904698371887
999,0.10184259712696075
1049,0.10295483469963074
1099,0.10329912602901459
1149,0.10474679619073868
1199,0.10363034904003143
1249,0.10573770850896835
1299,0.10633860528469086
1349,0.10689851641654968
1399,0.10727132856845856
1449,0.10878536105155945
1499,0.10996633768081665
1549,0.11110418289899826
1599,0.11117932200431824
1649,0.1135593056678772
1699,0.1139286607503891
1749,0.1143607348203659
1799,0.11589524894952774
1849,0.11701930314302444
1899,0.11783580482006073
1949,0.11644254624843597
1999,0.12004977464675903
2049,0.1195806935429573
2099,0.12077801674604416
2149,0.12022899091243744
2199,0.12094652652740479
2249,0.12221351265907288
2299,0.12071932107210159
2349,0.12334884703159332
2399,0.12265362590551376
2449,0.12294456362724304
2499,0.122926265001297
2549,0.1224001944065094
2599,0.1249331459403038
2649,0.12273425608873367
2699,0.1277441382408142
2749,0.12500053644180298
2799,0.1291871815919876
2849,0.12862935662269592
2899,0.12475383281707764
2949,0.13034121692180634
2999,0.13048627972602844
3049,0.13140130043029785
3099,0.13140961527824402
3149,0.13261228799819946
3199,0.1345779299736023
3249,0.13725948333740234
3299,0.13409659266471863
3349,0.13623397052288055
3399,0.13813571631908417
3449,0.13634616136550903
3499,0.13840264081954956
3549,0.14168661832809448
3599,0.14014606177806854
3649,0.1433478742837906
3699,0.14000223577022552
3749,0.14329750835895538
3799,0.14120027422904968
3849,0.14451542496681213
3899,0.14366662502288818
3949,0.13866084814071655
3999,0.14375218749046326
4049,0.14031128585338593
4099,0.14224392175674438
4149,0.14378006756305695
4199,0.14059028029441833
4249,0.14275118708610535
4299,0.14252032339572906
4349,0.14021605253219604
4399,0.13936032354831696
4449,0.14097754657268524
4499,0.13916143774986267
4549,0.1406152844429016
4599,0.14120155572891235
4649,0.13929662108421326
4699,0.13725203275680542
4749,0.1395624876022339
4799,0.13931943476200104
4849,0.13928920030593872
4899,0.1411975920200348
4949,0.1389096975326538
4999,0.1417534053325653
5049,0.1389550268650055
5099,0.1402049958705902
5149,0.14003174006938934
5199,0.14086514711380005
5249,0.1410803198814392
5299,0.13678643107414246
5349,0.13841165602207184
5399,0.14158010482788086
5449,0.14050719141960144
5499,0.1400114893913269
5549,0.13877278566360474
5599,0.13987988233566284
5649,0.13949790596961975
5699,0.13799987733364105
5749,0.13773205876350403
5799,0.13908496499061584
5849,0.14270514249801636
5899,0.13866135478019714
5949,0.14081358909606934
5999,0.14000797271728516
6049,0.14034387469291687
6099,0.1421014964580536
