step,time_log
49,0.01694512367248535
99,0.02093195915222168
149,0.017445802688598633
199,0.016943931579589844
249,0.016942977905273438
299,0.01645040512084961
349,0.01594686508178711
399,0.01645350456237793
449,0.015457630157470703
499,0.01594710350036621
549,0.01694345474243164
599,0.017940282821655273
649,0.01694345474243164
699,0.020930051803588867
749,0.01744675636291504
799,0.015946388244628906
849,0.015457630157470703
899,0.01694321632385254
949,0.01694321632385254
999,0.017446517944335938
1049,0.020929813385009766
1099,0.02243351936340332
1149,0.017111539840698242
1199,0.01694345474243164
1249,0.01893901824951172
1299,0.017451047897338867
1349,0.01645350456237793
1399,0.01694345474243164
1449,0.015946388244628906
1499,0.01694321632385254
1549,0.020929813385009766
1599,0.017940759658813477
1649,0.017447471618652344
1699,0.01694345474243164
1749,0.013953447341918945
1799,0.01594853401184082
1849,0.015453577041625977
1899,0.01694345474243164
1949,0.01745009422302246
1999,0.024916887283325195
2049,0.016454219818115234
2099,0.01744699478149414
2149,0.034303903579711914
2199,0.01694512367248535
2249,0.017940282821655273
2299,0.01774287223815918
2349,0.01993560791015625
2399,0.01645064353942871
2449,0.016945362091064453
2499,0.01694345474243164
2549,0.016945600509643555
2599,0.01694345474243164
2649,0.01645064353942871
2699,0.015946149826049805
2749,0.02391982078552246
2799,0.016942977905273438
2849,0.01694345474243164
2899,0.01694345474243164
2949,0.015946626663208008
2999,0.017450571060180664
3049,0.018936634063720703
3099,0.014949798583984375
3149,0.016943693161010742
3199,0.016945362091064453
3249,0.016945600509643555
3299,0.015946149826049805
3349,0.016943693161010742
3399,0.016588926315307617
3449,0.017450571060180664
3499,0.014950752258300781
3549,0.021437406539916992
3599,0.030405044555664062
3649,0.016945362091064453
3699,0.01694345474243164
3749,0.01793980598449707
3799,0.01694321632385254
3849,0.019933700561523438
3899,0.014280080795288086
3949,0.015946626663208008
3999,0.016945362091064453
4049,0.01645064353942871
4099,0.016945362091064453
4149,0.01694321632385254
4199,0.01594686508178711
4249,0.015948772430419922
4299,0.025913238525390625
4349,0.018936872482299805
4399,0.015948772430419922
4449,0.016943693161010742
4499,0.01694345474243164
4549,0.01645493507385254
4599,0.021928787231445312
4649,0.016942739486694336
4699,0.016943693161010742
4749,0.01594853401184082
4799,0.01694321632385254
4849,0.016449928283691406
4899,0.016945600509643555
4949,0.015948772430419922
4999,0.015946388244628906
5049,0.018938302993774414
5099,0.01794147491455078
5149,0.01694321632385254
5199,0.0189363956451416
5249,0.01594853401184082
5299,0.020930051803588867
5349,0.01694345474243164
5399,0.03538966178894043
5449,0.018936634063720703
5499,0.01793980598449707
5549,0.01694345474243164
5599,0.01744985580444336
5649,0.01694321632385254
5699,0.01694345474243164
5749,0.016008377075195312
5799,0.025913715362548828
5849,0.012956380844116211
5899,0.016736507415771484
5949,0.018443822860717773
5999,0.017941951751708984
6049,0.01740717887878418
6099,0.020930051803588867
6149,0.01831364631652832
6199,0.016477584838867188
6249,0.01694488525390625
6299,0.016450166702270508
6349,0.018444299697875977
6399,0.015948772430419922
6449,0.016942977905273438
6499,0.017941951751708984
6549,0.020932674407958984
6599,0.018444061279296875
6649,0.016943693161010742
6699,0.015946149826049805
6749,0.016108989715576172
6799,0.018937110900878906
6849,0.016942977905273438
6899,0.024921655654907227
6949,0.01694321632385254
6999,0.015668630599975586
7049,0.0184476375579834
7099,0.01793980598449707
7149,0.015946626663208008
7199,0.015946626663208008
7249,0.015453815460205078
7299,0.01694345474243164
7349,0.01694321632385254
7399,0.016453266143798828
7449,0.01594686508178711
7499,0.016942977905273438
7549,0.020440101623535156
7599,0.017449140548706055
7649,0.019933462142944336
7699,0.016620159149169922
7749,0.015948772430419922
7799,0.014950275421142578
7849,0.02358698844909668
7899,0.01694345474243164
7949,0.016503334045410156
7999,0.01645374298095703
8049,0.01594829559326172
8099,0.015947341918945312
8149,0.016568422317504883
8199,0.01694345474243164
8249,0.016943693161010742
8299,0.018937110900878906
8349,0.01645040512084961
8399,0.015948772430419922
8449,0.014950037002563477
8499,0.01993536949157715
8549,0.014950275421142578
8599,0.01594686508178711
8649,0.016453981399536133
8699,0.016945362091064453
8749,0.016943693161010742
8799,0.016943693161010742
8849,0.01645040512084961
8899,0.016945838928222656
8949,0.01694345474243164
8999,0.016943693161010742
9049,0.01694321632385254
9099,0.020929813385009766
9149,0.01744985580444336
9199,0.01694321632385254
9249,0.016945362091064453
9299,0.02093052864074707
9349,0.01694488525390625
9399,0.016449689865112305
9449,0.016945362091064453
9499,0.01594710350036621
9549,0.02292346954345703
9599,0.016942739486694336
9649,0.01694321632385254
9699,0.017940521240234375
9749,0.015456914901733398
9799,0.016943693161010742
9849,0.01793956756591797
9899,0.014950037002563477
9949,0.015946388244628906
9999,0.015946626663208008
10049,0.016945362091064453
10099,0.026912450790405273
10149,0.015946626663208008
10199,0.020930051803588867
10249,0.01594686508178711
10299,0.015946626663208008
10349,0.01694345474243164
10399,0.023920536041259766
10449,0.016945600509643555
10499,0.01694345474243164
10549,0.015946388244628906
10599,0.015946626663208008
10649,0.016942977905273438
10699,0.015946149826049805
10749,0.017940044403076172
10799,0.01694345474243164
10849,0.01694321632385254
10899,0.016454219818115234
10949,0.01694512367248535
10999,0.019933700561523438
11049,0.01594686508178711
11099,0.01635909080505371
11149,0.016111373901367188
11199,0.015946388244628906
11249,0.014950275421142578
11299,0.017487764358520508
11349,0.01694345474243164
11399,0.019932985305786133
11449,0.01793980598449707
11499,0.019443750381469727
11549,0.022925138473510742
11599,0.01694345474243164
11649,0.015948772430419922
11699,0.014456987380981445
11749,0.01694345474243164
11799,0.017447710037231445
11849,0.017940521240234375
11899,0.016945838928222656
11949,0.037383079528808594
11999,0.018263816833496094
12049,0.01773548126220703
12099,0.01639270782470703
12149,0.015470027923583984
12199,0.01925969123840332
12249,0.018936634063720703
12299,0.01628255844116211
12349,0.016942977905273438
12399,0.01594853401184082
12449,0.016451120376586914
12499,0.01640629768371582
12549,0.01793980598449707
12599,0.01694512367248535
12649,0.01694321632385254
12699,0.018936634063720703
12749,0.018937110900878906
12799,0.016943693161010742
12849,0.023920059204101562
12899,0.015872716903686523
12949,0.016942977905273438
12999,0.016943693161010742
13049,0.016942977905273438
13099,0.018936634063720703
13149,0.01645374298095703
13199,0.016942977905273438
13249,0.017940282821655273
13299,0.01694321632385254
13349,0.016942739486694336
13399,0.015946149826049805
13449,0.016943693161010742
13499,0.017941713333129883
13549,0.017939090728759766
13599,0.023430585861206055
13649,0.014950037002563477
13699,0.016942977905273438
13749,0.01694345474243164
13799,0.0219268798828125
13849,0.015946149826049805
13899,0.016943693161010742
13949,0.017940282821655273
13999,0.019933700561523438
14049,0.02383899688720703
14099,0.01793980598449707
14149,0.016451120376586914
14199,0.015406608581542969
