step,train_loss
49,-0.7804734706878662
99,-0.803945779800415
149,-0.8173940181732178
199,-0.82051682472229
249,-0.8494072556495667
299,-0.8553445339202881
349,-0.8583954572677612
399,-0.8664613962173462
449,-0.8606078624725342
499,-0.8657150268554688
549,-0.8726813793182373
599,-0.8699102997779846
649,-0.8737837076187134
699,-0.8680288791656494
749,-0.8670904636383057
799,-0.8752317428588867
849,-0.8815270662307739
899,-0.8775858879089355
949,-0.8792682886123657
999,-0.8803151249885559
1049,-0.8813854455947876
1099,-0.8758628964424133
1149,-0.8842378258705139
1199,-0.8841478228569031
1249,-0.8794640898704529
1299,-0.8914793729782104
1349,-0.8805447220802307
1399,-0.8813769221305847
1449,-0.8879644870758057
1499,-0.8809106945991516
1549,-0.8869268894195557
1599,-0.8912540674209595
1649,-0.9001219272613525
1699,-0.898699939250946
1749,-0.890247642993927
1799,-0.8958389163017273
1849,-0.8921955823898315
1899,-0.8865741491317749
1949,-0.9003002047538757
1999,-0.8907130360603333
2049,-0.9007939100265503
2099,-0.8977634906768799
2149,-0.9003121256828308
2199,-0.9006611108779907
2249,-0.8961696624755859
2299,-0.8933760523796082
2349,-0.8937090635299683
2399,-0.8934078216552734
2449,-0.8955198526382446
2499,-0.8973581790924072
2549,-0.89033442735672
2599,-0.8982813358306885
2649,-0.8980952501296997
2699,-0.8968478441238403
2749,-0.9011000394821167
2799,-0.9030502438545227
2849,-0.8999761939048767
2899,-0.89849454164505
2949,-0.8995720744132996
2999,-0.9025678038597107
3049,-0.8986344933509827
3099,-0.9032667875289917
3149,-0.904356837272644
3199,-0.9002275466918945
3249,-0.8991423845291138
3299,-0.8983184695243835
3349,-0.9002799391746521
3399,-0.8984382748603821
3449,-0.9074379801750183
3499,-0.8967453241348267
3549,-0.9066818952560425
3599,-0.8978390693664551
3649,-0.9091667532920837
3699,-0.9045908451080322
3749,-0.9053717851638794
3799,-0.9048441648483276
3849,-0.9049622416496277
3899,-0.9085285067558289
3949,-0.9011995196342468
3999,-0.9079222679138184
4049,-0.9051235914230347
4099,-0.9117917418479919
4149,-0.9115701913833618
4199,-0.9042627215385437
4249,-0.9022640585899353
4299,-0.9077718257904053
4349,-0.9014633297920227
4399,-0.9078974723815918
4449,-0.9096188545227051
4499,-0.9066703915596008
4549,-0.9167579412460327
4599,-0.907249927520752
4649,-0.9094153642654419
4699,-0.9069600701332092
4749,-0.9073240756988525
4799,-0.91083824634552
4849,-0.9073402285575867
4899,-0.9124997854232788
4949,-0.9091479778289795
4999,-0.9123876094818115
5049,-0.9053412675857544
5099,-0.9087933897972107
5149,-0.915291428565979
5199,-0.9063130617141724
5249,-0.908868670463562
5299,-0.9079039692878723
5349,-0.9108486175537109
5399,-0.9079358577728271
5449,-0.910971999168396
5499,-0.9095389246940613
5549,-0.9100857973098755
5599,-0.9106074571609497
5649,-0.9131298065185547
5699,-0.9115239381790161
5749,-0.9113781452178955
5799,-0.912574052810669
5849,-0.9118856191635132
5899,-0.9085731506347656
5949,-0.9151877164840698
5999,-0.9073960781097412
6049,-0.9158540964126587
6099,-0.9122346043586731
6149,-0.9169855117797852
6199,-0.9112954139709473
6249,-0.9164159893989563
6299,-0.9183596968650818
6349,-0.9145742654800415
6399,-0.913428783416748
6449,-0.9185867309570312
6499,-0.9187843203544617
6549,-0.9141987562179565
6599,-0.9150106310844421
6649,-0.9139484167098999
6699,-0.9197258949279785
6749,-0.9157527685165405
6799,-0.9115917682647705
6849,-0.9183478951454163
6899,-0.9237555265426636
6949,-0.9203658699989319
6999,-0.9193513989448547
7049,-0.9178221821784973
7099,-0.917123019695282
7149,-0.9224797487258911
7199,-0.9164156913757324
7249,-0.9222201108932495
7299,-0.923015296459198
7349,-0.9185081720352173
7399,-0.9198684692382812
7449,-0.9159788489341736
7499,-0.9156157970428467
7549,-0.919228196144104
7599,-0.9213602542877197
7649,-0.9257685542106628
7699,-0.9272749423980713
7749,-0.9217771887779236
7799,-0.9243370294570923
7849,-0.9214093089103699
7899,-0.9237231612205505
7949,-0.9273301959037781
7999,-0.9272968173027039
8049,-0.9289124011993408
8099,-0.926383376121521
8149,-0.9232971668243408
8199,-0.9224274158477783
8249,-0.9282288551330566
8299,-0.9240590333938599
8349,-0.925067126750946
8399,-0.9212194085121155
8449,-0.928159236907959
8499,-0.9202767014503479
8549,-0.9299865961074829
8599,-0.9271954894065857
8649,-0.925869345664978
8699,-0.9232765436172485
8749,-0.9273496866226196
8799,-0.9266135692596436
8849,-0.9255551695823669
8899,-0.9303730130195618
8949,-0.9260034561157227
8999,-0.9336856603622437
9049,-0.9278703927993774
9099,-0.9306879639625549
9149,-0.9284567832946777
9199,-0.9259790182113647
9249,-0.9257516860961914
9299,-0.9304571151733398
9349,-0.9297983646392822
9399,-0.9295305013656616
9449,-0.9276536107063293
9499,-0.926038384437561
9549,-0.9283400774002075
9599,-0.9295045137405396
9649,-0.9302247762680054
9699,-0.9276456832885742
9749,-0.9303153157234192
