step,kNN_accuracy
1949,42.795719146728516
3899,43.345664978027344
5849,42.53574752807617
7799,43.085689544677734
9749,43.97560501098633
11699,44.96550369262695
13649,45.36546325683594
15599,45.805419921875
17549,46.715328216552734
19499,46.89530944824219
