step,Cor_view_jk_00
49,0.49220216274261475
99,0.49465659260749817
149,0.5204882025718689
199,0.5185474753379822
249,0.4819411337375641
299,0.5431661605834961
349,0.41846898198127747
399,0.4997463524341583
449,0.4556531310081482
499,0.47474026679992676
549,0.5177562832832336
599,0.562083899974823
649,0.48671120405197144
699,0.5018799901008606
749,0.5033096671104431
799,0.5189467072486877
849,0.5159528255462646
899,0.5690648555755615
949,0.5386624336242676
999,0.49919411540031433
1049,0.48497405648231506
1099,0.5056198239326477
1149,0.42448073625564575
1199,0.49604037404060364
1249,0.4946988523006439
1299,0.43400710821151733
1349,0.5111697316169739
1399,0.4927905201911926
1449,0.5299827456474304
1499,0.42152079939842224
1549,0.56946861743927
1599,0.4543478190898895
1649,0.40891775488853455
1699,0.4906728267669678
1749,0.4581592082977295
1799,0.4552588164806366
1849,0.5128766894340515
1899,0.5855506062507629
1949,0.4581215977668762
1999,0.5220972895622253
2049,0.4955349564552307
2099,0.6007820963859558
2149,0.4352591335773468
2199,0.49499157071113586
2249,0.48762136697769165
2299,0.5488590002059937
2349,0.5503454804420471
2399,0.4725630283355713
2449,0.48922958970069885
2499,0.49895620346069336
2549,0.5398383736610413
2599,0.5020341277122498
2649,0.5134053826332092
2699,0.6084939241409302
2749,0.5637262463569641
2799,0.4490824341773987
2849,0.5635933876037598
2899,0.4890177547931671
2949,0.5477544665336609
2999,0.48524123430252075
3049,0.49565622210502625
3099,0.48845064640045166
3149,0.46129220724105835
3199,0.49177291989326477
3249,0.46772921085357666
3299,0.4029715061187744
3349,0.49274227023124695
3399,0.46174928545951843
3449,0.4471742510795593
3499,0.4422745704650879
3549,0.4093826413154602
3599,0.5271407961845398
3649,0.43428781628608704
3699,0.40117087960243225
3749,0.5225374698638916
3799,0.5114144086837769
3849,0.45721182227134705
3899,0.5177737474441528
3949,0.4887219965457916
3999,0.49247097969055176
4049,0.45141005516052246
4099,0.5071945786476135
4149,0.489183247089386
4199,0.540991485118866
4249,0.41788023710250854
4299,0.4762316644191742
4349,0.4874989688396454
4399,0.4143596589565277
4449,0.4768712520599365
4499,0.5181902647018433
4549,0.43236634135246277
4599,0.5290051698684692
4649,0.5079600214958191
4699,0.4441833794116974
4749,0.4512249231338501
4799,0.5368582606315613
4849,0.5173283219337463
4899,0.4383769631385803
4949,0.4984782636165619
4999,0.6078214049339294
5049,0.5005423426628113
5099,0.4055716395378113
5149,0.3717348575592041
5199,0.5001618266105652
5249,0.6103171706199646
5299,0.5872161984443665
5349,0.5461137294769287
5399,0.48592814803123474
5449,0.47946152091026306
5499,0.4755708575248718
5549,0.4625777006149292
5599,0.47051358222961426
5649,0.4555226266384125
5699,0.4706157445907593
5749,0.4732138514518738
5799,0.5275467038154602
5849,0.4979052245616913
5899,0.5500313639640808
5949,0.38445430994033813
5999,0.4543471932411194
6049,0.47671639919281006
6099,0.47374358773231506
6149,0.5234227180480957
6199,0.4951111674308777
6249,0.5372945070266724
6299,0.4982018768787384
6349,0.6238923668861389
6399,0.47469374537467957
6449,0.4741712510585785
6499,0.5076524615287781
6549,0.5772250294685364
6599,0.4806755781173706
6649,0.3926335871219635
6699,0.465908020734787
6749,0.5238057374954224
6799,0.5068336129188538
6849,0.5437540411949158
6899,0.47350895404815674
6949,0.5744587182998657
6999,0.5075883865356445
7049,0.39276987314224243
7099,0.4991348385810852
7149,0.43282806873321533
7199,0.518996000289917
7249,0.44942396879196167
7299,0.43144118785858154
7349,0.5116140842437744
7399,0.47427666187286377
7449,0.43939515948295593
7499,0.450833797454834
7549,0.4951755106449127
7599,0.46853935718536377
7649,0.5857189297676086
7699,0.4922744333744049
7749,0.43095463514328003
7799,0.44635722041130066
7849,0.48387786746025085
7899,0.4628395736217499
7949,0.5421202778816223
7999,0.5085593461990356
8049,0.41964927315711975
8099,0.4768158793449402
8149,0.500985860824585
8199,0.4815828502178192
8249,0.5242674946784973
8299,0.5195398926734924
8349,0.502326250076294
8399,0.5801556706428528
8449,0.5037343502044678
8499,0.4761353135108948
8549,0.5558947324752808
8599,0.5762718319892883
8649,0.6182639002799988
8699,0.5493749380111694
8749,0.44260281324386597
8799,0.4788663983345032
8849,0.4583064019680023
8899,0.5536690354347229
8949,0.4868535101413727
8999,0.5507913827896118
9049,0.4531131982803345
9099,0.5179862380027771
9149,0.4926677346229553
9199,0.4335571527481079
9249,0.43904149532318115
9299,0.49240821599960327
9349,0.45673441886901855
9399,0.5549985766410828
9449,0.5345063805580139
9499,0.5496816635131836
9549,0.4951831102371216
9599,0.47915902733802795
9649,0.5615480542182922
9699,0.4811595380306244
9749,0.43414175510406494
9799,0.49703723192214966
9849,0.47625941038131714
9899,0.4619511663913727
9949,0.5147496461868286
9999,0.4947150647640228
10049,0.38609597086906433
10099,0.4845528304576874
10149,0.6357728242874146
10199,0.516330897808075
10249,0.5354201197624207
10299,0.4850586950778961
10349,0.5141353011131287
10399,0.5909421443939209
10449,0.4757181406021118
10499,0.4701225161552429
10549,0.46559199690818787
10599,0.49265342950820923
10649,0.48215314745903015
10699,0.5136115550994873
10749,0.5536043643951416
10799,0.45323607325553894
10849,0.4913804531097412
10899,0.47655951976776123
10949,0.411739319562912
10999,0.48124709725379944
11049,0.47279754281044006
