step,Cor_view_jk_01_emb
49,0.49410974979400635
99,0.4870358407497406
149,0.4814113676548004
199,0.4938913881778717
249,0.5113981366157532
299,0.5236360430717468
349,0.44280967116355896
399,0.5260294079780579
449,0.47465184330940247
499,0.5048365592956543
549,0.49224987626075745
599,0.551249086856842
649,0.5287249088287354
699,0.48461398482322693
749,0.49780479073524475
799,0.4952254593372345
849,0.4917827844619751
899,0.5224800109863281
949,0.5584279298782349
999,0.5317863821983337
1049,0.4735640287399292
1099,0.5030748844146729
1149,0.46526068449020386
1199,0.5004804730415344
1249,0.4729290008544922
1299,0.5011250972747803
1349,0.48213931918144226
1399,0.4770796298980713
1449,0.5275999903678894
1499,0.4542320668697357
1549,0.5099642276763916
1599,0.48074185848236084
1649,0.43197619915008545
1699,0.4689303934574127
1749,0.4801899492740631
1799,0.504776120185852
1849,0.5098556280136108
1899,0.5501725673675537
1949,0.4650924503803253
1999,0.5442826151847839
2049,0.4968195855617523
2099,0.5969565510749817
2149,0.4728738069534302
2199,0.5176117420196533
2249,0.46192115545272827
2299,0.5666018724441528
2349,0.5207498073577881
2399,0.49587154388427734
2449,0.48526304960250854
2499,0.46273207664489746
2549,0.500274121761322
2599,0.4747698903083801
2649,0.5124613642692566
2699,0.5327283143997192
2749,0.5487654209136963
2799,0.47031986713409424
2849,0.5630916953086853
2899,0.4515504240989685
2949,0.5071053504943848
2999,0.5144373178482056
3049,0.49363115429878235
3099,0.4678480327129364
3149,0.47780871391296387
3199,0.4401145577430725
3249,0.45522189140319824
3299,0.43397343158721924
3349,0.5371993780136108
3399,0.5160052180290222
3449,0.44168996810913086
3499,0.4085792005062103
3549,0.48342105746269226
3599,0.49995294213294983
3649,0.48951485753059387
3699,0.43255630135536194
3749,0.5184133648872375
3799,0.4728657603263855
3849,0.47572052478790283
3899,0.47428086400032043
3949,0.4839531183242798
3999,0.4991311728954315
4049,0.4266083836555481
4099,0.47971391677856445
4149,0.4498319923877716
4199,0.48197460174560547
4249,0.46392855048179626
4299,0.4530344605445862
4349,0.5166059732437134
4399,0.4143683612346649
4449,0.4562106430530548
4499,0.5471794009208679
4549,0.4734736680984497
4599,0.5504688620567322
4649,0.5084311366081238
4699,0.47182518243789673
4749,0.5189434885978699
4799,0.5250893831253052
4849,0.5438156723976135
4899,0.4682077467441559
4949,0.46247777342796326
4999,0.6093418002128601
5049,0.48935192823410034
5099,0.4427409768104553
5149,0.42702987790107727
5199,0.4712686538696289
5249,0.5518156290054321
5299,0.5577356219291687
5349,0.5516887903213501
5399,0.5246745347976685
5449,0.4891752302646637
5499,0.45749351382255554
5549,0.45962774753570557
5599,0.4664803743362427
5649,0.4866237938404083
5699,0.49554792046546936
5749,0.4627789855003357
5799,0.5007306337356567
5849,0.51482093334198
5899,0.5392184257507324
5949,0.39876800775527954
5999,0.44833943247795105
6049,0.4591154456138611
6099,0.5209126472473145
6149,0.530980110168457
6199,0.493795245885849
6249,0.5789989829063416
6299,0.4914752244949341
6349,0.5613062381744385
6399,0.4458763599395752
6449,0.5028906464576721
6499,0.5559661388397217
6549,0.5762768983840942
6599,0.4773509204387665
6649,0.4167768359184265
6699,0.5053157806396484
6749,0.5413401126861572
6799,0.49074411392211914
6849,0.5262596607208252
6899,0.470350980758667
6949,0.5727877616882324
6999,0.5331070423126221
7049,0.4567206799983978
7099,0.502623438835144
7149,0.4183941185474396
7199,0.49212646484375
7249,0.42534828186035156
7299,0.4840601980686188
7349,0.5188143849372864
7399,0.433486670255661
7449,0.5055328607559204
7499,0.41742920875549316
7549,0.497848242521286
7599,0.5099250078201294
7649,0.5276229381561279
7699,0.4781445860862732
7749,0.4773779809474945
7799,0.4614032506942749
7849,0.5406131744384766
7899,0.45109817385673523
7949,0.5848823189735413
7999,0.5361616015434265
8049,0.5058290958404541
8099,0.5181933045387268
8149,0.5077893733978271
8199,0.4789496064186096
8249,0.5344812870025635
8299,0.5076184868812561
8349,0.503023624420166
8399,0.5050596594810486
8449,0.4953294098377228
8499,0.4575362503528595
8549,0.49076488614082336
8599,0.5600720643997192
8649,0.6025239825248718
8699,0.507381796836853
8749,0.4892803132534027
8799,0.4792013168334961
8849,0.4769657850265503
8899,0.5096126794815063
8949,0.5126697421073914
8999,0.5739845037460327
9049,0.4863341152667999
9099,0.5181270837783813
9149,0.49017956852912903
9199,0.4591217637062073
9249,0.4876062870025635
9299,0.5262397527694702
9349,0.47136589884757996
9399,0.5100101828575134
9449,0.5919212102890015
9499,0.5120016932487488
9549,0.4811825752258301
9599,0.5550292730331421
9649,0.5050498247146606
9699,0.49081045389175415
9749,0.4897584021091461
9799,0.5950980186462402
9849,0.502522885799408
9899,0.49113452434539795
9949,0.46938470005989075
9999,0.4877183735370636
10049,0.41149383783340454
10099,0.49787333607673645
10149,0.5785439014434814
10199,0.5054358243942261
10249,0.5872659087181091
10299,0.4900907576084137
10349,0.5253514051437378
10399,0.5694172978401184
10449,0.47192153334617615
10499,0.455064982175827
10549,0.5005281567573547
10599,0.4525729715824127
10649,0.5222557783126831
10699,0.47323524951934814
10749,0.501415491104126
10799,0.45916658639907837
10849,0.518726110458374
10899,0.5026007294654846
10949,0.4465673267841339
10999,0.48666971921920776
11049,0.5001744031906128
11099,0.39749810099601746
11149,0.4594178795814514
11199,0.46440958976745605
11249,0.47687771916389465
11299,0.4813109040260315
11349,0.46954482793807983
11399,0.5169110894203186
11449,0.4921213388442993
11499,0.5238541960716248
11549,0.549105703830719
11599,0.5661472082138062
11649,0.5173155665397644
11699,0.5183706879615784
11749,0.6521534323692322
11799,0.498142272233963
11849,0.46516871452331543
11899,0.4552001953125
11949,0.5400429368019104
11999,0.46764135360717773
12049,0.4430030584335327
12099,0.4844855070114136
12149,0.45433077216148376
12199,0.5206674933433533
12249,0.5089534521102905
12299,0.5322318077087402
12349,0.5366555452346802
12399,0.5274003744125366
12449,0.5780895352363586
12499,0.5155096650123596
12549,0.4535236358642578
12599,0.48948976397514343
12649,0.48710310459136963
12699,0.4906999170780182
12749,0.4478764235973358
12799,0.502003014087677
12849,0.4521023631095886
12899,0.5522264242172241
12949,0.4870647192001343
12999,0.5112712979316711
13049,0.5786452293395996
13099,0.5604671835899353
13149,0.4879291355609894
13199,0.5727855563163757
13249,0.5050473809242249
13299,0.470604807138443
13349,0.5124117136001587
13399,0.5860179662704468
13449,0.5220882296562195
13499,0.5078213810920715
13549,0.5192008018493652
13599,0.5353876948356628
13649,0.5162896513938904
13699,0.47673991322517395
13749,0.4956027865409851
13799,0.5527362823486328
13849,0.49764037132263184
13899,0.5503208637237549
13949,0.4822952151298523
13999,0.5301969647407532
14049,0.4831925928592682
14099,0.5506088733673096
14149,0.5008572340011597
14199,0.5166947245597839
14249,0.46834176778793335
14299,0.4669552445411682
14349,0.4911613464355469
14399,0.47531265020370483
14449,0.5282755494117737
14499,0.5353519916534424
14549,0.43460217118263245
14599,0.5416901111602783
14649,0.4724160134792328
14699,0.5350996255874634
14749,0.5433764457702637
14799,0.4863981008529663
14849,0.4859611392021179
14899,0.4529292583465576
14949,0.44193074107170105
14999,0.5311017632484436
15049,0.4573459327220917
15099,0.4874615967273712
15149,0.5481312870979309
15199,0.5034528970718384
15249,0.5427156686782837
15299,0.5323635339736938
15349,0.5330209136009216
15399,0.4664745628833771
15449,0.4614928960800171
15499,0.43019726872444153
15549,0.5236492156982422
15599,0.5404214859008789
15649,0.4592618942260742
15699,0.5182873606681824
15749,0.5078498721122742
15799,0.42525017261505127
15849,0.5483257174491882
15899,0.434052437543869
15949,0.4565902054309845
15999,0.5622326135635376
16049,0.5522164106369019
16099,0.44763949513435364
16149,0.4595571458339691
16199,0.5897023677825928
16249,0.5552887320518494
16299,0.4963553845882416
16349,0.5305580496788025
16399,0.4444434642791748
16449,0.5209313035011292
16499,0.5421604514122009
16549,0.40907910466194153
16599,0.5040243864059448
16649,0.4752519428730011
16699,0.4736899137496948
16749,0.5045741200447083
16799,0.4824349582195282
16849,0.4875946044921875
16899,0.4727049767971039
16949,0.5496726036071777
16999,0.5067270398139954
17049,0.4934490919113159
17099,0.5469179153442383
17149,0.5899638533592224
17199,0.5251690745353699
17249,0.5165832042694092
17299,0.5507913827896118
17349,0.5549179911613464
17399,0.4831734597682953
17449,0.48438066244125366
17499,0.44355839490890503
