step,std_feature
49,0.03228273615241051
99,0.05037520080804825
149,0.07937753200531006
199,0.11047498136758804
249,0.13922682404518127
299,0.16159167885780334
349,0.17629387974739075
399,0.18492133915424347
449,0.19307854771614075
499,0.19623185694217682
549,0.1970463991165161
599,0.19705140590667725
649,0.19319120049476624
699,0.1897640973329544
749,0.1842280626296997
799,0.1777953803539276
849,0.1742583066225052
899,0.16857081651687622
949,0.16246794164180756
999,0.1582193672657013
1049,0.15210719406604767
1099,0.14699949324131012
1149,0.14348219335079193
1199,0.13946960866451263
1249,0.13586756587028503
1299,0.13279175758361816
1349,0.12967024743556976
1399,0.1257203221321106
1449,0.12240181863307953
1499,0.12073539942502975
1549,0.11726289987564087
1599,0.11412078142166138
1649,0.110931396484375
1699,0.10757307708263397
1749,0.10511860996484756
1799,0.10286600887775421
1849,0.10037761926651001
1899,0.09900050610303879
1949,0.09803637117147446
1999,0.09656254947185516
2049,0.09439849853515625
2099,0.09227454662322998
2149,0.08968032896518707
2199,0.08773529529571533
2249,0.0850309282541275
2299,0.08415975421667099
2349,0.08300498127937317
2399,0.08151902258396149
2449,0.08118170499801636
2499,0.08079789578914642
2549,0.079613596200943
2599,0.07776163518428802
2649,0.07590121030807495
2699,0.07476527243852615
2749,0.07542766630649567
2799,0.07424852252006531
2849,0.07325361669063568
2899,0.07284510135650635
2949,0.07232241332530975
2999,0.0721505880355835
3049,0.07125866413116455
3099,0.06954197585582733
3149,0.0691659152507782
3199,0.06883890926837921
3249,0.06786276400089264
3299,0.06699039787054062
3349,0.06659240275621414
3399,0.06516290456056595
3449,0.0652102530002594
3499,0.0642772763967514
3549,0.06347639113664627
3599,0.062433626502752304
3649,0.061351753771305084
3699,0.060297951102256775
3749,0.059315551072359085
3799,0.05876031890511513
3849,0.05845031887292862
3899,0.05743078142404556
3949,0.05734815448522568
3999,0.0564894899725914
4049,0.05563989281654358
4099,0.055113550275564194
4149,0.05487067252397537
4199,0.055059339851140976
4249,0.0547172948718071
4299,0.05566054582595825
4349,0.05505675449967384
4399,0.0549197643995285
4449,0.05459525063633919
4499,0.0533018633723259
4549,0.053834494203329086
4599,0.053105730563402176
4649,0.052257344126701355
4699,0.05244999751448631
4749,0.052323825657367706
4799,0.0524488240480423
4849,0.05262191593647003
4899,0.05178949236869812
4949,0.051024653017520905
4999,0.05078430473804474
5049,0.05038032680749893
5099,0.050774119794368744
5149,0.05090716481208801
5199,0.05100317299365997
5249,0.05068252235651016
5299,0.050978247076272964
5349,0.050630804151296616
5399,0.050347860902547836
5449,0.050543785095214844
5499,0.05058571696281433
5549,0.050488609820604324
5599,0.050041161477565765
5649,0.05046591907739639
5699,0.049996182322502136
5749,0.04970850795507431
5799,0.04912470281124115
5849,0.04928803816437721
5899,0.04878181591629982
5949,0.048361800611019135
5999,0.048305436968803406
6049,0.04751240462064743
6099,0.04734060913324356
6149,0.047044478356838226
6199,0.04702135920524597
6249,0.046905115246772766
6299,0.04731718823313713
6349,0.04733509570360184
6399,0.04747552052140236
6449,0.04776325076818466
6499,0.04787101224064827
6549,0.04751408100128174
6599,0.047886185348033905
6649,0.048082005232572556
6699,0.04768183082342148
6749,0.04793238639831543
6799,0.0469367578625679
6849,0.04648691043257713
6899,0.04620707780122757
6949,0.04589198902249336
6999,0.04558136686682701
7049,0.0451357439160347
7099,0.04480019956827164
7149,0.04457855969667435
7199,0.044125039130449295
7249,0.04392401874065399
7299,0.0439293310046196
7349,0.04398689046502113
7399,0.04466540366411209
7449,0.0445343554019928
7499,0.04393919184803963
7549,0.04368651658296585
7599,0.044205427169799805
7649,0.04389604926109314
7699,0.043545350432395935
7749,0.043939877301454544
7799,0.04338821768760681
7849,0.043110191822052
7899,0.04332313314080238
7949,0.04262707754969597
7999,0.04252650588750839
8049,0.041967347264289856
8099,0.04185279458761215
8149,0.0415230318903923
8199,0.041372232139110565
8249,0.041222069412469864
8299,0.04075952619314194
8349,0.04058653861284256
8399,0.04036017507314682
8449,0.03990824520587921
8499,0.039926327764987946
8549,0.03958515822887421
8599,0.03946063667535782
8649,0.03944312781095505
8699,0.038851507008075714
8749,0.03861553221940994
8799,0.03849032521247864
8849,0.038861725479364395
8899,0.03964456915855408
8949,0.03968290984630585
8999,0.03972882404923439
9049,0.039760440587997437
9099,0.03926878049969673
9149,0.03888337314128876
9199,0.03906344622373581
9249,0.038960423320531845
9299,0.03835030272603035
9349,0.03816383332014084
9399,0.03760841116309166
9449,0.03764129802584648
9499,0.03722098469734192
9549,0.03712382912635803
9599,0.03682989999651909
9649,0.03660754859447479
9699,0.03661622107028961
9749,0.03632250428199768
9799,0.03606744855642319
9849,0.036159053444862366
9899,0.03583221137523651
9949,0.03551109880208969
9999,0.03566736355423927
10049,0.03540731221437454
10099,0.03538575768470764
10149,0.035352952778339386
10199,0.03531332314014435
10249,0.03491399437189102
10299,0.03471489995718002
10349,0.03478541970252991
10399,0.034542016685009
10449,0.03424330800771713
10499,0.03433878347277641
10549,0.03458511829376221
10599,0.03423324227333069
10649,0.033744145184755325
10699,0.033583685755729675
10749,0.03334935009479523
10799,0.03307714685797691
10849,0.03272833302617073
10899,0.03250841051340103
10949,0.032261647284030914
10999,0.03204948827624321
11049,0.031906891614198685
11099,0.03162038326263428
11149,0.031305186450481415
11199,0.030890118330717087
11249,0.030793610960245132
11299,0.030599504709243774
11349,0.030626684427261353
11399,0.03062075935304165
11449,0.030625969171524048
11499,0.030317984521389008
11549,0.03036789782345295
11599,0.030489344149827957
11649,0.03018942102789879
11699,0.030299648642539978
11749,0.03011837601661682
11799,0.030175067484378815
11849,0.03001808375120163
11899,0.02976395934820175
11949,0.0297789815813303
11999,0.02997789904475212
12049,0.02995953895151615
12099,0.029811935499310493
12149,0.02971816435456276
12199,0.02970822900533676
12249,0.029347827658057213
12299,0.02889314852654934
12349,0.028932809829711914
12399,0.02900554984807968
12449,0.0285077802836895
12499,0.028325073421001434
12549,0.027892084792256355
12599,0.027593910694122314
12649,0.02714921534061432
12699,0.02709146961569786
12749,0.026748042553663254
12799,0.02666284516453743
12849,0.026660360395908356
12899,0.026263369247317314
12949,0.02607250213623047
12999,0.02593306452035904
13049,0.025696083903312683
13099,0.025436706840991974
