step,Cor_batch_ik_10
49,0.5308549404144287
99,0.5097024440765381
149,0.5030856728553772
199,0.5027201175689697
249,0.49851998686790466
299,0.4985465109348297
349,0.4979325830936432
399,0.4973870515823364
449,0.4951024055480957
499,0.4955277144908905
549,0.49370038509368896
599,0.49602246284484863
649,0.4906954765319824
699,0.48817169666290283
749,0.4824385643005371
799,0.4803738594055176
849,0.4798735976219177
899,0.4785749018192291
949,0.4764605164527893
999,0.47191837430000305
1049,0.47144946455955505
1099,0.46804341673851013
1149,0.46441924571990967
1199,0.45932337641716003
1249,0.455345094203949
1299,0.45349961519241333
1349,0.4493824541568756
1399,0.4447980523109436
1449,0.4443061351776123
1499,0.4425123929977417
1549,0.440004825592041
1599,0.4348049759864807
1649,0.43308091163635254
1699,0.4303574562072754
1749,0.4263104200363159
1799,0.4229019284248352
1849,0.424925297498703
1899,0.4182833433151245
1949,0.4174368381500244
1999,0.4132946729660034
2049,0.4128378927707672
2099,0.40890181064605713
2149,0.40648558735847473
2199,0.4061794877052307
2249,0.4014783501625061
2299,0.4006623327732086
2349,0.39358121156692505
2399,0.39233675599098206
2449,0.387656569480896
2499,0.38237857818603516
2549,0.37814414501190186
2599,0.37202104926109314
2649,0.36533990502357483
2699,0.35809680819511414
2749,0.3509601354598999
2799,0.3384063243865967
2849,0.33690255880355835
2899,0.3248681426048279
2949,0.30790698528289795
2999,0.3062470555305481
3049,0.2958701252937317
3099,0.2874867916107178
3149,0.287040114402771
3199,0.2879679501056671
3249,0.28292134404182434
3299,0.27081412076950073
3349,0.26764965057373047
3399,0.258851021528244
3449,0.25569432973861694
3499,0.24195536971092224
3549,0.23210379481315613
3599,0.22804348170757294
3649,0.22515957057476044
3699,0.21712565422058105
3749,0.21146303415298462
3799,0.2074700891971588
3849,0.20632341504096985
3899,0.20055530965328217
3949,0.1924516260623932
3999,0.19548267126083374
4049,0.1937931478023529
4099,0.18333803117275238
4149,0.18558885157108307
4199,0.17418810725212097
4249,0.18025639653205872
4299,0.17019999027252197
4349,0.16451187431812286
4399,0.1668815165758133
4449,0.1651899218559265
4499,0.16081945598125458
4549,0.15663450956344604
4599,0.15283599495887756
4649,0.1502285897731781
4699,0.15645331144332886
4749,0.14926061034202576
4799,0.14638346433639526
4849,0.1463506817817688
4899,0.1471625417470932
4949,0.14659377932548523
4999,0.14417478442192078
5049,0.14096130430698395
5099,0.1391080915927887
5149,0.14372485876083374
5199,0.1394001692533493
5249,0.1385640799999237
5299,0.13413989543914795
5349,0.13431864976882935
5399,0.13369841873645782
5449,0.13147929310798645
5499,0.12931543588638306
5549,0.1319960653781891
5599,0.13002264499664307
5649,0.12744639813899994
5699,0.12762455642223358
5749,0.12463797628879547
5799,0.12808650732040405
5849,0.12465551495552063
5899,0.12310595065355301
5949,0.12205943465232849
5999,0.12565365433692932
6049,0.12216304242610931
6099,0.12362971901893616
6149,0.12179349362850189
6199,0.11959215998649597
6249,0.1199539452791214
6299,0.11875679343938828
6349,0.11816693842411041
6399,0.11869533360004425
6449,0.11754035949707031
6499,0.11426176130771637
6549,0.11567032337188721
6599,0.11627119779586792
6649,0.11417853832244873
6699,0.11356273293495178
6749,0.11480961740016937
6799,0.11352044343948364
6849,0.11307552456855774
6899,0.11249326914548874
6949,0.11319947242736816
6999,0.11040615290403366
7049,0.11296887695789337
7099,0.11131443828344345
7149,0.11137228459119797
7199,0.11231166124343872
7249,0.10921388864517212
7299,0.10741622745990753
7349,0.10846902430057526
7399,0.10600760579109192
7449,0.11024892330169678
7499,0.10907673835754395
7549,0.10789772868156433
7599,0.10840427875518799
7649,0.10830695182085037
7699,0.10668683052062988
7749,0.10829038918018341
7799,0.1059064194560051
7849,0.10723415017127991
7899,0.10400571674108505
7949,0.10723771899938583
7999,0.10592013597488403
8049,0.1059608906507492
8099,0.10401052236557007
8149,0.10508592426776886
8199,0.10619784891605377
8249,0.10538716614246368
8299,0.10290402919054031
8349,0.10401943325996399
8399,0.10376905649900436
8449,0.1061626523733139
8499,0.10372088104486465
8549,0.10300052165985107
8599,0.10251065343618393
8649,0.10450243949890137
8699,0.10377703607082367
8749,0.10233581066131592
8799,0.10363572835922241
