step,kNN_accuracy
1949,28.647136688232422
3899,34.24657440185547
5849,40.52594757080078
7799,46.1353874206543
9749,50.005001068115234
11699,51.134883880615234
13649,52.93470764160156
15599,54.27457046508789
17549,54.84451675415039
19499,54.954505920410156
