step,std_feature
49,0.398359090089798
99,0.43393388390541077
149,0.46790751814842224
199,0.49511557817459106
249,0.5176960229873657
299,0.5242199301719666
349,0.5225120186805725
399,0.5134247541427612
449,0.5111227631568909
499,0.49387258291244507
549,0.4810095727443695
599,0.46744194626808167
649,0.4510658383369446
699,0.4380444586277008
749,0.4176713228225708
799,0.40155166387557983
849,0.38905686140060425
899,0.37885338068008423
949,0.3675420880317688
999,0.3540537655353546
1049,0.3425101935863495
1099,0.33182162046432495
1149,0.319375216960907
1199,0.30865973234176636
1249,0.298080176115036
1299,0.288973331451416
1349,0.2780678868293762
1399,0.26785558462142944
1449,0.25905463099479675
1499,0.25036880373954773
1549,0.24162915349006653
1599,0.2347814440727234
1649,0.2287484109401703
1699,0.2208719402551651
1749,0.21271727979183197
1799,0.20701956748962402
1849,0.19941715896129608
1899,0.19294539093971252
1949,0.1881026029586792
1999,0.18114200234413147
2049,0.17600388824939728
2099,0.17015860974788666
2149,0.16538941860198975
2199,0.1609404981136322
2249,0.15544435381889343
2299,0.15138348937034607
2349,0.14661137759685516
2399,0.14155907928943634
2449,0.13790196180343628
2499,0.1332976520061493
2549,0.1297159194946289
2599,0.12533247470855713
2649,0.12228448688983917
2699,0.11870935559272766
2749,0.11551041901111603
2799,0.11234691739082336
2849,0.10916657745838165
2899,0.10655581951141357
2949,0.10355082154273987
2999,0.10104496777057648
3049,0.0981002151966095
3099,0.09547606110572815
3149,0.09293533861637115
3199,0.08993974328041077
3249,0.0880214124917984
3299,0.08618631958961487
3349,0.08410611748695374
3399,0.0823289304971695
3449,0.08004648238420486
3499,0.07820470631122589
3549,0.07633519172668457
3599,0.07461287081241608
3649,0.07292839884757996
3699,0.0710674598813057
3749,0.06938764452934265
3799,0.06771928817033768
3849,0.06622789800167084
3899,0.06461694836616516
3949,0.06294676661491394
3999,0.06155553460121155
4049,0.060235753655433655
4099,0.05866535007953644
4149,0.057439640164375305
4199,0.056200869381427765
4249,0.05486796796321869
4299,0.05400680750608444
4349,0.05284770950675011
4399,0.05169454216957092
4449,0.050524722784757614
4499,0.04960339516401291
4549,0.048662953078746796
4599,0.047764819115400314
4649,0.046648114919662476
4699,0.04595840722322464
4749,0.04511984810233116
4799,0.044245488941669464
4849,0.04348469153046608
4899,0.0427316315472126
4949,0.041978463530540466
4999,0.04116444289684296
5049,0.0405208095908165
5099,0.0399601086974144
5149,0.03923116624355316
5199,0.03860638290643692
5249,0.0379575714468956
5299,0.03737769275903702
5349,0.03688984364271164
5399,0.03628876432776451
5449,0.035939306020736694
5499,0.035433124750852585
5549,0.03484678268432617
5599,0.03448875993490219
5649,0.03399435430765152
5699,0.033698201179504395
5749,0.03323620930314064
5799,0.03276095166802406
5849,0.03230956196784973
5899,0.031986579298973083
5949,0.031498558819293976
5999,0.031116357073187828
6049,0.030710477381944656
6099,0.030305519700050354
6149,0.03001166507601738
6199,0.02965153194963932
6249,0.02937176264822483
6299,0.02900918573141098
6349,0.02872473932802677
6399,0.028399989008903503
6449,0.02807479538023472
6499,0.027806220576167107
6549,0.02749655582010746
6599,0.027256036177277565
6649,0.02687722072005272
6699,0.02678954042494297
6749,0.026525884866714478
6799,0.02623976394534111
6849,0.025944054126739502
6899,0.0256888959556818
6949,0.025431770831346512
6999,0.025293022394180298
7049,0.02502206526696682
7099,0.024824097752571106
7149,0.024613330140709877
7199,0.024427324533462524
7249,0.02423974871635437
7299,0.024042334407567978
7349,0.023915598168969154
7399,0.023692358285188675
7449,0.023490695282816887
7499,0.02336539700627327
7549,0.023175183683633804
7599,0.02296522445976734
7649,0.022887196391820908
7699,0.022719908505678177
7749,0.022603189572691917
7799,0.022405942901968956
7849,0.022285232320427895
7899,0.022220760583877563
7949,0.0220845527946949
7999,0.02199513465166092
8049,0.021897926926612854
8099,0.021771827712655067
8149,0.021707063540816307
8199,0.02160021848976612
8249,0.021480686962604523
8299,0.021387938410043716
8349,0.02135545201599598
8399,0.021203842014074326
8449,0.021130289882421494
8499,0.021031370386481285
8549,0.02102797105908394
8599,0.02091408707201481
8649,0.020883895456790924
8699,0.020828882232308388
8749,0.020770620554685593
8799,0.020717240869998932
8849,0.020669613033533096
8899,0.02063421905040741
8949,0.020638857036828995
8999,0.02050323784351349
9049,0.020585373044013977
9099,0.020548690110445023
9149,0.020493244752287865
9199,0.02043633535504341
9249,0.020381858572363853
9299,0.02043316885828972
9349,0.02043205127120018
9399,0.020396703854203224
9449,0.020362529903650284
9499,0.020359646528959274
9549,0.020413890480995178
9599,0.020393144339323044
9649,0.020389795303344727
9699,0.020366454496979713
9749,0.020347960293293
