step,kNN_accuracy
974,37.186279296875
1949,40.4859504699707
2924,44.445556640625
3899,46.63533401489258
4874,49.994998931884766
5849,51.30487060546875
6824,52.95470428466797
7799,54.594539642333984
8774,55.234474182128906
9749,55.76442337036133
