step,Cor_batch_ik_00
49,0.4645524322986603
99,0.4075450003147125
149,0.4364914894104004
199,0.4464609920978546
249,0.43199387192726135
299,0.44463419914245605
349,0.43529000878334045
399,0.43590718507766724
449,0.45493069291114807
499,0.43654096126556396
549,0.4389651417732239
599,0.433688759803772
649,0.4307764768600464
699,0.43841561675071716
749,0.4427676200866699
799,0.43808457255363464
849,0.4377470910549164
899,0.43541595339775085
949,0.4361279606819153
999,0.43598946928977966
1049,0.434173047542572
1099,0.4263761341571808
1149,0.4352286159992218
1199,0.4346213638782501
1249,0.4307621121406555
1299,0.44220665097236633
1349,0.42677557468414307
1399,0.43264567852020264
1449,0.44070035219192505
1499,0.4382026195526123
1549,0.43399080634117126
1599,0.4379901885986328
1649,0.42343801259994507
1699,0.43851104378700256
1749,0.44482648372650146
1799,0.435194194316864
1849,0.4326026439666748
1899,0.4469811022281647
1949,0.43713927268981934
1999,0.4468081295490265
2049,0.4269435405731201
2099,0.44372546672821045
2149,0.4367717504501343
2199,0.43660399317741394
2249,0.4504625201225281
2299,0.4418064057826996
2349,0.43962639570236206
2399,0.45071670413017273
2449,0.44763287901878357
2499,0.4342229664325714
2549,0.4473055601119995
2599,0.4445360004901886
2649,0.4594273269176483
2699,0.45509660243988037
2749,0.4522588849067688
2799,0.4500306248664856
2849,0.4406771659851074
2899,0.4585972726345062
2949,0.44890883564949036
2999,0.4591427743434906
3049,0.4481058716773987
3099,0.44041144847869873
3149,0.44878172874450684
3199,0.44939589500427246
3249,0.4526447355747223
3299,0.45208197832107544
3349,0.4486578404903412
3399,0.4517664313316345
3449,0.45588648319244385
3499,0.4400408864021301
3549,0.44583237171173096
3599,0.44234761595726013
3649,0.44933730363845825
3699,0.45105287432670593
3749,0.44268283247947693
3799,0.44627925753593445
3849,0.45717865228652954
3899,0.4477655291557312
