step,std_view_emb
49,0.20066165924072266
99,0.14127761125564575
149,0.08664509654045105
199,0.07600311189889908
249,0.0743333026766777
299,0.06911100447177887
349,0.05502772331237793
399,0.04947112500667572
449,0.04431860148906708
499,0.04471291974186897
549,0.040644362568855286
599,0.03820298984646797
649,0.03153889626264572
699,0.032269325107336044
749,0.02944459766149521
799,0.026209481060504913
849,0.03038119152188301
899,0.027429193258285522
949,0.027740752324461937
999,0.021954478695988655
1049,0.024235211312770844
1099,0.022471625357866287
1149,0.021673671901226044
1199,0.021900661289691925
1249,0.021450059488415718
1299,0.017195703461766243
1349,0.01988222822546959
1399,0.019530367106199265
1449,0.018104426562786102
1499,0.018553949892520905
1549,0.016251839697360992
1599,0.015257338993251324
1649,0.016253797337412834
1699,0.01493933703750372
1749,0.01583663932979107
1799,0.01378257479518652
1849,0.013266904279589653
1899,0.012992357835173607
1949,0.014788959175348282
1999,0.014483096078038216
2049,0.01471130270510912
2099,0.013865957036614418
2149,0.012184852734208107
2199,0.013823316432535648
2249,0.01422489620745182
2299,0.011109737679362297
2349,0.012562110088765621
2399,0.01145477406680584
2449,0.013581663370132446
2499,0.01226135902106762
2549,0.013398896902799606
2599,0.011379714123904705
2649,0.010991893708705902
2699,0.01126056257635355
2749,0.010738195851445198
2799,0.011141341179609299
2849,0.010367455892264843
2899,0.010599514469504356
2949,0.01087391097098589
2999,0.011237354949116707
3049,0.010460318997502327
3099,0.011357804760336876
3149,0.011033615097403526
3199,0.01141866110265255
3249,0.010726554319262505
3299,0.011093169450759888
3349,0.009998911991715431
3399,0.009450804442167282
3449,0.01062706671655178
3499,0.010210258886218071
3549,0.012337354943156242
3599,0.010269797407090664
3649,0.010283204726874828
3699,0.008708690293133259
3749,0.009846781380474567
3799,0.010127030313014984
3849,0.010603669099509716
3899,0.01006182562559843
