step,kNN_accuracy
1949,43.63563537597656
3899,48.40515899658203
5849,50.95490264892578
7799,53.01469421386719
9749,55.74442672729492
11699,56.724327087402344
13649,58.794124603271484
15599,59.67403030395508
17549,61.01390075683594
19499,61.303871154785156
